"date";"Region";"newcases";"positive"
2020-06-28;"Košický kraj";0;-236957
2020-06-27;"Košický kraj";0;-236957
2020-06-26;"Košický kraj";0;-236957
2020-06-25;"Košický kraj";3;-236957
2020-06-24;"Košický kraj";3;-236960
2020-06-23;"Košický kraj";3;-236963
2020-06-22;"Košický kraj";0;-236966
2020-06-21;"Košický kraj";0;-236966
2020-06-20;"Košický kraj";0;-236966
2020-06-19;"Košický kraj";0;-236966
2020-06-18;"Košický kraj";1;-236966
2020-06-17;"Košický kraj";0;-236967
2020-06-16;"Košický kraj";2;-236967
2020-06-14;"Košický kraj";0;-236969
2020-06-13;"Košický kraj";0;-236969
2020-06-12;"Košický kraj";0;-236969
2020-06-11;"Košický kraj";0;-236969
2020-06-10;"Košický kraj";6;-236969
2020-06-09;"Košický kraj";0;-236975
2020-06-08;"Košický kraj";0;-236975
2020-06-07;"Košický kraj";2;-236975
2020-06-05;"Košický kraj";0;-236977
2020-06-03;"Košický kraj";0;-236977
2020-06-02;"Košický kraj";1;-236977
2020-05-31;"Košický kraj";0;-236978
2020-05-29;"Košický kraj";1;-236978
2020-05-27;"Košický kraj";0;-236979
2020-05-26;"Košický kraj";1;-236979
2020-05-25;"Košický kraj";1;-236980
2020-05-24;"Košický kraj";0;-236981
2020-05-23;"Košický kraj";0;-236981
2020-05-22;"Košický kraj";0;-236981
2020-05-21;"Košický kraj";0;-236981
2020-05-20;"Košický kraj";3;-236981
2020-05-19;"Košický kraj";0;-236984
2020-05-17;"Košický kraj";1;-236984
2020-05-16;"Košický kraj";1;-236985
2020-05-15;"Košický kraj";10;-236986
2020-05-14;"Košický kraj";1;-236996
2020-05-13;"Košický kraj";6;-236997
2020-05-12;"Košický kraj";0;-237003
2020-05-11;"Košický kraj";0;-237003
2020-05-09;"Košický kraj";0;-237003
2020-05-07;"Košický kraj";0;-237003
2020-05-06;"Košický kraj";1;-237003
2020-05-05;"Košický kraj";0;-237004
2020-05-04;"Košický kraj";0;-237004
2020-05-03;"Košický kraj";0;-237004
2020-05-02;"Košický kraj";1;-237004
2020-05-01;"Košický kraj";0;-237005
2020-04-30;"Košický kraj";1;-237005
2020-04-29;"Košický kraj";1;-237006
2020-04-28;"Košický kraj";1;-237007
2020-04-27;"Košický kraj";1;-237008
2020-04-26;"Košický kraj";0;-237009
2020-04-25;"Košický kraj";0;-237009
2020-04-24;"Košický kraj";3;-237009
2020-04-23;"Košický kraj";4;-237012
2020-04-22;"Košický kraj";21;-237016
2020-04-21;"Košický kraj";4;-237037
2020-04-20;"Košický kraj";0;-237041
2020-04-19;"Košický kraj";1;-237041
2020-04-18;"Košický kraj";2;-237042
2020-04-17;"Košický kraj";7;-237044
2020-04-16;"Košický kraj";29;-237051
2020-04-15;"Košický kraj";50;-237080
2020-04-14;"Košický kraj";4;-237130
2020-04-13;"Košický kraj";5;-237134
2020-04-12;"Košický kraj";4;-237139
2020-04-11;"Košický kraj";2;-237143
2020-04-10;"Košický kraj";1;-237145
2020-04-09;"Košický kraj";4;-237146
2020-04-08;"Košický kraj";5;-237150
2020-04-07;"Košický kraj";34;-237155
2020-04-06;"Košický kraj";6;-237189
2020-04-05;"Košický kraj";4;-237195
2020-04-04;"Košický kraj";5;-237199
2020-04-03;"Košický kraj";4;-237204
2020-04-02;"Košický kraj";3;-237208
2020-04-01;"Košický kraj";3;-237211
2020-03-31;"Košický kraj";1;-237214
2020-03-30;"Košický kraj";5;-237215
2020-03-29;"Košický kraj";0;-237220
2020-03-28;"Košický kraj";1;-237220
2020-03-27;"Košický kraj";1;-237221
2020-03-26;"Košický kraj";3;-237222
2020-03-25;"Košický kraj";2;-237225
2020-03-24;"Košický kraj";0;-237227
2020-03-23;"Košický kraj";2;-237227
2020-03-22;"Košický kraj";0;-237229
2020-03-21;"Košický kraj";3;-237229
2020-03-20;"Košický kraj";1;-237232
2020-03-19;"Košický kraj";0;-237233
2020-03-18;"Košický kraj";0;-237233
2020-03-17;"Košický kraj";0;-237233
2020-03-16;"Košický kraj";3;-237233
2020-03-15;"Košický kraj";1;-237236
2020-03-14;"Košický kraj";0;-237237
2020-03-13;"Košický kraj";2;-237237
2020-03-12;"Košický kraj";0;-237239
2020-03-11;"Košický kraj";0;-237239
2020-03-09;"Košický kraj";1;-237239
2020-03-08;"Košický kraj";0;-237240
2020-03-07;"Košický kraj";0;-237240
2020-03-06;"Košický kraj";0;-237240
2022-07-07;"Nitriansky kraj";67;98854
2022-07-06;"Nitriansky kraj";50;98787
2022-07-05;"Nitriansky kraj";20;98737
2022-07-04;"Nitriansky kraj";59;98717
2022-07-03;"Nitriansky kraj";1;98658
2022-07-02;"Nitriansky kraj";15;98657
2022-07-01;"Nitriansky kraj";49;98642
2022-06-30;"Nitriansky kraj";53;98593
2022-06-29;"Nitriansky kraj";47;98540
2022-06-28;"Nitriansky kraj";72;98493
2022-06-27;"Nitriansky kraj";95;98421
2022-06-26;"Nitriansky kraj";6;98326
2022-06-25;"Nitriansky kraj";14;98320
2022-06-24;"Nitriansky kraj";61;98306
2022-06-23;"Nitriansky kraj";48;98245
2022-06-22;"Nitriansky kraj";41;98197
2022-06-21;"Nitriansky kraj";40;98156
2022-06-20;"Nitriansky kraj";37;98116
2022-06-19;"Nitriansky kraj";9;98079
2022-06-18;"Nitriansky kraj";5;98070
2022-06-17;"Nitriansky kraj";19;98065
2022-06-16;"Nitriansky kraj";20;98046
2022-06-15;"Nitriansky kraj";18;98026
2022-06-14;"Nitriansky kraj";20;98008
2022-06-13;"Nitriansky kraj";20;97988
2022-06-12;"Nitriansky kraj";2;97968
2022-06-11;"Nitriansky kraj";3;97966
2022-06-10;"Nitriansky kraj";11;97963
2022-06-09;"Nitriansky kraj";16;97952
2022-06-08;"Nitriansky kraj";20;97936
2022-06-07;"Nitriansky kraj";19;97916
2022-06-06;"Nitriansky kraj";16;97897
2022-06-05;"Nitriansky kraj";0;97881
2022-06-04;"Nitriansky kraj";2;97881
2022-06-03;"Nitriansky kraj";6;97879
2022-06-02;"Nitriansky kraj";1;97873
2022-06-01;"Nitriansky kraj";17;97872
2022-05-31;"Nitriansky kraj";18;97855
2022-05-30;"Nitriansky kraj";18;97837
2022-05-29;"Nitriansky kraj";0;97819
2022-05-28;"Nitriansky kraj";4;97819
2022-05-27;"Nitriansky kraj";14;97815
2022-05-26;"Nitriansky kraj";20;97801
2022-05-25;"Nitriansky kraj";22;97781
2022-05-24;"Nitriansky kraj";15;97759
2022-05-23;"Nitriansky kraj";16;97744
2022-05-22;"Nitriansky kraj";1;97728
2022-05-21;"Nitriansky kraj";16;97727
2022-05-20;"Nitriansky kraj";21;97711
2022-05-19;"Nitriansky kraj";18;97690
2022-05-18;"Nitriansky kraj";23;97672
2022-05-17;"Nitriansky kraj";28;97649
2022-05-16;"Nitriansky kraj";46;97621
2022-05-15;"Nitriansky kraj";11;97575
2022-05-14;"Nitriansky kraj";13;97564
2022-05-13;"Nitriansky kraj";49;97551
2022-05-12;"Nitriansky kraj";28;97502
2022-05-11;"Nitriansky kraj";44;97474
2022-05-10;"Nitriansky kraj";31;97430
2022-05-09;"Nitriansky kraj";49;97399
2022-05-08;"Nitriansky kraj";8;97350
2022-05-07;"Nitriansky kraj";12;97342
2022-05-06;"Nitriansky kraj";55;97330
2022-05-05;"Nitriansky kraj";53;97275
2022-05-04;"Nitriansky kraj";77;97222
2022-05-03;"Nitriansky kraj";74;97145
2022-05-02;"Nitriansky kraj";99;97071
2022-05-01;"Nitriansky kraj";20;96972
2022-04-30;"Nitriansky kraj";74;96952
2022-04-29;"Nitriansky kraj";107;96878
2022-04-28;"Nitriansky kraj";112;96771
2022-04-27;"Nitriansky kraj";150;96659
2022-04-26;"Nitriansky kraj";185;96509
2022-04-25;"Nitriansky kraj";188;96324
2022-04-24;"Nitriansky kraj";60;96136
2022-04-23;"Nitriansky kraj";84;96076
2022-04-22;"Nitriansky kraj";127;95992
2022-04-21;"Nitriansky kraj";234;95865
2022-04-20;"Nitriansky kraj";227;95631
2022-04-19;"Nitriansky kraj";317;95404
2022-04-18;"Nitriansky kraj";125;95087
2022-04-17;"Nitriansky kraj";144;94962
2022-04-16;"Nitriansky kraj";111;94818
2022-04-15;"Nitriansky kraj";115;94707
2022-04-14;"Nitriansky kraj";287;94592
2022-04-13;"Nitriansky kraj";283;94305
2022-04-12;"Nitriansky kraj";351;94022
2022-04-11;"Nitriansky kraj";379;93671
2022-04-10;"Nitriansky kraj";197;93292
2022-04-09;"Nitriansky kraj";205;93095
2022-04-08;"Nitriansky kraj";439;92890
2022-04-07;"Nitriansky kraj";542;92451
2022-04-06;"Nitriansky kraj";504;91909
2022-04-05;"Nitriansky kraj";893;91405
2022-04-04;"Nitriansky kraj";724;90512
2022-04-03;"Nitriansky kraj";297;89788
2022-04-02;"Nitriansky kraj";407;89491
2022-04-01;"Nitriansky kraj";743;89084
2022-03-31;"Nitriansky kraj";844;88341
2022-03-30;"Nitriansky kraj";883;87497
2022-03-29;"Nitriansky kraj";1362;86614
2022-03-28;"Nitriansky kraj";999;85252
2022-03-27;"Nitriansky kraj";611;84253
2022-03-26;"Nitriansky kraj";736;83642
2022-03-25;"Nitriansky kraj";1138;82906
2022-03-24;"Nitriansky kraj";1585;81768
2022-03-23;"Nitriansky kraj";1633;80183
2022-03-22;"Nitriansky kraj";1559;78550
2022-03-21;"Nitriansky kraj";1655;76991
2022-03-20;"Nitriansky kraj";778;75336
2022-03-19;"Nitriansky kraj";985;74558
2022-03-18;"Nitriansky kraj";1476;73573
2022-03-17;"Nitriansky kraj";1970;72097
2022-03-16;"Nitriansky kraj";1446;70127
2022-03-15;"Nitriansky kraj";1846;68681
2022-03-14;"Nitriansky kraj";1709;66835
2022-03-13;"Nitriansky kraj";729;65126
2022-03-12;"Nitriansky kraj";880;64397
2022-03-11;"Nitriansky kraj";1450;63517
2022-03-10;"Nitriansky kraj";1716;62067
2022-03-09;"Nitriansky kraj";1775;60351
2022-03-08;"Nitriansky kraj";2045;58576
2022-03-07;"Nitriansky kraj";1636;56531
2022-03-06;"Nitriansky kraj";916;54895
2022-03-05;"Nitriansky kraj";828;53979
2022-03-04;"Nitriansky kraj";1638;53151
2022-03-03;"Nitriansky kraj";1784;51513
2022-03-02;"Nitriansky kraj";1839;49729
2022-03-01;"Nitriansky kraj";1792;47890
2022-02-28;"Nitriansky kraj";2176;46098
2022-02-27;"Nitriansky kraj";1091;43922
2022-02-26;"Nitriansky kraj";1112;42831
2022-02-25;"Nitriansky kraj";1739;41719
2022-02-24;"Nitriansky kraj";1981;39980
2022-02-23;"Nitriansky kraj";2361;37999
2022-02-22;"Nitriansky kraj";2825;35638
2022-02-21;"Nitriansky kraj";2409;32813
2022-02-20;"Nitriansky kraj";1488;30404
2022-02-19;"Nitriansky kraj";1420;28916
2022-02-18;"Nitriansky kraj";2604;27496
2022-02-17;"Nitriansky kraj";2614;24892
2022-02-16;"Nitriansky kraj";2684;22278
2022-02-15;"Nitriansky kraj";2873;19594
2022-02-14;"Nitriansky kraj";3015;16721
2022-02-13;"Nitriansky kraj";1693;13706
2022-02-12;"Nitriansky kraj";1644;12013
2022-02-11;"Nitriansky kraj";2603;10369
2022-02-10;"Nitriansky kraj";2911;7766
2022-02-09;"Nitriansky kraj";2786;4855
2022-02-08;"Nitriansky kraj";2537;2069
2022-02-07;"Nitriansky kraj";3002;-468
2022-02-06;"Nitriansky kraj";1803;-3470
2022-02-05;"Nitriansky kraj";1967;-5273
2022-02-04;"Nitriansky kraj";2358;-7240
2022-02-03;"Nitriansky kraj";2916;-9598
2022-02-02;"Nitriansky kraj";2669;-12514
2022-02-01;"Nitriansky kraj";2885;-15183
2022-01-31;"Nitriansky kraj";2075;-18068
2022-01-30;"Nitriansky kraj";1248;-20143
2022-01-29;"Nitriansky kraj";1397;-21391
2022-01-28;"Nitriansky kraj";1984;-22788
2022-01-27;"Nitriansky kraj";1718;-24772
2022-01-26;"Nitriansky kraj";1698;-26490
2022-01-25;"Nitriansky kraj";2017;-28188
2022-01-24;"Nitriansky kraj";1129;-30205
2022-01-23;"Nitriansky kraj";532;-31334
2022-01-22;"Nitriansky kraj";749;-31866
2022-01-21;"Nitriansky kraj";673;-32615
2022-01-20;"Nitriansky kraj";866;-33288
2022-01-19;"Nitriansky kraj";735;-34154
2022-01-18;"Nitriansky kraj";775;-34889
2022-01-17;"Nitriansky kraj";591;-35664
2022-01-16;"Nitriansky kraj";211;-36255
2022-01-15;"Nitriansky kraj";318;-36466
2022-01-14;"Nitriansky kraj";235;-36784
2022-01-13;"Nitriansky kraj";297;-37019
2022-01-12;"Nitriansky kraj";364;-37316
2022-01-11;"Nitriansky kraj";474;-37680
2022-01-10;"Nitriansky kraj";363;-38154
2022-01-09;"Nitriansky kraj";148;-38517
2022-01-08;"Nitriansky kraj";253;-38665
2022-01-07;"Nitriansky kraj";400;-38918
2022-01-06;"Nitriansky kraj";158;-39318
2022-01-05;"Nitriansky kraj";423;-39476
2022-01-04;"Nitriansky kraj";538;-39899
2022-01-03;"Nitriansky kraj";470;-40437
2022-01-02;"Nitriansky kraj";120;-40907
2022-01-01;"Nitriansky kraj";80;-41027
2021-12-31;"Nitriansky kraj";451;-41107
2021-12-30;"Nitriansky kraj";414;-41558
2021-12-29;"Nitriansky kraj";408;-41972
2021-12-28;"Nitriansky kraj";716;-42380
2021-12-27;"Nitriansky kraj";571;-43096
2021-12-26;"Nitriansky kraj";137;-43667
2021-12-25;"Nitriansky kraj";53;-43804
2021-12-24;"Nitriansky kraj";201;-43857
2021-12-23;"Nitriansky kraj";582;-44058
2021-12-22;"Nitriansky kraj";493;-44640
2021-12-21;"Nitriansky kraj";828;-45133
2021-12-20;"Nitriansky kraj";576;-45961
2021-12-19;"Nitriansky kraj";296;-46537
2021-12-18;"Nitriansky kraj";457;-46833
2021-12-17;"Nitriansky kraj";562;-47290
2021-12-16;"Nitriansky kraj";573;-47852
2021-12-15;"Nitriansky kraj";782;-48425
2021-12-14;"Nitriansky kraj";1107;-49207
2021-12-13;"Nitriansky kraj";815;-50314
2021-12-12;"Nitriansky kraj";463;-51129
2021-12-11;"Nitriansky kraj";579;-51592
2021-12-10;"Nitriansky kraj";768;-52171
2021-12-09;"Nitriansky kraj";943;-52939
2021-12-08;"Nitriansky kraj";1154;-53882
2021-12-07;"Nitriansky kraj";1097;-55036
2021-12-06;"Nitriansky kraj";1038;-56133
2021-12-05;"Nitriansky kraj";529;-57171
2021-12-04;"Nitriansky kraj";938;-57700
2021-12-03;"Nitriansky kraj";1157;-58638
2021-12-02;"Nitriansky kraj";1655;-59795
2021-12-01;"Nitriansky kraj";1243;-61450
2021-11-30;"Nitriansky kraj";992;-62693
2021-11-29;"Nitriansky kraj";1165;-63685
2021-11-28;"Nitriansky kraj";657;-64850
2021-11-27;"Nitriansky kraj";841;-65507
2021-11-26;"Nitriansky kraj";1114;-66348
2021-11-25;"Nitriansky kraj";1189;-67462
2021-11-24;"Nitriansky kraj";1200;-68651
2021-11-23;"Nitriansky kraj";1456;-69851
2021-11-22;"Nitriansky kraj";1010;-71307
2021-11-21;"Nitriansky kraj";659;-72317
2021-11-20;"Nitriansky kraj";831;-72976
2021-11-19;"Nitriansky kraj";920;-73807
2021-11-18;"Nitriansky kraj";1097;-74727
2021-11-17;"Nitriansky kraj";686;-75824
2021-11-16;"Nitriansky kraj";934;-76510
2021-11-15;"Nitriansky kraj";996;-77444
2021-11-14;"Nitriansky kraj";488;-78440
2021-11-13;"Nitriansky kraj";588;-78928
2021-11-12;"Nitriansky kraj";822;-79516
2021-11-11;"Nitriansky kraj";777;-80338
2021-11-10;"Nitriansky kraj";645;-81115
2021-11-09;"Nitriansky kraj";623;-81760
2021-11-08;"Nitriansky kraj";795;-82383
2021-11-07;"Nitriansky kraj";370;-83178
2021-11-06;"Nitriansky kraj";350;-83548
2021-11-05;"Nitriansky kraj";592;-83898
2021-11-04;"Nitriansky kraj";605;-84490
2021-11-03;"Nitriansky kraj";682;-85095
2021-11-02;"Nitriansky kraj";559;-85777
2021-11-01;"Nitriansky kraj";197;-86336
2021-10-31;"Nitriansky kraj";223;-86533
2021-10-30;"Nitriansky kraj";284;-86756
2021-10-29;"Nitriansky kraj";467;-87040
2021-10-28;"Nitriansky kraj";376;-87507
2021-10-27;"Nitriansky kraj";452;-87883
2021-10-26;"Nitriansky kraj";414;-88335
2021-10-25;"Nitriansky kraj";295;-88749
2021-10-24;"Nitriansky kraj";132;-89044
2021-10-23;"Nitriansky kraj";250;-89176
2021-10-22;"Nitriansky kraj";270;-89426
2021-10-21;"Nitriansky kraj";279;-89696
2021-10-20;"Nitriansky kraj";292;-89975
2021-10-19;"Nitriansky kraj";315;-90267
2021-10-18;"Nitriansky kraj";171;-90582
2021-10-17;"Nitriansky kraj";128;-90753
2021-10-16;"Nitriansky kraj";75;-90881
2021-10-15;"Nitriansky kraj";179;-90956
2021-10-14;"Nitriansky kraj";125;-91135
2021-10-13;"Nitriansky kraj";127;-91260
2021-10-12;"Nitriansky kraj";153;-91387
2021-10-11;"Nitriansky kraj";133;-91540
2021-10-10;"Nitriansky kraj";55;-91673
2021-10-09;"Nitriansky kraj";34;-91728
2021-10-08;"Nitriansky kraj";98;-91762
2021-10-07;"Nitriansky kraj";89;-91860
2021-10-06;"Nitriansky kraj";94;-91949
2021-10-05;"Nitriansky kraj";129;-92043
2021-10-04;"Nitriansky kraj";105;-92172
2021-10-03;"Nitriansky kraj";34;-92277
2021-10-02;"Nitriansky kraj";66;-92311
2021-10-01;"Nitriansky kraj";60;-92377
2021-09-30;"Nitriansky kraj";81;-92437
2021-09-29;"Nitriansky kraj";108;-92518
2021-09-28;"Nitriansky kraj";113;-92626
2021-09-27;"Nitriansky kraj";91;-92739
2021-09-26;"Nitriansky kraj";32;-92830
2021-09-25;"Nitriansky kraj";63;-92862
2021-09-24;"Nitriansky kraj";50;-92925
2021-09-23;"Nitriansky kraj";89;-92975
2021-09-22;"Nitriansky kraj";85;-93064
2021-09-21;"Nitriansky kraj";100;-93149
2021-09-20;"Nitriansky kraj";62;-93249
2021-09-19;"Nitriansky kraj";36;-93311
2021-09-18;"Nitriansky kraj";61;-93347
2021-09-17;"Nitriansky kraj";84;-93408
2021-09-16;"Nitriansky kraj";99;-93492
2021-09-15;"Nitriansky kraj";46;-93591
2021-09-14;"Nitriansky kraj";72;-93637
2021-09-13;"Nitriansky kraj";54;-93709
2021-09-12;"Nitriansky kraj";21;-93763
2021-09-11;"Nitriansky kraj";44;-93784
2021-09-10;"Nitriansky kraj";37;-93828
2021-09-09;"Nitriansky kraj";35;-93865
2021-09-08;"Nitriansky kraj";52;-93900
2021-09-07;"Nitriansky kraj";44;-93952
2021-09-06;"Nitriansky kraj";46;-93996
2021-09-05;"Nitriansky kraj";18;-94042
2021-09-04;"Nitriansky kraj";28;-94060
2021-09-03;"Nitriansky kraj";37;-94088
2021-09-02;"Nitriansky kraj";30;-94125
2021-09-01;"Nitriansky kraj";11;-94155
2021-08-31;"Nitriansky kraj";16;-94166
2021-08-30;"Nitriansky kraj";18;-94182
2021-08-29;"Nitriansky kraj";3;-94200
2021-08-28;"Nitriansky kraj";8;-94203
2021-08-27;"Nitriansky kraj";11;-94211
2021-08-26;"Nitriansky kraj";8;-94222
2021-08-25;"Nitriansky kraj";18;-94230
2021-08-24;"Nitriansky kraj";8;-94248
2021-08-23;"Nitriansky kraj";17;-94256
2021-08-22;"Nitriansky kraj";3;-94273
2021-08-21;"Nitriansky kraj";3;-94276
2021-08-20;"Nitriansky kraj";13;-94279
2021-08-19;"Nitriansky kraj";15;-94292
2021-08-18;"Nitriansky kraj";15;-94307
2021-08-17;"Nitriansky kraj";7;-94322
2021-08-16;"Nitriansky kraj";11;-94329
2021-08-15;"Nitriansky kraj";3;-94340
2021-08-14;"Nitriansky kraj";6;-94343
2021-08-13;"Nitriansky kraj";1;-94349
2021-08-12;"Nitriansky kraj";5;-94350
2021-08-11;"Nitriansky kraj";4;-94355
2021-08-10;"Nitriansky kraj";4;-94359
2021-08-09;"Nitriansky kraj";4;-94363
2021-08-08;"Nitriansky kraj";1;-94367
2021-08-07;"Nitriansky kraj";1;-94368
2021-08-06;"Nitriansky kraj";5;-94369
2021-08-05;"Nitriansky kraj";6;-94374
2021-08-04;"Nitriansky kraj";3;-94380
2021-08-03;"Nitriansky kraj";5;-94383
2021-08-02;"Nitriansky kraj";5;-94388
2021-08-01;"Nitriansky kraj";1;-94393
2021-07-31;"Nitriansky kraj";2;-94394
2021-07-30;"Nitriansky kraj";2;-94396
2021-07-29;"Nitriansky kraj";5;-94398
2021-07-28;"Nitriansky kraj";4;-94403
2021-07-27;"Nitriansky kraj";13;-94407
2021-07-26;"Nitriansky kraj";8;-94420
2021-07-25;"Nitriansky kraj";2;-94428
2021-07-24;"Nitriansky kraj";0;-94430
2021-07-23;"Nitriansky kraj";4;-94430
2021-07-22;"Nitriansky kraj";5;-94434
2021-07-21;"Nitriansky kraj";8;-94439
