"Datum";"Region";"PCR_Pos";"Ag_Neg";"Ag_Pos";"Total";"Pocet.potvrdenych";"Potvrdenych";"newcases";"date";"positive"
2021-05-29;"Trnavský kraj";11;0;0;0;NA;88051;11;2021-05-29;87776
2021-05-28;"Trnavský kraj";14;0;0;0;NA;88051;14;2021-05-28;87765
2021-05-27;"Trnavský kraj";22;0;0;0;NA;88051;22;2021-05-27;87751
2021-05-26;"Trnavský kraj";6;0;0;0;NA;88051;6;2021-05-26;87729
2021-05-25;"Trnavský kraj";19;0;0;0;NA;88051;19;2021-05-25;87723
2021-05-24;"Trnavský kraj";15;0;0;0;NA;88051;15;2021-05-24;87704
2021-05-23;"Trnavský kraj";0;0;0;0;NA;88051;0;2021-05-23;87689
2021-05-22;"Trnavský kraj";13;0;0;0;NA;88051;13;2021-05-22;87689
2021-05-21;"Trnavský kraj";16;0;0;0;NA;88051;16;2021-05-21;87676
2021-05-20;"Trnavský kraj";15;0;0;0;NA;88051;15;2021-05-20;87660
2021-05-19;"Trnavský kraj";18;0;0;0;NA;88051;18;2021-05-19;87645
2021-05-18;"Trnavský kraj";26;0;0;0;NA;88051;26;2021-05-18;87627
2021-05-17;"Trnavský kraj";17;0;0;0;NA;88051;17;2021-05-17;87601
2021-05-16;"Trnavský kraj";10;0;0;0;NA;88051;10;2021-05-16;87584
2021-05-15;"Trnavský kraj";11;0;0;0;NA;88051;11;2021-05-15;87574
2021-05-14;"Trnavský kraj";34;0;0;0;NA;88051;34;2021-05-14;87563
2021-05-13;"Trnavský kraj";26;0;0;0;NA;88051;26;2021-05-13;87529
2021-05-12;"Trnavský kraj";34;0;0;0;NA;88051;34;2021-05-12;87503
2021-05-11;"Trnavský kraj";32;0;0;0;NA;88051;32;2021-05-11;87469
2021-05-10;"Trnavský kraj";58;0;0;0;NA;88051;58;2021-05-10;87437
2021-05-09;"Trnavský kraj";21;0;0;0;NA;88051;21;2021-05-09;87379
2021-05-08;"Trnavský kraj";4;0;0;0;NA;88051;4;2021-05-08;87358
2021-05-07;"Trnavský kraj";26;0;0;0;NA;88051;26;2021-05-07;87354
2021-05-06;"Trnavský kraj";22;0;0;0;NA;88051;22;2021-05-06;87328
2021-05-05;"Trnavský kraj";34;0;0;0;NA;88051;34;2021-05-05;87306
2021-05-04;"Trnavský kraj";51;0;0;0;NA;88051;51;2021-05-04;87272
2021-05-03;"Trnavský kraj";20;0;0;0;NA;88051;20;2021-05-03;87221
2021-05-02;"Trnavský kraj";0;0;0;0;NA;88051;0;2021-05-02;87201
2021-05-01;"Trnavský kraj";30;0;0;0;NA;88051;30;2021-05-01;87201
2021-04-30;"Trnavský kraj";45;0;0;0;NA;88051;45;2021-04-30;87171
2021-04-29;"Trnavský kraj";25;0;0;0;NA;88051;25;2021-04-29;87126
2021-04-28;"Trnavský kraj";46;0;0;0;NA;88051;46;2021-04-28;87101
2021-04-27;"Trnavský kraj";54;0;0;0;NA;88051;54;2021-04-27;87055
2021-04-26;"Trnavský kraj";53;0;0;0;NA;88051;53;2021-04-26;87001
2021-04-25;"Trnavský kraj";0;0;0;0;NA;88051;0;2021-04-25;86948
2021-04-24;"Trnavský kraj";46;0;0;0;NA;88051;46;2021-04-24;86948
2021-04-23;"Trnavský kraj";71;0;0;0;NA;88051;71;2021-04-23;86902
2021-04-22;"Trnavský kraj";40;0;0;0;NA;88051;40;2021-04-22;86831
2021-04-21;"Trnavský kraj";60;0;0;0;NA;88051;60;2021-04-21;86791
2021-04-20;"Trnavský kraj";57;0;0;0;NA;88051;57;2021-04-20;86731
2021-04-19;"Trnavský kraj";46;0;0;0;NA;88051;46;2021-04-19;86674
2021-04-18;"Trnavský kraj";7;0;0;0;NA;88051;7;2021-04-18;86628
2021-04-17;"Trnavský kraj";58;0;0;0;NA;88051;58;2021-04-17;86621
2021-04-16;"Trnavský kraj";67;0;0;0;NA;88051;67;2021-04-16;86563
2021-04-15;"Trnavský kraj";65;0;0;0;NA;88051;65;2021-04-15;86496
2021-04-14;"Trnavský kraj";78;0;0;0;NA;88051;78;2021-04-14;86431
2021-04-13;"Trnavský kraj";126;0;0;0;NA;88051;126;2021-04-13;86353
2021-04-12;"Trnavský kraj";40;0;0;0;NA;88051;40;2021-04-12;86227
2021-04-11;"Trnavský kraj";3;0;0;0;NA;88051;3;2021-04-11;86187
2021-04-10;"Trnavský kraj";60;0;0;0;NA;88051;60;2021-04-10;86184
2021-04-09;"Trnavský kraj";95;0;0;0;NA;88051;95;2021-04-09;86124
2021-04-08;"Trnavský kraj";85;0;0;0;NA;88051;85;2021-04-08;86029
2021-04-07;"Trnavský kraj";131;0;0;0;NA;88051;131;2021-04-07;85944
2021-04-06;"Trnavský kraj";92;0;0;0;NA;88051;92;2021-04-06;85813
2021-04-05;"Trnavský kraj";91;0;0;0;NA;88051;91;2021-04-05;85721
2021-04-04;"Trnavský kraj";9;0;0;0;NA;88051;9;2021-04-04;85630
2021-04-03;"Trnavský kraj";29;0;0;0;NA;88051;29;2021-04-03;85621
2021-04-02;"Trnavský kraj";91;0;0;0;NA;88051;91;2021-04-02;85592
2021-04-01;"Trnavský kraj";118;0;0;0;NA;88051;118;2021-04-01;85501
2021-03-31;"Trnavský kraj";140;15819;82;15901;NA;88051;222;2021-03-31;85383
2021-03-30;"Trnavský kraj";182;10482;79;10561;NA;88051;261;2021-03-30;85161
2021-03-29;"Trnavský kraj";126;19249;122;19371;NA;88051;248;2021-03-29;84900
2021-03-28;"Trnavský kraj";26;50664;134;50798;NA;88051;160;2021-03-28;84652
2021-03-27;"Trnavský kraj";64;129602;245;129847;NA;88051;309;2021-03-27;84492
2021-03-26;"Trnavský kraj";139;30217;130;30347;NA;88051;269;2021-03-26;84183
2021-03-25;"Trnavský kraj";135;14212;80;14292;NA;88051;215;2021-03-25;83914
2021-03-24;"Trnavský kraj";159;10521;89;10610;NA;88051;248;2021-03-24;83699
2021-03-23;"Trnavský kraj";221;12735;104;12839;NA;88051;325;2021-03-23;83451
2021-03-22;"Trnavský kraj";103;17068;110;17178;NA;88051;213;2021-03-22;83126
2021-03-21;"Trnavský kraj";31;49119;150;49269;NA;88051;181;2021-03-21;82913
2021-03-20;"Trnavský kraj";112;136963;317;137280;NA;88051;429;2021-03-20;82732
2021-03-19;"Trnavský kraj";174;29071;137;29208;NA;88051;311;2021-03-19;82303
2021-03-18;"Trnavský kraj";158;12217;136;12353;NA;88051;294;2021-03-18;81992
2021-03-17;"Trnavský kraj";245;10434;103;10537;NA;88051;348;2021-03-17;81698
2021-03-16;"Trnavský kraj";311;12811;135;12946;NA;88051;446;2021-03-16;81350
2021-03-15;"Trnavský kraj";127;18267;146;18413;NA;88051;273;2021-03-15;80904
2021-03-14;"Trnavský kraj";14;47608;164;47772;NA;88051;178;2021-03-14;80631
2021-03-13;"Trnavský kraj";155;139224;409;139633;NA;88051;564;2021-03-13;80453
2021-03-12;"Trnavský kraj";201;28559;181;28740;NA;88051;382;2021-03-12;79889
2021-03-11;"Trnavský kraj";204;13285;140;13425;NA;88051;344;2021-03-11;79507
2021-03-10;"Trnavský kraj";242;10583;135;10718;NA;88051;377;2021-03-10;79163
2021-03-09;"Trnavský kraj";442;12820;155;12975;NA;88051;597;2021-03-09;78786
2021-03-08;"Trnavský kraj";182;21812;166;21978;NA;88051;348;2021-03-08;78189
2021-03-07;"Trnavský kraj";30;45463;227;45690;NA;88051;257;2021-03-07;77841
2021-03-06;"Trnavský kraj";154;135635;531;136166;NA;88051;685;2021-03-06;77584
2021-03-05;"Trnavský kraj";299;27951;239;28190;NA;88051;538;2021-03-05;76899
2021-03-04;"Trnavský kraj";238;14489;175;14664;NA;88051;413;2021-03-04;76361
2021-03-03;"Trnavský kraj";413;11566;246;11812;NA;88051;659;2021-03-03;75948
2021-03-02;"Trnavský kraj";477;12367;191;12558;NA;88051;668;2021-03-02;75289
2021-03-01;"Trnavský kraj";189;18581;234;18815;NA;88051;423;2021-03-01;74621
2021-02-28;"Trnavský kraj";87;47709;321;48030;NA;88051;408;2021-02-28;74198
2021-02-27;"Trnavský kraj";264;140224;800;141024;NA;88051;1064;2021-02-27;73790
2021-02-26;"Trnavský kraj";362;26637;284;26921;NA;88051;646;2021-02-26;72726
2021-02-25;"Trnavský kraj";433;10490;227;10717;NA;88051;660;2021-02-25;72080
2021-02-24;"Trnavský kraj";407;9110;290;9400;NA;88051;697;2021-02-24;71420
2021-02-23;"Trnavský kraj";469;11322;284;11606;NA;88051;753;2021-02-23;70723
2021-02-22;"Trnavský kraj";206;19896;330;20226;NA;88051;536;2021-02-22;69970
2021-02-21;"Trnavský kraj";38;48221;329;48550;NA;88051;367;2021-02-21;69434
2021-02-20;"Trnavský kraj";273;135835;859;136694;NA;88051;1132;2021-02-20;69067
2021-02-19;"Trnavský kraj";335;26381;362;26743;NA;88051;697;2021-02-19;67935
2021-02-18;"Trnavský kraj";344;11263;348;11611;NA;88051;692;2021-02-18;67238
2021-02-17;"Trnavský kraj";431;8781;416;9197;NA;88051;847;2021-02-17;66546
2021-02-16;"Trnavský kraj";426;11236;294;11530;NA;88051;720;2021-02-16;65699
2021-02-15;"Trnavský kraj";146;18271;326;18597;NA;88051;472;2021-02-15;64979
2021-02-14;"Trnavský kraj";51;57642;495;58137;NA;88051;546;2021-02-14;64507
2021-02-13;"Trnavský kraj";218;137051;994;138045;NA;88051;1212;2021-02-13;63961
2021-02-12;"Trnavský kraj";300;24080;352;24432;NA;88051;652;2021-02-12;62749
2021-02-11;"Trnavský kraj";422;9831;349;10180;NA;88051;771;2021-02-11;62097
2021-02-10;"Trnavský kraj";511;9194;342;9536;NA;88051;853;2021-02-10;61326
2021-02-09;"Trnavský kraj";544;12752;369;13121;NA;88051;913;2021-02-09;60473
2021-02-08;"Trnavský kraj";220;33407;497;33904;NA;88051;717;2021-02-08;59560
2021-02-07;"Trnavský kraj";140;69694;628;70322;NA;88051;768;2021-02-07;58843
2021-02-06;"Trnavský kraj";348;112687;1482;114169;NA;88051;1830;2021-02-06;58075
2021-02-05;"Trnavský kraj";377;16063;373;16436;NA;88051;750;2021-02-05;56245
2021-02-04;"Trnavský kraj";456;7317;456;7773;NA;88051;912;2021-02-04;55495
2021-02-03;"Trnavský kraj";472;6584;434;7018;NA;88051;906;2021-02-03;54583
2021-02-02;"Trnavský kraj";446;14243;424;14667;NA;88051;870;2021-02-02;53677
2021-02-01;"Trnavský kraj";198;38882;679;39561;NA;88051;877;2021-02-01;52807
2021-01-31;"Trnavský kraj";19;64707;822;65529;NA;88051;841;2021-01-31;51930
2021-01-30;"Trnavský kraj";323;111483;1288;112771;NA;88051;1611;2021-01-30;51089
2021-01-29;"Trnavský kraj";421;9689;290;9979;NA;88051;711;2021-01-29;49478
2021-01-28;"Trnavský kraj";389;5817;289;6106;NA;88051;678;2021-01-28;48767
2021-01-27;"Trnavský kraj";433;5554;225;5779;NA;88051;658;2021-01-27;48089
2021-01-26;"Trnavský kraj";565;25411;636;26047;NA;88051;1201;2021-01-26;47431
2021-01-25;"Trnavský kraj";210;41805;620;42425;NA;88051;830;2021-01-25;46230
2021-01-24;"Trnavský kraj";91;66399;779;67178;NA;88051;870;2021-01-24;45400
2021-01-23;"Trnavský kraj";372;113375;1319;114694;NA;88051;1691;2021-01-23;44530
2021-01-22;"Trnavský kraj";217;32755;505;33260;NA;88051;722;2021-01-22;42839
2021-01-21;"Trnavský kraj";311;13913;377;14290;NA;88051;688;2021-01-21;42117
2021-01-20;"Trnavský kraj";503;8579;283;8862;NA;88051;786;2021-01-20;41429
2021-01-19;"Trnavský kraj";415;7013;347;7360;NA;88051;762;2021-01-19;40643
2021-01-18;"Trnavský kraj";247;6690;513;7203;NA;88051;760;2021-01-18;39881
2021-01-17;"Trnavský kraj";128;854;215;1069;NA;88051;343;2021-01-17;39121
2021-01-16;"Trnavský kraj";103;898;24;922;NA;88051;127;2021-01-16;38778
2021-01-15;"Trnavský kraj";278;5467;336;5803;NA;88051;614;2021-01-15;38651
2021-01-14;"Trnavský kraj";452;4001;338;4339;NA;88051;790;2021-01-14;38037
2021-01-13;"Trnavský kraj";457;4751;378;5129;NA;88051;835;2021-01-13;37247
2021-01-12;"Trnavský kraj";469;7175;483;7658;NA;88051;952;2021-01-12;36412
2021-01-11;"Trnavský kraj";370;5012;392;5404;NA;88051;762;2021-01-11;35460
2021-01-10;"Trnavský kraj";71;13;0;13;NA;88051;71;2021-01-10;34698
2021-01-09;"Trnavský kraj";417;1775;100;1875;NA;88051;517;2021-01-09;34627
2021-01-08;"Trnavský kraj";381;6554;532;7086;NA;88051;913;2021-01-08;34110
2021-01-07;"Trnavský kraj";501;4080;390;4470;NA;88051;891;2021-01-07;33197
2021-01-06;"Trnavský kraj";179;758;132;890;NA;88051;311;2021-01-06;32306
2021-01-05;"Trnavský kraj";611;5608;616;6224;NA;88051;1227;2021-01-05;31995
2021-01-04;"Trnavský kraj";302;5556;709;6265;NA;88051;1011;2021-01-04;30768
2021-01-03;"Trnavský kraj";60;53;7;60;NA;88051;67;2021-01-03;29757
2021-01-02;"Trnavský kraj";282;417;32;449;NA;88051;314;2021-01-02;29690
2021-01-01;"Trnavský kraj";143;455;76;531;NA;88051;219;2021-01-01;29376
2020-12-31;"Trnavský kraj";498;8488;858;9346;NA;88051;1356;2020-12-31;29157
2020-12-30;"Trnavský kraj";785;5318;612;5930;NA;88051;1397;2020-12-30;27801
2020-12-29;"Trnavský kraj";322;5364;639;6003;NA;88051;961;2020-12-29;26404
2020-12-28;"Trnavský kraj";213;5334;615;5949;NA;88051;828;2020-12-28;25443
2020-12-27;"Trnavský kraj";27;20;4;24;NA;88051;31;2020-12-27;24615
2020-12-26;"Trnavský kraj";148;44;1;45;NA;88051;149;2020-12-26;24584
2020-12-25;"Trnavský kraj";65;49;5;54;NA;88051;70;2020-12-25;24435
2020-12-24;"Trnavský kraj";333;1359;117;1476;NA;88051;450;2020-12-24;24365
2020-12-23;"Trnavský kraj";210;7259;414;7673;NA;88051;624;2020-12-23;23915
2020-12-22;"Trnavský kraj";311;5590;491;6081;NA;88051;802;2020-12-22;23291
2020-12-21;"Trnavský kraj";328;4527;399;4926;NA;88051;727;2020-12-21;22489
2020-12-20;"Trnavský kraj";134;133;12;145;NA;88051;146;2020-12-20;21762
2020-12-19;"Trnavský kraj";201;1407;103;1510;NA;88051;304;2020-12-19;21616
2020-12-18;"Trnavský kraj";341;4898;378;5276;NA;88051;719;2020-12-18;21312
2020-12-17;"Trnavský kraj";375;5271;443;5714;NA;88051;818;2020-12-17;20593
2020-12-16;"Trnavský kraj";312;5249;405;5654;NA;88051;717;2020-12-16;19775
2020-12-15;"Trnavský kraj";492;6623;632;7255;NA;88051;1124;2020-12-15;19058
2020-12-14;"Trnavský kraj";161;3505;292;3797;NA;88051;453;2020-12-14;17934
2020-12-13;"Trnavský kraj";7;7;0;7;NA;88051;7;2020-12-13;17481
2020-12-12;"Trnavský kraj";254;1456;114;1570;NA;88051;368;2020-12-12;17474
2020-12-11;"Trnavský kraj";384;4683;262;4945;NA;88051;646;2020-12-11;17106
2020-12-10;"Trnavský kraj";183;5194;320;5514;NA;88051;503;2020-12-10;16460
2020-12-09;"Trnavský kraj";521;4283;321;4604;NA;88051;842;2020-12-09;15957
2020-12-08;"Trnavský kraj";281;4090;304;4394;NA;88051;585;2020-12-08;15115
2020-12-07;"Trnavský kraj";178;2895;199;3094;NA;88051;377;2020-12-07;14530
2020-12-06;"Trnavský kraj";46;0;0;0;NA;88051;46;2020-12-06;14153
2020-12-05;"Trnavský kraj";129;2218;41;2259;NA;88051;170;2020-12-05;14107
2020-12-04;"Trnavský kraj";242;3948;158;4106;NA;88051;400;2020-12-04;13937
2020-12-03;"Trnavský kraj";248;2770;190;2960;NA;88051;438;2020-12-03;13537
2020-12-02;"Trnavský kraj";284;4516;176;4692;NA;88051;460;2020-12-02;13099
2020-12-01;"Trnavský kraj";253;3190;205;3395;NA;88051;458;2020-12-01;12639
2020-11-30;"Trnavský kraj";200;7360;186;7546;NA;88051;386;2020-11-30;12181
2020-11-29;"Trnavský kraj";17;738;36;774;NA;88051;53;2020-11-29;11795
2020-11-28;"Trnavský kraj";83;1453;77;1530;NA;88051;160;2020-11-28;11742
2020-11-27;"Trnavský kraj";148;1779;85;1864;NA;88051;233;2020-11-27;11582
2020-11-26;"Trnavský kraj";234;1123;68;1191;NA;88051;302;2020-11-26;11349
2020-11-25;"Trnavský kraj";232;1168;74;1242;NA;88051;306;2020-11-25;11047
2020-11-24;"Trnavský kraj";295;1909;96;2005;NA;88051;391;2020-11-24;10741
2020-11-23;"Trnavský kraj";242;7393;129;7522;NA;88051;371;2020-11-23;10350
2020-11-22;"Trnavský kraj";10;82;9;91;NA;88051;19;2020-11-22;9979
2020-11-21;"Trnavský kraj";129;1354;36;1390;NA;88051;165;2020-11-21;9960
2020-11-20;"Trnavský kraj";246;1154;64;1218;NA;88051;310;2020-11-20;9795
2020-11-19;"Trnavský kraj";157;823;64;887;NA;88051;221;2020-11-19;9485
2020-11-18;"Trnavský kraj";235;822;82;904;NA;88051;317;2020-11-18;9264
2020-11-17;"Trnavský kraj";129;705;74;779;NA;88051;203;2020-11-17;8947
2020-11-16;"Trnavský kraj";187;732;32;764;NA;88051;219;2020-11-16;8744
2020-11-15;"Trnavský kraj";23;73;4;77;NA;88051;27;2020-11-15;8525
2020-11-14;"Trnavský kraj";86;397;12;409;NA;88051;98;2020-11-14;8498
2020-11-13;"Trnavský kraj";219;1312;21;1333;NA;88051;240;2020-11-13;8400
2020-11-12;"Trnavský kraj";162;420;18;438;NA;88051;180;2020-11-12;8160
2020-11-11;"Trnavský kraj";257;392;15;407;NA;88051;272;2020-11-11;7980
2020-11-10;"Trnavský kraj";189;889;30;919;NA;88051;219;2020-11-10;7708
2020-11-09;"Trnavský kraj";196;369;23;392;NA;88051;219;2020-11-09;7489
2020-11-08;"Trnavský kraj";55;400;4;404;NA;88051;59;2020-11-08;7270
2020-11-07;"Trnavský kraj";207;6070;74;6144;NA;88051;281;2020-11-07;7211
2020-11-06;"Trnavský kraj";260;1531;19;1550;NA;88051;279;2020-11-06;6930
2020-11-05;"Trnavský kraj";150;220;27;247;NA;88051;177;2020-11-05;6651
2020-11-04;"Trnavský kraj";188;212;10;222;NA;88051;198;2020-11-04;6474
2020-11-03;"Trnavský kraj";317;127;8;135;NA;88051;325;2020-11-03;6276
2020-11-02;"Trnavský kraj";281;1728;31;1759;NA;88051;312;2020-11-02;5951
2020-11-01;"Trnavský kraj";87;494;27;521;NA;88051;114;2020-11-01;5639
2020-10-31;"Trnavský kraj";259;5024;41;5065;NA;88051;300;2020-10-31;5525
2020-10-30;"Trnavský kraj";198;3784;27;3811;NA;88051;225;2020-10-30;5225
2020-10-29;"Trnavský kraj";273;1461;16;1477;NA;88051;289;2020-10-29;5000
2020-10-28;"Trnavský kraj";319;117;16;133;NA;88051;335;2020-10-28;4711
2020-10-27;"Trnavský kraj";199;461;36;497;NA;88051;235;2020-10-27;4376
2020-10-26;"Trnavský kraj";153;29;2;31;NA;88051;155;2020-10-26;4141
2020-10-25;"Trnavský kraj";95;19;1;20;NA;88051;96;2020-10-25;3986
2020-10-24;"Trnavský kraj";158;109;2;111;NA;88051;160;2020-10-24;3890
2020-10-23;"Trnavský kraj";201;89;4;93;NA;88051;205;2020-10-23;3730
2020-10-22;"Trnavský kraj";195;55;2;57;NA;88051;197;2020-10-22;3525
2020-10-21;"Trnavský kraj";134;73;3;76;NA;88051;137;2020-10-21;3328
2020-10-20;"Trnavský kraj";202;82;3;85;NA;88051;205;2020-10-20;3191
2020-10-19;"Trnavský kraj";67;55;0;55;NA;88051;67;2020-10-19;2986
2020-10-18;"Trnavský kraj";84;0;0;0;NA;88051;84;2020-10-18;2919
2020-10-17;"Trnavský kraj";123;0;0;0;NA;88051;123;2020-10-17;2835
2020-10-16;"Trnavský kraj";86;45;2;47;NA;88051;88;2020-10-16;2712
2020-10-15;"Trnavský kraj";155;66;2;68;NA;88051;157;2020-10-15;2624
2020-10-14;"Trnavský kraj";236;468;3;471;NA;88051;239;2020-10-14;2467
2020-10-13;"Trnavský kraj";138;16;2;18;NA;88051;140;2020-10-13;2228
2020-10-12;"Trnavský kraj";33;41;1;42;NA;88051;34;2020-10-12;2088
2020-10-11;"Trnavský kraj";31;0;0;0;NA;88051;31;2020-10-11;2054
2020-10-10;"Trnavský kraj";128;0;0;0;NA;88051;128;2020-10-10;2023
2020-10-09;"Trnavský kraj";156;0;0;0;NA;88051;156;2020-10-09;1895
2020-10-08;"Trnavský kraj";153;0;0;0;NA;88051;153;2020-10-08;1739
2020-10-07;"Trnavský kraj";80;0;0;0;NA;88051;80;2020-10-07;1586
2020-10-06;"Trnavský kraj";112;0;0;0;NA;88051;112;2020-10-06;1506
2020-10-05;"Trnavský kraj";33;0;0;0;NA;88051;33;2020-10-05;1394
2020-10-04;"Trnavský kraj";44;0;0;0;NA;88051;44;2020-10-04;1361
2020-10-03;"Trnavský kraj";60;0;0;0;NA;88051;60;2020-10-03;1317
2020-10-02;"Trnavský kraj";41;0;0;0;NA;88051;41;2020-10-02;1257
2020-10-01;"Trnavský kraj";53;0;0;0;NA;88051;53;2020-10-01;1216
2020-09-30;"Trnavský kraj";91;0;0;0;NA;88051;91;2020-09-30;1163
2020-09-29;"Trnavský kraj";40;0;0;0;NA;88051;40;2020-09-29;1072
2020-09-28;"Trnavský kraj";69;0;0;0;NA;88051;69;2020-09-28;1032
2020-09-27;"Trnavský kraj";30;0;0;0;NA;88051;30;2020-09-27;963
2020-09-26;"Trnavský kraj";46;0;0;0;NA;88051;46;2020-09-26;933
2020-09-25;"Trnavský kraj";32;0;0;0;NA;88051;32;2020-09-25;887
2020-09-24;"Trnavský kraj";42;0;0;0;NA;88051;42;2020-09-24;855
2020-09-23;"Trnavský kraj";43;0;0;0;NA;88051;43;2020-09-23;813
2020-09-22;"Trnavský kraj";55;0;0;0;NA;88051;55;2020-09-22;770
2020-09-21;"Trnavský kraj";41;0;0;0;NA;88051;41;2020-09-21;715
2020-09-20;"Trnavský kraj";17;0;0;0;NA;88051;17;2020-09-20;674
2020-09-19;"Trnavský kraj";4;0;0;0;NA;88051;4;2020-09-19;657
2020-09-18;"Trnavský kraj";33;0;0;0;NA;88051;33;2020-09-18;653
2020-09-17;"Trnavský kraj";42;0;0;0;NA;88051;42;2020-09-17;620
2020-09-16;"Trnavský kraj";49;0;0;0;NA;88051;49;2020-09-16;578
2020-09-15;"Trnavský kraj";5;0;0;0;NA;88051;5;2020-09-15;529
2020-09-14;"Trnavský kraj";26;0;0;0;NA;88051;26;2020-09-14;524
2020-09-13;"Trnavský kraj";9;0;0;0;NA;88051;9;2020-09-13;498
2020-09-12;"Trnavský kraj";12;0;0;0;NA;88051;12;2020-09-12;489
2020-09-11;"Trnavský kraj";16;0;0;0;NA;88051;16;2020-09-11;477
2020-09-10;"Trnavský kraj";32;0;0;0;NA;88051;32;2020-09-10;461
2020-09-09;"Trnavský kraj";14;0;0;0;NA;88051;14;2020-09-09;429
2020-09-08;"Trnavský kraj";11;0;0;0;NA;88051;11;2020-09-08;415
2020-09-07;"Trnavský kraj";7;0;0;0;NA;88051;7;2020-09-07;404
2020-09-06;"Trnavský kraj";5;0;0;0;NA;88051;5;2020-09-06;397
2020-09-05;"Trnavský kraj";7;0;0;0;NA;88051;7;2020-09-05;392
2020-09-04;"Trnavský kraj";16;0;0;0;NA;88051;16;2020-09-04;385
2020-09-03;"Trnavský kraj";8;0;0;0;NA;88051;8;2020-09-03;369
2020-09-02;"Trnavský kraj";7;0;0;0;NA;88051;7;2020-09-02;361
2020-09-01;"Trnavský kraj";1;0;0;0;NA;88051;1;2020-09-01;354
2020-08-31;"Trnavský kraj";6;0;0;0;NA;88051;6;2020-08-31;353
2020-08-30;"Trnavský kraj";1;0;0;0;NA;88051;1;2020-08-30;347
2020-08-29;"Trnavský kraj";3;0;0;0;NA;88051;3;2020-08-29;346
2020-08-28;"Trnavský kraj";14;0;0;0;NA;88051;14;2020-08-28;343
2020-08-27;"Trnavský kraj";6;0;0;0;NA;88051;6;2020-08-27;329
2020-08-26;"Trnavský kraj";4;0;0;0;NA;88051;4;2020-08-26;323
2020-08-25;"Trnavský kraj";7;0;0;0;NA;88051;7;2020-08-25;319
2020-08-24;"Trnavský kraj";1;0;0;0;NA;88051;1;2020-08-24;312
2020-08-23;"Trnavský kraj";6;0;0;0;NA;88051;6;2020-08-23;311
2020-08-22;"Trnavský kraj";3;0;0;0;NA;88051;3;2020-08-22;305
2020-08-21;"Trnavský kraj";4;0;0;0;NA;88051;4;2020-08-21;302
2020-08-20;"Trnavský kraj";23;0;0;0;NA;88051;23;2020-08-20;298
2020-08-19;"Trnavský kraj";13;0;0;0;NA;88051;13;2020-08-19;275
2020-08-18;"Trnavský kraj";20;0;0;0;NA;88051;20;2020-08-18;262
2020-08-17;"Trnavský kraj";3;0;0;0;NA;88051;3;2020-08-17;242
2020-08-16;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-08-16;239
2020-08-15;"Trnavský kraj";7;0;0;0;NA;88051;7;2020-08-15;239
2020-08-14;"Trnavský kraj";6;0;0;0;NA;88051;6;2020-08-14;232
2020-08-13;"Trnavský kraj";10;0;0;0;NA;88051;10;2020-08-13;226
2020-08-12;"Trnavský kraj";2;0;0;0;NA;88051;2;2020-08-12;216
2020-08-11;"Trnavský kraj";30;0;0;0;NA;88051;30;2020-08-11;214
2020-08-10;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-08-10;184
2020-08-09;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-08-09;184
2020-08-08;"Trnavský kraj";13;0;0;0;NA;88051;13;2020-08-08;184
2020-08-07;"Trnavský kraj";4;0;0;0;NA;88051;4;2020-08-07;171
2020-08-06;"Trnavský kraj";4;0;0;0;NA;88051;4;2020-08-06;167
2020-08-05;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-08-05;163
2020-08-04;"Trnavský kraj";1;0;0;0;NA;88051;1;2020-08-04;163
2020-08-03;"Trnavský kraj";2;0;0;0;NA;88051;2;2020-08-03;162
2020-08-02;"Trnavský kraj";1;0;0;0;NA;88051;1;2020-08-02;160
2020-08-01;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-08-01;159
2020-07-31;"Trnavský kraj";7;0;0;0;NA;88051;7;2020-07-31;159
2020-07-30;"Trnavský kraj";6;0;0;0;NA;88051;6;2020-07-30;152
2020-07-29;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-07-29;146
2020-07-28;"Trnavský kraj";1;0;0;0;NA;88051;1;2020-07-28;146
2020-07-27;"Trnavský kraj";2;0;0;0;NA;88051;2;2020-07-27;145
2020-07-26;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-07-26;143
2020-07-25;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-07-25;143
2020-07-24;"Trnavský kraj";1;0;0;0;NA;88051;1;2020-07-24;143
2020-07-23;"Trnavský kraj";2;0;0;0;NA;88051;2;2020-07-23;142
2020-07-22;"Trnavský kraj";1;0;0;0;NA;88051;1;2020-07-22;140
2020-07-21;"Trnavský kraj";2;0;0;0;NA;88051;2;2020-07-21;139
2020-07-20;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-07-20;137
2020-07-19;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-07-19;137
2020-07-18;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-07-18;137
2020-07-17;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-07-17;137
2020-07-16;"Trnavský kraj";0;0;0;0;NA;88051;0;2020-07-16;137
2020-07-15;"Trnavský kraj";1;0;0;0;NA;88051;1;2020-07-15;137
