Dátum;Okres;Po?et pozitívnych prípadov za daný de?;Denna incidencia;
27.9.2020;Pezinok;3;4,605111674;
27.9.2020;Poprad;4;3,812664719;
27.9.2020;Považská Bystrica;1;1,601575951;
27.9.2020;Prievidza;3;2,239148526;
27.9.2020;Revúca;1;2,5229271;
27.9.2020;Ružomberok;4;7,054424888;
27.9.2020;Senec;3;3,339567192;
27.9.2020;Senica;1;1,654369189;
27.9.2020;Snina;1;2,759343828;
27.9.2020;Spišská Nová Ves;5;5,011777678;
27.9.2020;Trebišov;1;0,949189866;
27.9.2020;Tren?ín;5;4,365935227;
27.9.2020;Trnava;2;1,509952474;
27.9.2020;Tvrdošín;11;30,40353787;
27.9.2020;Ve?ký Krtíš;3;6,900835001;
27.9.2020;Zlaté Moravce;4;9,858894571;
27.9.2020;Zvolen;6;8,726193852;
27.9.2020;Žarnovica;1;3,823726221;
27.9.2020;Žiar nad Hronom;3;6,401843731;
27.9.2020;Žilina;3;1,898217574;
28.9.2020;Bánovce nad Bebravou;1;2,756225625;
28.9.2020;Bardejov;3;3,857479009;
28.9.2020;Bratislava;13;1,925920219;
28.9.2020;Galanta;3;3,188911093;
28.9.2020;Hlohovec;2;4,443210219;
28.9.2020;Humenné;16;25,8124884;
28.9.2020;Kežmarok;1;1,329168605;
28.9.2020;Komárno;3;2,949518983;
28.9.2020;Košice;5;2,094898921;
28.9.2020;Košice - okolie;2;1,543882943;
28.9.2020;Levice;1;0,902331625;
28.9.2020;Malacky;4;5,381914078;
28.9.2020;Martin;1;1,038011999;
28.9.2020;Medzilaborce;1;8,444876071;
28.9.2020;Michalovce;4;3,613206269;
28.9.2020;Námestovo;16;25,53320514;
28.9.2020;Nitra;9;5,570685813;
28.9.2020;Nové Zámky;8;5,755209364;
28.9.2020;Pezinok;9;13,81533502;
28.9.2020;Pieš?any;3;4,776879901;
28.9.2020;Poprad;4;3,812664719;
28.9.2020;Prešov;12;6,833343299;
28.9.2020;Sabinov;6;9,914323719;
28.9.2020;Senec;3;3,339567192;
28.9.2020;Senica;6;9,926215134;
28.9.2020;Skalica;13;27,59821249;
28.9.2020;Snina;2;5,518687656;
28.9.2020;Sobrance;6;26,29387791;
28.9.2020;Stará ?ubov?a;1;1,853447876;
28.9.2020;Svidník;4;12,28350326;
28.9.2020;Topo??any;1;1,425892787;
28.9.2020;Trebišov;2;1,898379733;
28.9.2020;Tren?ín;6;5,239122272;
28.9.2020;Trnava;42;31,70900196;
28.9.2020;Tvrdošín;16;44,22332781;
28.9.2020;Vranov nad Top?ou;1;1,238137099;
28.9.2020;Žilina;1;0,632739191;
29.9.2020;Banská Bystrica;9;8,120654886;
29.9.2020;Banská Štiavnica;1;6,216585851;
29.9.2020;Bardejov;23;29,57400573;
29.9.2020;Bratislava;53;7,851828587;
29.9.2020;Brezno;2;3,254705083;
29.9.2020;Byt?a;2;6,46893295;
29.9.2020;?adca;2;2,220248668;
29.9.2020;Dolný Kubín;21;53,22316982;
29.9.2020;Galanta;1;1,062970364;
29.9.2020;Gelnica;1;3,137944019;
29.9.2020;Hlohovec;2;4,443210219;
29.9.2020;Humenné;46;74,21090416;
29.9.2020;Ilava;6;10,13727561;
29.9.2020;Kežmarok;9;11,96251745;
29.9.2020;Komárno;12;11,79807593;
29.9.2020;Košice;16;6,703676548;
29.9.2020;Košice - okolie;9;6,947473243;
29.9.2020;Levice;1;0,902331625;
29.9.2020;Liptovský Mikuláš;9;12,45493734;
29.9.2020;Lu?enec;1;1,361173876;
29.9.2020;Malacky;6;8,072871117;
29.9.2020;Martin;31;32,17837198;
29.9.2020;Michalovce;6;5,419809403;
29.9.2020;Myjava;2;7,588404917;
29.9.2020;Námestovo;21;33,51233174;
29.9.2020;Nitra;13;8,046546175;
29.9.2020;Nové Mesto nad Váhom;7;11,190421;
29.9.2020;Nové Zámky;17;12,2298199;
29.9.2020;Partizánske;1;2,19315079;
29.9.2020;Pezinok;8;12,2802978;
29.9.2020;Pieš?any;2;3,184586601;
29.9.2020;Poprad;14;13,34432652;
29.9.2020;Považská Bystrica;4;6,406303803;
29.9.2020;Prešov;11;6,263898024;
29.9.2020;Prievidza;21;15,67403969;
29.9.2020;Ružomberok;4;7,054424888;
29.9.2020;Sabinov;10;16,52387287;
29.9.2020;Senec;7;7,792323448;
29.9.2020;Senica;14;23,16116865;
29.9.2020;Skalica;6;12,73763653;
29.9.2020;Snina;5;13,79671914;
29.9.2020;Sobrance;10;43,82312985;
29.9.2020;Spišská Nová Ves;23;23,05417732;
29.9.2020;Stará ?ubov?a;9;16,68103089;
29.9.2020;Stropkov;3;14,6113384;
29.9.2020;Svidník;24;73,70101953;
29.9.2020;Ša?a;1;1,93479733;
29.9.2020;Topo??any;6;8,555356723;
29.9.2020;Trebišov;10;9,491898664;
29.9.2020;Tren?ín;2;1,746374091;
29.9.2020;Trnava;15;11,32464356;
29.9.2020;Tur?ianske Teplice;2;12,59128683;
29.9.2020;Tvrdošín;8;22,1116639;
29.9.2020;Vranov nad Top?ou;2;2,476274198;
29.9.2020;Zvolen;4;5,817462568;
29.9.2020;Žarnovica;1;3,823726221;
29.9.2020;Žiar nad Hronom;6;12,80368746;
29.9.2020;Žilina;5;3,163695956;
30.9.2020;Bánovce nad Bebravou;3;8,268676874;
30.9.2020;Banská Bystrica;21;18,94819473;
30.9.2020;Bardejov;45;57,86218513;
30.9.2020;Bratislava;62;9,18515797;
30.9.2020;Brezno;15;24,41028812;
30.9.2020;?adca;3;3,330373002;
30.9.2020;Detva;2;6,240054912;
30.9.2020;Dolný Kubín;9;22,80992992;
30.9.2020;Dunajská Streda;20;16,34547802;
30.9.2020;Galanta;5;5,314851822;
30.9.2020;Gelnica;1;3,137944019;
30.9.2020;Hlohovec;3;6,664815329;
30.9.2020;Humenné;1;1,613280525;
30.9.2020;Ilava;2;3,379091869;
30.9.2020;Kežmarok;3;3,987505815;
30.9.2020;Komárno;20;19,66345988;
30.9.2020;Košice;35;14,66429245;
30.9.2020;Košice - okolie;5;3,859707357;
30.9.2020;Krupina;1;4,508159769;
30.9.2020;Levice;3;2,706994875;
30.9.2020;Levo?a;1;2,967182957;
30.9.2020;Liptovský Mikuláš;10;13,83881927;
30.9.2020;Lu?enec;5;6,805869382;
30.9.2020;Malacky;5;6,727392597;
30.9.2020;Martin;9;9,342107995;
30.9.2020;Medzilaborce;1;8,444876071;
30.9.2020;Michalovce;7;6,323110971;
30.9.2020;Myjava;13;49,32463196;
30.9.2020;Námestovo;71;113,3035978;
30.9.2020;Nitra;37;22,90170834;
30.9.2020;Nové Mesto nad Váhom;12;19,18357886;
30.9.2020;Nové Zámky;28;20,14323277;
30.9.2020;Partizánske;3;6,57945237;
30.9.2020;Pezinok;12;18,4204467;
30.9.2020;Pieš?any;3;4,776879901;
30.9.2020;Poprad;21;20,01648977;
30.9.2020;Prešov;17;9,680569673;
30.9.2020;Prievidza;31;23,13786811;
30.9.2020;Púchov;2;4,513704736;
30.9.2020;Rož?ava;1;1,607497368;
30.9.2020;Ružomberok;3;5,290818666;
30.9.2020;Sabinov;6;9,914323719;
30.9.2020;Senec;12;13,35826877;
30.9.2020;Senica;22;36,39612216;
30.9.2020;Skalica;13;27,59821249;
30.9.2020;Snina;4;11,03737531;
30.9.2020;Sobrance;10;43,82312985;
30.9.2020;Spišská Nová Ves;19;19,04475517;
30.9.2020;Stará ?ubov?a;12;22,24137452;
30.9.2020;Stropkov;1;4,870446133;
30.9.2020;Ša?a;2;3,86959466;
30.9.2020;Topo??any;8;11,4071423;
30.9.2020;Trebišov;17;16,13622773;
30.9.2020;Tren?ín;10;8,731870454;
30.9.2020;Trnava;25;18,87440593;
30.9.2020;Tur?ianske Teplice;1;6,295643415;
30.9.2020;Tvrdošín;47;129,9060254;
30.9.2020;Ve?ký Krtíš;8;18,40222667;
30.9.2020;Vranov nad Top?ou;9;11,14323389;
30.9.2020;Zlaté Moravce;2;4,929447286;
30.9.2020;Zvolen;4;5,817462568;
30.9.2020;Žiar nad Hronom;4;8,535791641;
30.9.2020;Žilina;10;6,327391912;
1.10.2020;Banská Bystrica;23;20,75278471;
1.10.2020;Bardejov;50;64,29131681;
1.10.2020;Bratislava;52;7,703680878;
1.10.2020;Brezno;8;13,01882033;
1.10.2020;Byt?a;4;12,9378659;
1.10.2020;?adca;5;5,55062167;
1.10.2020;Dolný Kubín;8;20,27549326;
1.10.2020;Dunajská Streda;3;2,451821704;
1.10.2020;Galanta;10;10,62970364;
1.10.2020;Gelnica;5;15,6897201;
1.10.2020;Humenné;15;24,19920788;
1.10.2020;Kežmarok;2;2,65833721;
1.10.2020;Komárno;11;10,81490294;
1.10.2020;Košice;12;5,027757411;
1.10.2020;Košice - okolie;1;0,771941471;
1.10.2020;Krupina;1;4,508159769;
1.10.2020;Kysucké Nové Mesto;2;6,076441636;
1.10.2020;Levice;2;1,80466325;
1.10.2020;Liptovský Mikuláš;17;23,52599276;
1.10.2020;Lu?enec;6;8,167043258;
1.10.2020;Malacky;10;13,45478519;
1.10.2020;Martin;6;6,228071997;
1.10.2020;Medzilaborce;1;8,444876071;
1.10.2020;Michalovce;9;8,129714105;
1.10.2020;Myjava;7;26,55941721;
1.10.2020;Námestovo;34;54,25806091;
1.10.2020;Nitra;19;11,76033672;
1.10.2020;Nové Mesto nad Váhom;1;1,598631571;
1.10.2020;Nové Zámky;40;28,77604682;
1.10.2020;Partizánske;1;2,19315079;
1.10.2020;Pezinok;1;1,535037225;
1.10.2020;Pieš?any;6;9,553759803;
1.10.2020;Poprad;7;6,672163258;
1.10.2020;Považská Bystrica;3;4,804727852;
1.10.2020;Prešov;11;6,263898024;
1.10.2020;Prievidza;38;28,362548;
1.10.2020;Púchov;2;4,513704736;
1.10.2020;Ružomberok;1;1,763606222;
1.10.2020;Sabinov;4;6,609549146;
1.10.2020;Senec;9;10,01870158;
1.10.2020;Senica;3;4,963107567;
1.10.2020;Skalica;4;8,491757688;
1.10.2020;Snina;7;19,3154068;
1.10.2020;Sobrance;16;70,11700776;
1.10.2020;Spišská Nová Ves;10;10,02355536;
1.10.2020;Stará ?ubov?a;9;16,68103089;
1.10.2020;Stropkov;8;38,96356906;
1.10.2020;Svidník;22;67,5592679;
1.10.2020;Ša?a;3;5,80439199;
1.10.2020;Topo??any;19;27,09196296;
1.10.2020;Trebišov;16;15,18703786;
1.10.2020;Tren?ín;6;5,239122272;
1.10.2020;Trnava;27;20,3843584;
1.10.2020;Tvrdošín;54;149,2537313;
1.10.2020;Ve?ký Krtíš;4;9,201113335;
1.10.2020;Zlaté Moravce;1;2,464723643;
1.10.2020;Zvolen;3;4,363096926;
1.10.2020;Žarnovica;2;7,647452442;
1.10.2020;Žiar nad Hronom;2;4,267895821;
1.10.2020;Žilina;16;10,12382706;
2.10.2020;Bánovce nad Bebravou;3;8,268676874;
2.10.2020;Banská Bystrica;19;17,14360476;
2.10.2020;Banská Štiavnica;6;37,29951511;
2.10.2020;Bardejov;41;52,71887979;
2.10.2020;Bratislava;80;11,85181674;
2.10.2020;Brezno;4;6,509410166;
2.10.2020;Byt?a;1;3,234466475;
2.10.2020;?adca;1;1,110124334;
2.10.2020;Detva;5;15,60013728;
2.10.2020;Dolný Kubín;19;48,1542965;
2.10.2020;Dunajská Streda;9;7,355465111;
2.10.2020;Galanta;4;4,251881458;
2.10.2020;Gelnica;1;3,137944019;
2.10.2020;Hlohovec;2;4,443210219;
2.10.2020;Humenné;7;11,29296368;
2.10.2020;Ilava;4;6,758183738;
2.10.2020;Kežmarok;4;5,31667442;
2.10.2020;Komárno;8;7,865383954;
2.10.2020;Košice;33;13,82633288;
2.10.2020;Košice - okolie;7;5,4035903;
2.10.2020;Krupina;1;4,508159769;
2.10.2020;Levice;6;5,41398975;
2.10.2020;Liptovský Mikuláš;9;12,45493734;
2.10.2020;Lu?enec;1;1,361173876;
2.10.2020;Malacky;13;17,49122075;
2.10.2020;Martin;11;11,41813199;
2.10.2020;Michalovce;5;4,516507836;
2.10.2020;Myjava;1;3,794202459;
2.10.2020;Námestovo;32;51,06641027;
2.10.2020;Nitra;35;21,66377816;
2.10.2020;Nové Mesto nad Váhom;2;3,197263143;
2.10.2020;Nové Zámky;43;30,93425033;
2.10.2020;Pezinok;2;3,070074449;
2.10.2020;Pieš?any;3;4,776879901;
2.10.2020;Poltár;1;4,657444926;
2.10.2020;Poprad;17;16,20382506;
2.10.2020;Prešov;21;11,95835077;
2.10.2020;Prievidza;53;39,55829063;
2.10.2020;Púchov;3;6,770557104;
2.10.2020;Revúca;2;5,0458542;
2.10.2020;Rimavská Sobota;2;2,376454093;
2.10.2020;Ružomberok;5;8,81803111;
2.10.2020;Sabinov;4;6,609549146;
2.10.2020;Senec;6;6,679134384;
2.10.2020;Senica;1;1,654369189;
2.10.2020;Snina;5;13,79671914;
2.10.2020;Sobrance;4;17,52925194;
2.10.2020;Spišská Nová Ves;3;3,007066607;
2.10.2020;Stará ?ubov?a;28;51,89654054;
2.10.2020;Stropkov;8;38,96356906;
2.10.2020;Svidník;13;39,92138558;
2.10.2020;Ša?a;1;1,93479733;
2.10.2020;Topo??any;3;4,277678361;
2.10.2020;Trebišov;4;3,796759466;
2.10.2020;Tren?ín;3;2,619561136;
2.10.2020;Trnava;22;16,60947722;
2.10.2020;Tvrdošín;12;33,16749585;
2.10.2020;Ve?ký Krtíš;18;41,40501001;
2.10.2020;Vranov nad Top?ou;1;1,238137099;
2.10.2020;Zlaté Moravce;12;29,57668371;
2.10.2020;Zvolen;6;8,726193852;
2.10.2020;Žarnovica;3;11,47117866;
2.10.2020;Žiar nad Hronom;6;12,80368746;
2.10.2020;Žilina;15;9,491087868;
3.10.2020;Bánovce nad Bebravou;3;8,268676874;
3.10.2020;Banská Bystrica;8;7,218359898;
3.10.2020;Banská Štiavnica;1;6,216585851;
3.10.2020;Bardejov;53;68,14879582;
3.10.2020;Bratislava;54;7,999976296;
3.10.2020;Brezno;2;3,254705083;
3.10.2020;Byt?a;2;6,46893295;
3.10.2020;?adca;2;2,220248668;
3.10.2020;Detva;9;28,08024711;
