"";"Datum";"Kraj";"Admission";"Discharges"
"1273";2021-01-02;"Banskobystrický kraj";31;11
"1274";2021-01-03;"Banskobystrický kraj";24;15
"1275";2021-01-04;"Banskobystrický kraj";36;27
"1276";2021-01-05;"Banskobystrický kraj";43;35
"1277";2021-01-06;"Banskobystrický kraj";36;21
"1278";2021-01-07;"Banskobystrický kraj";34;39
"1279";2021-01-08;"Banskobystrický kraj";35;40
"1280";2021-01-09;"Banskobystrický kraj";19;10
"1281";2021-01-10;"Banskobystrický kraj";22;12
"1282";2021-01-11;"Banskobystrický kraj";30;31
"1283";2021-01-12;"Banskobystrický kraj";26;47
"1284";2021-01-13;"Banskobystrický kraj";30;33
"1285";2021-01-14;"Banskobystrický kraj";31;36
"1286";2021-01-15;"Banskobystrický kraj";29;41
"1287";2021-01-16;"Banskobystrický kraj";23;17
"1288";2021-01-17;"Banskobystrický kraj";27;11
"1289";2021-01-18;"Banskobystrický kraj";27;43
"1290";2021-01-19;"Banskobystrický kraj";35;22
"1291";2021-01-20;"Banskobystrický kraj";24;38
"1292";2021-01-21;"Banskobystrický kraj";2;4
"1293";2020-03-05;"Trnavský kraj";0;0
"1294";2020-03-06;"Trnavský kraj";0;0
"1295";2020-03-07;"Trnavský kraj";0;0
"1296";2020-03-08;"Trnavský kraj";0;0
"1297";2020-03-09;"Trnavský kraj";0;0
"1298";2020-03-10;"Trnavský kraj";0;0
"1299";2020-03-11;"Trnavský kraj";0;0
"1300";2020-03-12;"Trnavský kraj";0;0
"1301";2020-03-13;"Trnavský kraj";1;0
"1302";2020-03-14;"Trnavský kraj";0;0
"1303";2020-03-15;"Trnavský kraj";1;1
"1304";2020-03-16;"Trnavský kraj";1;0
"1305";2020-03-17;"Trnavský kraj";0;0
"1306";2020-03-18;"Trnavský kraj";0;1
"1307";2020-03-19;"Trnavský kraj";0;0
"1308";2020-03-20;"Trnavský kraj";0;0
"1309";2020-03-21;"Trnavský kraj";0;0
"1310";2020-03-22;"Trnavský kraj";1;0
"1311";2020-03-23;"Trnavský kraj";0;1
"1312";2020-03-24;"Trnavský kraj";0;0
"1313";2020-03-25;"Trnavský kraj";0;0
"1314";2020-03-26;"Trnavský kraj";0;0
"1315";2020-03-27;"Trnavský kraj";1;0
"1316";2020-03-28;"Trnavský kraj";0;0
"1317";2020-03-29;"Trnavský kraj";0;0
"1318";2020-03-30;"Trnavský kraj";0;0
"1319";2020-03-31;"Trnavský kraj";0;0
"1320";2020-04-01;"Trnavský kraj";0;1
"1321";2020-04-02;"Trnavský kraj";0;0
"1322";2020-04-03;"Trnavský kraj";0;1
"1323";2020-04-04;"Trnavský kraj";0;0
"1324";2020-04-05;"Trnavský kraj";0;0
"1325";2020-04-06;"Trnavský kraj";2;0
"1326";2020-04-07;"Trnavský kraj";1;0
"1327";2020-04-08;"Trnavský kraj";2;0
"1328";2020-04-09;"Trnavský kraj";1;1
"1329";2020-04-10;"Trnavský kraj";0;0
"1330";2020-04-11;"Trnavský kraj";0;0
"1331";2020-04-12;"Trnavský kraj";0;0
"1332";2020-04-13;"Trnavský kraj";2;0
"1333";2020-04-14;"Trnavský kraj";0;1
"1334";2020-04-15;"Trnavský kraj";0;0
"1335";2020-04-16;"Trnavský kraj";0;1
"1336";2020-04-17;"Trnavský kraj";0;0
"1337";2020-04-18;"Trnavský kraj";0;0
"1338";2020-04-19;"Trnavský kraj";0;0
"1339";2020-04-20;"Trnavský kraj";1;1
"1340";2020-04-21;"Trnavský kraj";0;0
"1341";2020-04-22;"Trnavský kraj";1;0
"1342";2020-04-23;"Trnavský kraj";1;1
"1343";2020-04-24;"Trnavský kraj";0;3
"1344";2020-04-25;"Trnavský kraj";0;0
"1345";2020-04-26;"Trnavský kraj";0;0
"1346";2020-04-27;"Trnavský kraj";0;2
"1347";2020-04-28;"Trnavský kraj";0;0
"1348";2020-04-29;"Trnavský kraj";0;0
"1349";2020-04-30;"Trnavský kraj";0;0
"1350";2020-05-01;"Trnavský kraj";0;0
"1351";2020-05-02;"Trnavský kraj";0;0
"1352";2020-05-03;"Trnavský kraj";0;0
"1353";2020-05-04;"Trnavský kraj";0;0
"1354";2020-05-05;"Trnavský kraj";0;0
"1355";2020-05-06;"Trnavský kraj";0;0
"1356";2020-05-07;"Trnavský kraj";0;0
"1357";2020-05-08;"Trnavský kraj";0;1
"1358";2020-05-09;"Trnavský kraj";0;0
"1359";2020-05-10;"Trnavský kraj";0;0
"1360";2020-05-11;"Trnavský kraj";0;0
"1361";2020-05-12;"Trnavský kraj";0;0
"1362";2020-05-13;"Trnavský kraj";0;0
"1363";2020-05-14;"Trnavský kraj";0;0
"1364";2020-05-15;"Trnavský kraj";0;0
"1365";2020-05-16;"Trnavský kraj";1;0
"1366";2020-05-17;"Trnavský kraj";0;0
"1367";2020-05-18;"Trnavský kraj";0;0
"1368";2020-05-19;"Trnavský kraj";0;0
"1369";2020-05-20;"Trnavský kraj";0;0
"1370";2020-05-21;"Trnavský kraj";0;0
"1371";2020-05-22;"Trnavský kraj";0;0
"1372";2020-05-23;"Trnavský kraj";1;1
"1373";2020-05-24;"Trnavský kraj";0;0
"1374";2020-05-25;"Trnavský kraj";0;0
"1375";2020-05-26;"Trnavský kraj";0;0
"1376";2020-05-27;"Trnavský kraj";0;1
"1377";2020-05-28;"Trnavský kraj";0;0
"1378";2020-05-29;"Trnavský kraj";0;0
"1379";2020-05-30;"Trnavský kraj";0;0
"1380";2020-05-31;"Trnavský kraj";0;0
"1381";2020-06-01;"Trnavský kraj";0;0
"1382";2020-06-02;"Trnavský kraj";0;0
"1383";2020-06-03;"Trnavský kraj";0;0
"1384";2020-06-04;"Trnavský kraj";0;0
"1385";2020-06-05;"Trnavský kraj";0;0
"1386";2020-06-06;"Trnavský kraj";0;0
"1387";2020-06-07;"Trnavský kraj";0;0
"1388";2020-06-08;"Trnavský kraj";0;0
"1389";2020-06-09;"Trnavský kraj";0;0
"1390";2020-06-10;"Trnavský kraj";0;0
"1391";2020-06-11;"Trnavský kraj";2;0
"1392";2020-06-12;"Trnavský kraj";0;0
"1393";2020-06-13;"Trnavský kraj";0;0
"1394";2020-06-14;"Trnavský kraj";0;0
"1395";2020-06-15;"Trnavský kraj";0;0
"1396";2020-06-16;"Trnavský kraj";0;1
"1397";2020-06-17;"Trnavský kraj";0;0
"1398";2020-06-18;"Trnavský kraj";0;0
"1399";2020-06-19;"Trnavský kraj";0;0
"1400";2020-06-20;"Trnavský kraj";0;0
"1401";2020-06-21;"Trnavský kraj";0;0
"1402";2020-06-22;"Trnavský kraj";0;0
"1403";2020-06-23;"Trnavský kraj";0;0
"1404";2020-06-24;"Trnavský kraj";0;0
"1405";2020-06-25;"Trnavský kraj";0;0
"1406";2020-06-26;"Trnavský kraj";0;0
"1407";2020-06-27;"Trnavský kraj";0;1
"1408";2020-06-28;"Trnavský kraj";0;0
"1409";2020-06-29;"Trnavský kraj";0;0
"1410";2020-06-30;"Trnavský kraj";0;0
"1411";2020-07-01;"Trnavský kraj";0;0
"1412";2020-07-02;"Trnavský kraj";0;0
"1413";2020-07-03;"Trnavský kraj";0;0
"1414";2020-07-04;"Trnavský kraj";0;0
"1415";2020-07-05;"Trnavský kraj";0;0
"1416";2020-07-06;"Trnavský kraj";0;0
"1417";2020-07-07;"Trnavský kraj";0;0
"1418";2020-07-08;"Trnavský kraj";0;0
"1419";2020-07-09;"Trnavský kraj";0;0
"1420";2020-07-10;"Trnavský kraj";0;0
"1421";2020-07-11;"Trnavský kraj";0;0
"1422";2020-07-12;"Trnavský kraj";0;0
"1423";2020-07-13;"Trnavský kraj";0;0
"1424";2020-07-14;"Trnavský kraj";0;0
"1425";2020-07-15;"Trnavský kraj";0;0
"1426";2020-07-16;"Trnavský kraj";0;0
"1427";2020-07-17;"Trnavský kraj";0;0
"1428";2020-07-18;"Trnavský kraj";0;0
"1429";2020-07-19;"Trnavský kraj";0;0
"1430";2020-07-20;"Trnavský kraj";0;0
"1431";2020-07-21;"Trnavský kraj";0;0
"1432";2020-07-22;"Trnavský kraj";0;0
"1433";2020-07-23;"Trnavský kraj";0;0
"1434";2020-07-24;"Trnavský kraj";2;0
"1435";2020-07-25;"Trnavský kraj";0;0
"1436";2020-07-26;"Trnavský kraj";0;0
"1437";2020-07-27;"Trnavský kraj";1;0
"1438";2020-07-28;"Trnavský kraj";0;0
"1439";2020-07-29;"Trnavský kraj";0;0
"1440";2020-07-30;"Trnavský kraj";0;0
"1441";2020-07-31;"Trnavský kraj";0;0
"1442";2020-08-01;"Trnavský kraj";1;0
"1443";2020-08-02;"Trnavský kraj";0;0
"1444";2020-08-03;"Trnavský kraj";1;0
"1445";2020-08-04;"Trnavský kraj";0;0
"1446";2020-08-05;"Trnavský kraj";0;0
"1447";2020-08-06;"Trnavský kraj";1;1
"1448";2020-08-07;"Trnavský kraj";0;1
"1449";2020-08-08;"Trnavský kraj";0;0
"1450";2020-08-09;"Trnavský kraj";0;0
"1451";2020-08-10;"Trnavský kraj";0;0
"1452";2020-08-11;"Trnavský kraj";2;1
"1453";2020-08-12;"Trnavský kraj";0;0
"1454";2020-08-13;"Trnavský kraj";0;1
"1455";2020-08-14;"Trnavský kraj";0;1
"1456";2020-08-15;"Trnavský kraj";0;0
"1457";2020-08-16;"Trnavský kraj";0;0
"1458";2020-08-17;"Trnavský kraj";1;0
"1459";2020-08-18;"Trnavský kraj";0;0
"1460";2020-08-19;"Trnavský kraj";0;0
"1461";2020-08-20;"Trnavský kraj";0;0
"1462";2020-08-21;"Trnavský kraj";0;0
"1463";2020-08-22;"Trnavský kraj";0;0
"1464";2020-08-23;"Trnavský kraj";0;0
"1465";2020-08-24;"Trnavský kraj";0;0
"1466";2020-08-25;"Trnavský kraj";0;0
"1467";2020-08-26;"Trnavský kraj";0;1
"1468";2020-08-27;"Trnavský kraj";0;0
"1469";2020-08-28;"Trnavský kraj";0;0
"1470";2020-08-29;"Trnavský kraj";0;0
"1471";2020-08-30;"Trnavský kraj";0;0
"1472";2020-08-31;"Trnavský kraj";1;2
"1473";2020-09-01;"Trnavský kraj";0;0
"1474";2020-09-02;"Trnavský kraj";2;0
"1475";2020-09-03;"Trnavský kraj";0;0
"1476";2020-09-04;"Trnavský kraj";0;0
"1477";2020-09-05;"Trnavský kraj";0;0
"1478";2020-09-06;"Trnavský kraj";0;0
"1479";2020-09-07;"Trnavský kraj";0;0
"1480";2020-09-08;"Trnavský kraj";0;0
"1481";2020-09-09;"Trnavský kraj";1;0
"1482";2020-09-10;"Trnavský kraj";1;0
"1483";2020-09-11;"Trnavský kraj";5;0
"1484";2020-09-12;"Trnavský kraj";2;1
"1485";2020-09-13;"Trnavský kraj";1;1
"1486";2020-09-14;"Trnavský kraj";0;1
"1487";2020-09-15;"Trnavský kraj";0;1
"1488";2020-09-16;"Trnavský kraj";2;0
"1489";2020-09-17;"Trnavský kraj";1;3
"1490";2020-09-18;"Trnavský kraj";1;0
"1491";2020-09-19;"Trnavský kraj";0;0
"1492";2020-09-20;"Trnavský kraj";3;0
"1493";2020-09-21;"Trnavský kraj";2;1
"1494";2020-09-22;"Trnavský kraj";1;1
"1495";2020-09-23;"Trnavský kraj";2;0
"1496";2020-09-24;"Trnavský kraj";4;2
"1497";2020-09-25;"Trnavský kraj";1;0
"1498";2020-09-26;"Trnavský kraj";5;0
"1499";2020-09-27;"Trnavský kraj";1;2
"1500";2020-09-28;"Trnavský kraj";5;1
"1501";2020-09-29;"Trnavský kraj";2;1
"1502";2020-09-30;"Trnavský kraj";3;0
"1503";2020-10-01;"Trnavský kraj";4;3
"1504";2020-10-02;"Trnavský kraj";4;7
"1505";2020-10-03;"Trnavský kraj";0;0
"1506";2020-10-04;"Trnavský kraj";2;2
"1507";2020-10-05;"Trnavský kraj";5;0
"1508";2020-10-06;"Trnavský kraj";4;1
"1509";2020-10-07;"Trnavský kraj";5;4
"1510";2020-10-08;"Trnavský kraj";7;10
"1511";2020-10-09;"Trnavský kraj";3;6
"1512";2020-10-10;"Trnavský kraj";4;2
"1513";2020-10-11;"Trnavský kraj";5;0
"1514";2020-10-12;"Trnavský kraj";5;4
"1515";2020-10-13;"Trnavský kraj";5;1
"1516";2020-10-14;"Trnavský kraj";9;3
"1517";2020-10-15;"Trnavský kraj";3;5
"1518";2020-10-16;"Trnavský kraj";7;5
"1519";2020-10-17;"Trnavský kraj";6;2
"1520";2020-10-18;"Trnavský kraj";10;0
"1521";2020-10-19;"Trnavský kraj";10;3
"1522";2020-10-20;"Trnavský kraj";15;10
"1523";2020-10-21;"Trnavský kraj";10;6
"1524";2020-10-22;"Trnavský kraj";10;10
"1525";2020-10-23;"Trnavský kraj";10;4
"1526";2020-10-24;"Trnavský kraj";8;0
"1527";2020-10-25;"Trnavský kraj";7;3
"1528";2020-10-26;"Trnavský kraj";10;5
"1529";2020-10-27;"Trnavský kraj";8;13
"1530";2020-10-28;"Trnavský kraj";8;20
"1531";2020-10-29;"Trnavský kraj";10;10
"1532";2020-10-30;"Trnavský kraj";10;11
"1533";2020-10-31;"Trnavský kraj";3;4
"1534";2020-11-01;"Trnavský kraj";9;3
"1535";2020-11-02;"Trnavský kraj";12;17
"1536";2020-11-03;"Trnavský kraj";9;9
"1537";2020-11-04;"Trnavský kraj";9;6
"1538";2020-11-05;"Trnavský kraj";15;9
"1539";2020-11-06;"Trnavský kraj";16;8
"1540";2020-11-07;"Trnavský kraj";16;1
"1541";2020-11-08;"Trnavský kraj";20;3
"1542";2020-11-09;"Trnavský kraj";15;13
"1543";2020-11-10;"Trnavský kraj";14;19
"1544";2020-11-11;"Trnavský kraj";13;14
"1545";2020-11-12;"Trnavský kraj";15;17
"1546";2020-11-13;"Trnavský kraj";15;20
"1547";2020-11-14;"Trnavský kraj";16;8
"1548";2020-11-15;"Trnavský kraj";10;6
"1549";2020-11-16;"Trnavský kraj";41;20
"1550";2020-11-17;"Trnavský kraj";8;5
"1551";2020-11-18;"Trnavský kraj";24;20
"1552";2020-11-19;"Trnavský kraj";11;20
"1553";2020-11-20;"Trnavský kraj";17;17
"1554";2020-11-21;"Trnavský kraj";9;9
"1555";2020-11-22;"Trnavský kraj";12;5
"1556";2020-11-23;"Trnavský kraj";27;18
"1557";2020-11-24;"Trnavský kraj";20;18
"1558";2020-11-25;"Trnavský kraj";15;16
"1559";2020-11-26;"Trnavský kraj";15;24
"1560";2020-11-27;"Trnavský kraj";23;19
"1561";2020-11-28;"Trnavský kraj";11;11
"1562";2020-11-29;"Trnavský kraj";17;4
"1563";2020-11-30;"Trnavský kraj";25;15
"1564";2020-12-01;"Trnavský kraj";24;21
"1565";2020-12-02;"Trnavský kraj";29;24
"1566";2020-12-03;"Trnavský kraj";24;15
"1567";2020-12-04;"Trnavský kraj";21;26
"1568";2020-12-05;"Trnavský kraj";11;6
"1569";2020-12-06;"Trnavský kraj";13;9
"1570";2020-12-07;"Trnavský kraj";22;31
"1571";2020-12-08;"Trnavský kraj";24;17
"1572";2020-12-09;"Trnavský kraj";25;27
"1573";2020-12-10;"Trnavský kraj";30;19
"1574";2020-12-11;"Trnavský kraj";23;32
"1575";2020-12-12;"Trnavský kraj";21;9
"1576";2020-12-13;"Trnavský kraj";15;6
"1577";2020-12-14;"Trnavský kraj";24;24
"1578";2020-12-15;"Trnavský kraj";21;28
"1579";2020-12-16;"Trnavský kraj";31;25
"1580";2020-12-17;"Trnavský kraj";12;25
"1581";2020-12-18;"Trnavský kraj";23;26
"1582";2020-12-19;"Trnavský kraj";14;6
"1583";2020-12-20;"Trnavský kraj";17;13
"1584";2020-12-21;"Trnavský kraj";21;20
"1585";2020-12-22;"Trnavský kraj";41;28
"1586";2020-12-23;"Trnavský kraj";25;46
"1587";2020-12-24;"Trnavský kraj";22;13
"1588";2020-12-25;"Trnavský kraj";20;17
"1589";2020-12-26;"Trnavský kraj";25;17
"1590";2020-12-27;"Trnavský kraj";25;11
"1591";2020-12-28;"Trnavský kraj";40;25
"1592";2020-12-29;"Trnavský kraj";34;19
"1593";2020-12-30;"Trnavský kraj";30;37
"1594";2020-12-31;"Trnavský kraj";36;35
"1595";2021-01-01;"Trnavský kraj";25;10
"1596";2021-01-02;"Trnavský kraj";26;14
"1597";2021-01-03;"Trnavský kraj";29;19
"1598";2021-01-04;"Trnavský kraj";36;43
"1599";2021-01-05;"Trnavský kraj";33;41
"1600";2021-01-06;"Trnavský kraj";35;17
"1601";2021-01-07;"Trnavský kraj";56;44
"1602";2021-01-08;"Trnavský kraj";76;46
"1603";2021-01-09;"Trnavský kraj";44;32
"1604";2021-01-10;"Trnavský kraj";34;16
"1605";2021-01-11;"Trnavský kraj";68;52
"1606";2021-01-12;"Trnavský kraj";55;56
"1607";2021-01-13;"Trnavský kraj";44;40
"1608";2021-01-14;"Trnavský kraj";39;38
"1609";2021-01-15;"Trnavský kraj";51;68
"1610";2021-01-16;"Trnavský kraj";52;31
"1611";2021-01-17;"Trnavský kraj";32;20
"1612";2021-01-18;"Trnavský kraj";44;56
"1613";2021-01-19;"Trnavský kraj";31;55
"1614";2021-01-20;"Trnavský kraj";40;45
"1615";2021-01-21;"Trnavský kraj";6;6
"1616";2020-03-05;"Prešovský kraj";0;0
"1617";2020-03-06;"Prešovský kraj";0;0
"1618";2020-03-07;"Prešovský kraj";0;0
"1619";2020-03-08;"Prešovský kraj";0;0
"1620";2020-03-09;"Prešovský kraj";0;0
"1621";2020-03-10;"Prešovský kraj";0;0
"1622";2020-03-11;"Prešovský kraj";0;0
"1623";2020-03-12;"Prešovský kraj";0;0
"1624";2020-03-13;"Prešovský kraj";0;0
"1625";2020-03-14;"Prešovský kraj";0;0
"1626";2020-03-15;"Prešovský kraj";1;0
"1627";2020-03-16;"Prešovský kraj";1;0
"1628";2020-03-17;"Prešovský kraj";0;0
"1629";2020-03-18;"Prešovský kraj";0;0
"1630";2020-03-19;"Prešovský kraj";2;0
"1631";2020-03-20;"Prešovský kraj";0;1
"1632";2020-03-21;"Prešovský kraj";0;0
"1633";2020-03-22;"Prešovský kraj";0;0
"1634";2020-03-23;"Prešovský kraj";0;0
"1635";2020-03-24;"Prešovský kraj";1;0
"1636";2020-03-25;"Prešovský kraj";0;0
"1637";2020-03-26;"Prešovský kraj";0;0
"1638";2020-03-27;"Prešovský kraj";1;0
"1639";2020-03-28;"Prešovský kraj";0;0
"1640";2020-03-29;"Prešovský kraj";0;0
"1641";2020-03-30;"Prešovský kraj";0;0
"1642";2020-03-31;"Prešovský kraj";2;0
"1643";2020-04-01;"Prešovský kraj";4;1
"1644";2020-04-02;"Prešovský kraj";1;0
"1645";2020-04-03;"Prešovský kraj";1;0
"1646";2020-04-04;"Prešovský kraj";1;0
"1647";2020-04-05;"Prešovský kraj";0;0
"1648";2020-04-06;"Prešovský kraj";1;0
"1649";2020-04-07;"Prešovský kraj";1;1
"1650";2020-04-08;"Prešovský kraj";0;3
"1651";2020-04-09;"Prešovský kraj";1;1
"1652";2020-04-10;"Prešovský kraj";0;0
"1653";2020-04-11;"Prešovský kraj";0;0
"1654";2020-04-12;"Prešovský kraj";2;0
"1655";2020-04-13;"Prešovský kraj";0;1
"1656";2020-04-14;"Prešovský kraj";0;2
"1657";2020-04-15;"Prešovský kraj";2;3
"1658";2020-04-16;"Prešovský kraj";2;1
"1659";2020-04-17;"Prešovský kraj";0;1
"1660";2020-04-18;"Prešovský kraj";1;0
"1661";2020-04-19;"Prešovský kraj";0;0
"1662";2020-04-20;"Prešovský kraj";1;4
"1663";2020-04-21;"Prešovský kraj";0;0
"1664";2020-04-22;"Prešovský kraj";0;3
"1665";2020-04-23;"Prešovský kraj";0;0
"1666";2020-04-24;"Prešovský kraj";0;1
"1667";2020-04-25;"Prešovský kraj";0;0
"1668";2020-04-26;"Prešovský kraj";0;0
"1669";2020-04-27;"Prešovský kraj";4;2
"1670";2020-04-28;"Prešovský kraj";0;1
"1671";2020-04-29;"Prešovský kraj";0;0
"1672";2020-04-30;"Prešovský kraj";0;0
"1673";2020-05-01;"Prešovský kraj";0;0
"1674";2020-05-02;"Prešovský kraj";0;0
"1675";2020-05-03;"Prešovský kraj";0;0
"1676";2020-05-04;"Prešovský kraj";0;2
"1677";2020-05-05;"Prešovský kraj";0;0
"1678";2020-05-06;"Prešovský kraj";0;0
"1679";2020-05-07;"Prešovský kraj";0;0
"1680";2020-05-08;"Prešovský kraj";0;0
"1681";2020-05-09;"Prešovský kraj";0;0
"1682";2020-05-10;"Prešovský kraj";0;1
"1683";2020-05-11;"Prešovský kraj";0;0
"1684";2020-05-12;"Prešovský kraj";0;0
"1685";2020-05-13;"Prešovský kraj";0;0
"1686";2020-05-14;"Prešovský kraj";0;0
"1687";2020-05-15;"Prešovský kraj";0;0
"1688";2020-05-16;"Prešovský kraj";0;0
"1689";2020-05-17;"Prešovský kraj";0;0
"1690";2020-05-18;"Prešovský kraj";0;0
"1691";2020-05-19;"Prešovský kraj";0;1
"1692";2020-05-20;"Prešovský kraj";0;0
"1693";2020-05-21;"Prešovský kraj";0;0
"1694";2020-05-22;"Prešovský kraj";0;0
"1695";2020-05-23;"Prešovský kraj";0;0
"1696";2020-05-24;"Prešovský kraj";0;0
"1697";2020-05-25;"Prešovský kraj";0;0
"1698";2020-05-26;"Prešovský kraj";0;0
"1699";2020-05-27;"Prešovský kraj";0;0
"1700";2020-05-28;"Prešovský kraj";0;0
"1701";2020-05-29;"Prešovský kraj";0;0
"1702";2020-05-30;"Prešovský kraj";0;0
"1703";2020-05-31;"Prešovský kraj";0;0
"1704";2020-06-01;"Prešovský kraj";0;0
"1705";2020-06-02;"Prešovský kraj";0;0
"1706";2020-06-03;"Prešovský kraj";0;0
"1707";2020-06-04;"Prešovský kraj";0;0
"1708";2020-06-05;"Prešovský kraj";0;0
"1709";2020-06-06;"Prešovský kraj";0;0
"1710";2020-06-07;"Prešovský kraj";0;0
"1711";2020-06-08;"Prešovský kraj";0;0
"1712";2020-06-09;"Prešovský kraj";0;0
"1713";2020-06-10;"Prešovský kraj";0;0
"1714";2020-06-11;"Prešovský kraj";0;0
"1715";2020-06-12;"Prešovský kraj";0;0
"1716";2020-06-13;"Prešovský kraj";0;0
"1717";2020-06-14;"Prešovský kraj";0;0
"1718";2020-06-15;"Prešovský kraj";0;0
"1719";2020-06-16;"Prešovský kraj";0;0
"1720";2020-06-17;"Prešovský kraj";0;0
"1721";2020-06-18;"Prešovský kraj";1;0
"1722";2020-06-19;"Prešovský kraj";0;1
"1723";2020-06-20;"Prešovský kraj";0;0
"1724";2020-06-21;"Prešovský kraj";0;0
"1725";2020-06-22;"Prešovský kraj";1;0
"1726";2020-06-23;"Prešovský kraj";0;1
"1727";2020-06-24;"Prešovský kraj";0;0
"1728";2020-06-25;"Prešovský kraj";0;0
"1729";2020-06-26;"Prešovský kraj";1;0
"1730";2020-06-27;"Prešovský kraj";0;1
"1731";2020-06-28;"Prešovský kraj";0;0
"1732";2020-06-29;"Prešovský kraj";0;0
"1733";2020-06-30;"Prešovský kraj";0;0
"1734";2020-07-01;"Prešovský kraj";0;0
"1735";2020-07-02;"Prešovský kraj";0;0
"1736";2020-07-03;"Prešovský kraj";1;0
"1737";2020-07-04;"Prešovský kraj";0;0
"1738";2020-07-05;"Prešovský kraj";0;0
"1739";2020-07-06;"Prešovský kraj";0;0
"1740";2020-07-07;"Prešovský kraj";0;0
"1741";2020-07-08;"Prešovský kraj";0;0
"1742";2020-07-09;"Prešovský kraj";1;0
"1743";2020-07-10;"Prešovský kraj";0;0
"1744";2020-07-11;"Prešovský kraj";0;0
"1745";2020-07-12;"Prešovský kraj";0;0
"1746";2020-07-13;"Prešovský kraj";0;0
"1747";2020-07-14;"Prešovský kraj";0;0
"1748";2020-07-15;"Prešovský kraj";0;0
"1749";2020-07-16;"Prešovský kraj";0;1
"1750";2020-07-17;"Prešovský kraj";0;0
"1751";2020-07-18;"Prešovský kraj";0;0
"1752";2020-07-19;"Prešovský kraj";0;0
"1753";2020-07-20;"Prešovský kraj";0;1
"1754";2020-07-21;"Prešovský kraj";1;0
"1755";2020-07-22;"Prešovský kraj";0;0
"1756";2020-07-23;"Prešovský kraj";0;0
"1757";2020-07-24;"Prešovský kraj";1;0
"1758";2020-07-25;"Prešovský kraj";1;0
"1759";2020-07-26;"Prešovský kraj";0;0
"1760";2020-07-27;"Prešovský kraj";0;0
"1761";2020-07-28;"Prešovský kraj";0;0
"1762";2020-07-29;"Prešovský kraj";0;0
"1763";2020-07-30;"Prešovský kraj";3;0
"1764";2020-07-31;"Prešovský kraj";0;0
"1765";2020-08-01;"Prešovský kraj";0;0
"1766";2020-08-02;"Prešovský kraj";0;0
"1767";2020-08-03;"Prešovský kraj";0;0
"1768";2020-08-04;"Prešovský kraj";1;0
"1769";2020-08-05;"Prešovský kraj";0;0
"1770";2020-08-06;"Prešovský kraj";1;1
"1771";2020-08-07;"Prešovský kraj";0;0
"1772";2020-08-08;"Prešovský kraj";0;1
"1773";2020-08-09;"Prešovský kraj";0;0
"1774";2020-08-10;"Prešovský kraj";2;2
"1775";2020-08-11;"Prešovský kraj";0;0
"1776";2020-08-12;"Prešovský kraj";1;0
"1777";2020-08-13;"Prešovský kraj";0;0
"1778";2020-08-14;"Prešovský kraj";1;0
"1779";2020-08-15;"Prešovský kraj";1;0
"1780";2020-08-16;"Prešovský kraj";1;0
"1781";2020-08-17;"Prešovský kraj";0;1
"1782";2020-08-18;"Prešovský kraj";1;0
"1783";2020-08-19;"Prešovský kraj";4;1
"1784";2020-08-20;"Prešovský kraj";2;0
"1785";2020-08-21;"Prešovský kraj";2;1
"1786";2020-08-22;"Prešovský kraj";2;1
"1787";2020-08-23;"Prešovský kraj";0;2
"1788";2020-08-24;"Prešovský kraj";0;1
"1789";2020-08-25;"Prešovský kraj";1;1
"1790";2020-08-26;"Prešovský kraj";0;2
"1791";2020-08-27;"Prešovský kraj";3;2
"1792";2020-08-28;"Prešovský kraj";0;0
"1793";2020-08-29;"Prešovský kraj";0;0
"1794";2020-08-30;"Prešovský kraj";0;0
"1795";2020-08-31;"Prešovský kraj";1;0
"1796";2020-09-01;"Prešovský kraj";3;0
"1797";2020-09-02;"Prešovský kraj";2;5
"1798";2020-09-03;"Prešovský kraj";1;0
"1799";2020-09-04;"Prešovský kraj";6;2
"1800";2020-09-05;"Prešovský kraj";2;0
"1801";2020-09-06;"Prešovský kraj";1;0
"1802";2020-09-07;"Prešovský kraj";0;1
"1803";2020-09-08;"Prešovský kraj";2;2
"1804";2020-09-09;"Prešovský kraj";2;2
"1805";2020-09-10;"Prešovský kraj";1;0
"1806";2020-09-11;"Prešovský kraj";4;3
"1807";2020-09-12;"Prešovský kraj";0;1
"1808";2020-09-13;"Prešovský kraj";3;0
"1809";2020-09-14;"Prešovský kraj";3;0
"1810";2020-09-15;"Prešovský kraj";5;1
"1811";2020-09-16;"Prešovský kraj";2;0
"1812";2020-09-17;"Prešovský kraj";2;3
"1813";2020-09-18;"Prešovský kraj";6;1
"1814";2020-09-19;"Prešovský kraj";3;3
"1815";2020-09-20;"Prešovský kraj";4;1
"1816";2020-09-21;"Prešovský kraj";7;2
"1817";2020-09-22;"Prešovský kraj";7;2
"1818";2020-09-23;"Prešovský kraj";2;2
"1819";2020-09-24;"Prešovský kraj";5;2
"1820";2020-09-25;"Prešovský kraj";6;4
"1821";2020-09-26;"Prešovský kraj";3;2
"1822";2020-09-27;"Prešovský kraj";4;2
"1823";2020-09-28;"Prešovský kraj";3;2
"1824";2020-09-29;"Prešovský kraj";8;6
"1825";2020-09-30;"Prešovský kraj";10;9
"1826";2020-10-01;"Prešovský kraj";5;5
"1827";2020-10-02;"Prešovský kraj";19;9
"1828";2020-10-03;"Prešovský kraj";15;5
"1829";2020-10-04;"Prešovský kraj";11;9
