"";"datum";"district";"region";"covid";"pocet"
"1061";2021-07-10;"RK";"ZA";"non_covid";14
"1062";2021-07-10;"RS";"BB";"non_covid";27
"1063";2021-07-10;"RV";"KE";"non_covid";22
"1064";2021-07-10;"SA";"NR";"non_covid";13
"1065";2021-07-10;"SB";"PO";"non_covid";21
"1066";2021-07-10;"SC";"BA";"non_covid";20
"1067";2021-07-10;"SE";"TT";"non_covid";22
"1068";2021-07-10;"SI";"TT";"non_covid";15
"1069";2021-07-10;"SK";"PO";"non_covid";5
"1070";2021-07-10;"SL";"PO";"non_covid";15
"1071";2021-07-10;"SN";"KE";"non_covid";26
"1072";2021-07-10;"SO";"KE";"non_covid";8
"1073";2021-07-10;"SP";"PO";"non_covid";10
"1074";2021-07-10;"SV";"PO";"non_covid";6
"1075";2021-07-10;"TN";"TN";"non_covid";40
"1076";2021-07-10;"TO";"NR";"non_covid";14
"1077";2021-07-10;"TR";"ZA";"non_covid";6
"1078";2021-07-10;"TS";"ZA";"non_covid";4
"1079";2021-07-10;"TT";"TT";"non_covid";32
"1080";2021-07-10;"TV";"KE";"non_covid";45
"1081";2021-07-10;"VK";"BB";"non_covid";10
"1082";2021-07-10;"VT";"PO";"non_covid";17
"1083";2021-07-10;"ZA";"ZA";"non_covid";49
"1084";2021-07-10;"ZC";"BB";"non_covid";11
"1085";2021-07-10;"ZH";"BB";"non_covid";8
"1086";2021-07-10;"ZM";"NR";"non_covid";7
"1087";2021-07-10;"ZV";"BB";"non_covid";24
"1088";2021-07-10;NA;"BA";"non_covid";9
"1089";2021-07-10;NA;"BB";"non_covid";4
"1090";2021-07-10;NA;"KE";"non_covid";7
"1091";2021-07-10;NA;"NR";"non_covid";13
"1092";2021-07-10;NA;"PO";"non_covid";18
"1093";2021-07-10;NA;"TN";"non_covid";5
"1094";2021-07-10;NA;"TT";"non_covid";10
"1095";2021-07-10;NA;"ZA";"non_covid";6
"1096";2021-07-11;"BA";"BA";"non_covid";124
"1097";2021-07-11;"BB";"BB";"non_covid";22
"1098";2021-07-11;"BJ";"PO";"non_covid";27
"1099";2021-07-11;"BN";"TN";"non_covid";8
"1100";2021-07-11;"BR";"BB";"non_covid";15
"1101";2021-07-11;"BS";"BB";"non_covid";2
"1102";2021-07-11;"BY";"ZA";"non_covid";10
"1103";2021-07-11;"CA";"ZA";"non_covid";20
"1104";2021-07-11;"DK";"ZA";"non_covid";12
"1105";2021-07-11;"DS";"TT";"non_covid";48
"1106";2021-07-11;"DT";"BB";"non_covid";6
"1107";2021-07-11;"GA";"TT";"non_covid";37
"1108";2021-07-11;"GL";"KE";"non_covid";17
"1109";2021-07-11;"HC";"TT";"non_covid";17
"1110";2021-07-11;"HE";"PO";"non_covid";16
"1111";2021-07-11;"IL";"TN";"non_covid";16
"1112";2021-07-11;"KA";"BB";"non_covid";7
"1113";2021-07-11;"KE";"KE";"non_covid";70
"1114";2021-07-11;"KK";"PO";"non_covid";31
"1115";2021-07-11;"KM";"ZA";"non_covid";6
"1116";2021-07-11;"KN";"NR";"non_covid";18
"1117";2021-07-11;"KS";"KE";"non_covid";43
"1118";2021-07-11;"LC";"BB";"non_covid";26
"1119";2021-07-11;"LE";"PO";"non_covid";9
"1120";2021-07-11;"LM";"ZA";"non_covid";12
"1121";2021-07-11;"LV";"NR";"non_covid";26
"1122";2021-07-11;"MA";"BA";"non_covid";10
"1123";2021-07-11;"MI";"KE";"non_covid";60
"1124";2021-07-11;"ML";"PO";"non_covid";3
"1125";2021-07-11;"MT";"ZA";"non_covid";29
"1126";2021-07-11;"MY";"TN";"non_covid";5
"1127";2021-07-11;"NM";"TN";"non_covid";20
"1128";2021-07-11;"NO";"ZA";"non_covid";11
"1129";2021-07-11;"NR";"NR";"non_covid";49
"1130";2021-07-11;"NZ";"NR";"non_covid";25
"1131";2021-07-11;"PB";"TN";"non_covid";13
"1132";2021-07-11;"PD";"TN";"non_covid";22
"1133";2021-07-11;"PE";"TN";"non_covid";12
"1134";2021-07-11;"PK";"BA";"non_covid";17
"1135";2021-07-11;"PN";"TT";"non_covid";16
"1136";2021-07-11;"PO";"PO";"non_covid";36
"1137";2021-07-11;"PP";"PO";"non_covid";39
"1138";2021-07-11;"PT";"BB";"non_covid";5
"1139";2021-07-11;"PU";"TN";"non_covid";10
"1140";2021-07-11;"RA";"BB";"non_covid";5
"1141";2021-07-11;"RK";"ZA";"non_covid";15
"1142";2021-07-11;"RS";"BB";"non_covid";21
"1143";2021-07-11;"RV";"KE";"covid";1
"1144";2021-07-11;"RV";"KE";"non_covid";27
"1145";2021-07-11;"SA";"NR";"non_covid";21
"1146";2021-07-11;"SB";"PO";"non_covid";17
"1147";2021-07-11;"SC";"BA";"non_covid";21
"1148";2021-07-11;"SE";"TT";"non_covid";25
"1149";2021-07-11;"SI";"TT";"non_covid";10
"1150";2021-07-11;"SK";"PO";"non_covid";8
"1151";2021-07-11;"SL";"PO";"non_covid";13
"1152";2021-07-11;"SN";"KE";"non_covid";26
"1153";2021-07-11;"SO";"KE";"non_covid";10
"1154";2021-07-11;"SP";"PO";"non_covid";6
"1155";2021-07-11;"SV";"PO";"non_covid";14
"1156";2021-07-11;"TN";"TN";"non_covid";24
"1157";2021-07-11;"TO";"NR";"non_covid";16
"1158";2021-07-11;"TR";"ZA";"non_covid";5
"1159";2021-07-11;"TS";"ZA";"non_covid";3
"1160";2021-07-11;"TT";"TT";"non_covid";36
"1161";2021-07-11;"TV";"KE";"non_covid";44
"1162";2021-07-11;"VK";"BB";"non_covid";11
"1163";2021-07-11;"VT";"PO";"non_covid";23
"1164";2021-07-11;"ZA";"ZA";"non_covid";53
"1165";2021-07-11;"ZC";"BB";"non_covid";7
"1166";2021-07-11;"ZH";"BB";"non_covid";4
"1167";2021-07-11;"ZM";"NR";"non_covid";13
"1168";2021-07-11;"ZV";"BB";"non_covid";14
"1169";2021-07-11;NA;"BA";"non_covid";10
"1170";2021-07-11;NA;"BB";"non_covid";6
"1171";2021-07-11;NA;"KE";"non_covid";6
"1172";2021-07-11;NA;"NR";"non_covid";6
"1173";2021-07-11;NA;"PO";"non_covid";7
"1174";2021-07-11;NA;"TN";"non_covid";6
"1175";2021-07-11;NA;"TT";"non_covid";4
"1176";2021-07-11;NA;"ZA";"non_covid";3
"1177";2021-07-12;"BA";"BA";"non_covid";1
"1178";2021-07-12;"BJ";"PO";"non_covid";1
"1179";2021-07-12;"CA";"ZA";"non_covid";1
"1180";2021-07-12;"DK";"ZA";"non_covid";1
"1181";2021-07-12;"PN";"TT";"non_covid";1
"1182";2021-07-12;"PP";"PO";"non_covid";1
"1183";2021-07-12;NA;"BA";"non_covid";4
"1184";2021-07-12;NA;"BB";"non_covid";8
"1185";2021-07-12;NA;"KE";"non_covid";6
"1186";2021-07-12;NA;"NR";"non_covid";8
"1187";2021-07-12;NA;"PO";"non_covid";7
"1188";2021-07-12;NA;"TN";"non_covid";7
"1189";2021-07-12;NA;"TT";"non_covid";4
"1190";2021-07-12;NA;"ZA";"non_covid";3
"1191";NA;"BA";"BA";"non_covid";14
"1192";NA;"BJ";"PO";"non_covid";2
"1193";NA;"BN";"TN";"non_covid";1
"1194";NA;"BR";"BB";"non_covid";2
"1195";NA;"CA";"ZA";"non_covid";3
"1196";NA;"DS";"TT";"non_covid";4
"1197";NA;"GA";"TT";"non_covid";4
"1198";NA;"HC";"TT";"non_covid";3
"1199";NA;"HE";"PO";"non_covid";1
"1200";NA;"IL";"TN";"non_covid";4
"1201";NA;"KE";"KE";"non_covid";7
"1202";NA;"KK";"PO";"non_covid";3
"1203";NA;"KM";"ZA";"non_covid";2
"1204";NA;"KN";"NR";"non_covid";1
"1205";NA;"KS";"KE";"non_covid";3
"1206";NA;"LC";"BB";"non_covid";2
"1207";NA;"LM";"ZA";"non_covid";2
"1208";NA;"LV";"NR";"non_covid";4
"1209";NA;"MA";"BA";"non_covid";5
"1210";NA;"MI";"KE";"non_covid";7
"1211";NA;"ML";"PO";"non_covid";1
"1212";NA;"MT";"ZA";"non_covid";4
"1213";NA;"NM";"TN";"non_covid";3
"1214";NA;"NR";"NR";"non_covid";3
"1215";NA;"NZ";"NR";"non_covid";1
"1216";NA;"PB";"TN";"non_covid";4
"1217";NA;"PD";"TN";"non_covid";7
"1218";NA;"PK";"BA";"non_covid";2
"1219";NA;"PN";"TT";"non_covid";3
"1220";NA;"PO";"PO";"non_covid";3
"1221";NA;"PU";"TN";"non_covid";1
"1222";NA;"RK";"ZA";"non_covid";2
"1223";NA;"RV";"KE";"non_covid";2
"1224";NA;"SB";"PO";"non_covid";2
"1225";NA;"SC";"BA";"non_covid";2
"1226";NA;"SE";"TT";"non_covid";2
"1227";NA;"SI";"TT";"non_covid";2
"1228";NA;"SL";"PO";"non_covid";2
"1229";NA;"SN";"KE";"non_covid";4
"1230";NA;"SO";"KE";"non_covid";2
"1231";NA;"SV";"PO";"non_covid";1
"1232";NA;"TN";"TN";"non_covid";2
"1233";NA;"TT";"TT";"non_covid";7
"1234";NA;"TV";"KE";"non_covid";1
"1235";NA;"VK";"BB";"non_covid";1
"1236";NA;"VT";"PO";"non_covid";2
"1237";NA;"ZA";"ZA";"non_covid";1
"1238";NA;"ZC";"BB";"non_covid";1
"1239";NA;NA;"BA";"non_covid";3
"1240";NA;NA;"BB";"non_covid";3
"1241";NA;NA;"KE";"non_covid";3
"1242";NA;NA;"NR";"non_covid";2
"1243";NA;NA;"PO";"non_covid";4
"1244";NA;NA;"TN";"non_covid";2
"1245";NA;NA;"TT";"non_covid";1
