"";"Date";"Region";"Vaccinated";"Admissions";"Discharges";"age_group"
"19413";2021-11-26;"Prešovský kraj";NA;3;0;80
"19414";2021-11-26;"Trenčiansky kraj";FALSE;8;7;80
"19415";2021-11-26;"Trenčiansky kraj";TRUE;6;0;80
"19416";2021-11-26;"Trenčiansky kraj";NA;0;2;80
"19417";2021-11-26;"Trnavský kraj";FALSE;2;0;80
"19418";2021-11-26;"Trnavský kraj";TRUE;2;1;80
"19419";2021-11-26;"Trnavský kraj";NA;1;0;80
"19420";2021-11-26;"Žilinský kraj";FALSE;5;3;80
"19421";2021-11-26;"Žilinský kraj";TRUE;4;0;80
"19422";2021-11-26;"Banskobystrický kraj";FALSE;0;1;90
"19423";2021-11-26;"Bratislavský kraj";FALSE;1;0;90
"19424";2021-11-26;"Bratislavský kraj";TRUE;1;0;90
"19425";2021-11-26;"Prešovský kraj";FALSE;2;0;90
"19426";2021-11-26;"Prešovský kraj";TRUE;0;1;90
"19427";2021-11-26;"Trenčiansky kraj";NA;1;0;90
"19428";2021-11-26;"Trnavský kraj";FALSE;1;1;90
"19429";2021-11-26;"Žilinský kraj";FALSE;3;1;90
"19430";2021-11-26;"Banskobystrický kraj";FALSE;0;1;990
"19431";2021-11-26;"Banskobystrický kraj";TRUE;0;1;990
"19432";2021-11-26;"Banskobystrický kraj";FALSE;8;0;NA
"19433";2021-11-26;"Banskobystrický kraj";TRUE;1;0;NA
"19434";2021-11-26;"Nitriansky kraj";FALSE;3;0;NA
"19435";2021-11-25;"Banskobystrický kraj";FALSE;0;1;0
"19436";2021-11-25;"Bratislavský kraj";FALSE;2;3;0
"19437";2021-11-25;"Košický kraj";FALSE;1;1;0
"19438";2021-11-25;"Nitriansky kraj";FALSE;0;2;0
"19439";2021-11-25;"Prešovský kraj";FALSE;3;1;0
"19440";2021-11-25;"Trnavský kraj";FALSE;1;3;0
"19441";2021-11-25;"Žilinský kraj";FALSE;0;1;0
"19442";2021-11-25;"Prešovský kraj";TRUE;0;1;10
"19443";2021-11-25;"Prešovský kraj";NA;1;0;10
"19444";2021-11-25;"Žilinský kraj";FALSE;1;1;10
"19445";2021-11-25;"Banskobystrický kraj";FALSE;1;1;20
"19446";2021-11-25;"Banskobystrický kraj";TRUE;1;0;20
"19447";2021-11-25;"Bratislavský kraj";FALSE;0;2;20
"19448";2021-11-25;"Košický kraj";FALSE;2;0;20
"19449";2021-11-25;"Nitriansky kraj";FALSE;1;0;20
"19450";2021-11-25;"Prešovský kraj";TRUE;0;1;20
"19451";2021-11-25;"Trenčiansky kraj";NA;0;1;20
"19452";2021-11-25;"Trnavský kraj";FALSE;0;1;20
"19453";2021-11-25;"Žilinský kraj";FALSE;3;2;20
"19454";2021-11-25;"Žilinský kraj";TRUE;1;0;20
"19455";2021-11-25;"Banskobystrický kraj";FALSE;2;4;30
"19456";2021-11-25;"Banskobystrický kraj";TRUE;3;1;30
"19457";2021-11-25;"Bratislavský kraj";FALSE;0;2;30
"19458";2021-11-25;"Košický kraj";FALSE;2;2;30
"19459";2021-11-25;"Nitriansky kraj";FALSE;2;3;30
"19460";2021-11-25;"Prešovský kraj";FALSE;3;2;30
"19461";2021-11-25;"Prešovský kraj";TRUE;0;2;30
"19462";2021-11-25;"Trenčiansky kraj";FALSE;1;0;30
"19463";2021-11-25;"Trnavský kraj";FALSE;1;0;30
"19464";2021-11-25;"Trnavský kraj";TRUE;0;1;30
"19465";2021-11-25;"Trnavský kraj";NA;1;0;30
"19466";2021-11-25;"Žilinský kraj";FALSE;3;1;30
"19467";2021-11-25;"Žilinský kraj";TRUE;0;1;30
"19468";2021-11-25;"Banskobystrický kraj";FALSE;3;4;40
"19469";2021-11-25;"Bratislavský kraj";FALSE;0;4;40
"19470";2021-11-25;"Bratislavský kraj";TRUE;2;2;40
"19471";2021-11-25;"Košický kraj";FALSE;11;11;40
"19472";2021-11-25;"Košický kraj";TRUE;1;2;40
"19473";2021-11-25;"Nitriansky kraj";FALSE;2;3;40
"19474";2021-11-25;"Prešovský kraj";FALSE;2;9;40
"19475";2021-11-25;"Prešovský kraj";TRUE;0;1;40
"19476";2021-11-25;"Trenčiansky kraj";FALSE;4;1;40
"19477";2021-11-25;"Trnavský kraj";FALSE;0;3;40
"19478";2021-11-25;"Trnavský kraj";TRUE;0;1;40
"19479";2021-11-25;"Žilinský kraj";FALSE;1;4;40
"19480";2021-11-25;"Žilinský kraj";TRUE;1;0;40
"19481";2021-11-25;"Banskobystrický kraj";FALSE;7;4;50
"19482";2021-11-25;"Banskobystrický kraj";TRUE;1;1;50
"19483";2021-11-25;"Bratislavský kraj";FALSE;2;2;50
"19484";2021-11-25;"Bratislavský kraj";TRUE;0;4;50
"19485";2021-11-25;"Bratislavský kraj";NA;1;0;50
"19486";2021-11-25;"Košický kraj";FALSE;10;11;50
"19487";2021-11-25;"Košický kraj";TRUE;1;1;50
"19488";2021-11-25;"Nitriansky kraj";FALSE;2;4;50
"19489";2021-11-25;"Nitriansky kraj";TRUE;1;3;50
"19490";2021-11-25;"Nitriansky kraj";NA;0;2;50
"19491";2021-11-25;"Prešovský kraj";FALSE;6;8;50
"19492";2021-11-25;"Prešovský kraj";TRUE;2;4;50
"19493";2021-11-25;"Trenčiansky kraj";FALSE;9;7;50
"19494";2021-11-25;"Trenčiansky kraj";TRUE;1;0;50
"19495";2021-11-25;"Trenčiansky kraj";NA;0;1;50
"19496";2021-11-25;"Trnavský kraj";FALSE;5;4;50
"19497";2021-11-25;"Žilinský kraj";FALSE;7;6;50
"19498";2021-11-25;"Žilinský kraj";TRUE;0;1;50
"19499";2021-11-25;"Žilinský kraj";NA;1;1;50
"19500";2021-11-25;"Banskobystrický kraj";FALSE;7;10;60
"19501";2021-11-25;"Banskobystrický kraj";TRUE;3;1;60
"19502";2021-11-25;"Bratislavský kraj";FALSE;4;9;60
"19503";2021-11-25;"Bratislavský kraj";TRUE;2;7;60
"19504";2021-11-25;"Košický kraj";FALSE;8;8;60
"19505";2021-11-25;"Košický kraj";TRUE;3;4;60
"19506";2021-11-25;"Nitriansky kraj";FALSE;6;4;60
"19507";2021-11-25;"Nitriansky kraj";TRUE;0;3;60
"19508";2021-11-25;"Nitriansky kraj";NA;1;0;60
"19509";2021-11-25;"Prešovský kraj";FALSE;10;16;60
"19510";2021-11-25;"Prešovský kraj";TRUE;5;5;60
"19511";2021-11-25;"Prešovský kraj";NA;1;1;60
"19512";2021-11-25;"Trenčiansky kraj";FALSE;5;10;60
"19513";2021-11-25;"Trenčiansky kraj";TRUE;1;2;60
"19514";2021-11-25;"Trenčiansky kraj";NA;1;0;60
"19515";2021-11-25;"Trnavský kraj";FALSE;3;9;60
"19516";2021-11-25;"Trnavský kraj";TRUE;0;5;60
"19517";2021-11-25;"Žilinský kraj";FALSE;9;7;60
"19518";2021-11-25;"Žilinský kraj";TRUE;2;2;60
"19519";2021-11-25;"Banskobystrický kraj";FALSE;8;7;70
"19520";2021-11-25;"Banskobystrický kraj";TRUE;1;2;70
"19521";2021-11-25;"Banskobystrický kraj";NA;1;0;70
"19522";2021-11-25;"Bratislavský kraj";FALSE;9;6;70
"19523";2021-11-25;"Bratislavský kraj";TRUE;2;2;70
"19524";2021-11-25;"Bratislavský kraj";NA;1;1;70
"19525";2021-11-25;"Košický kraj";FALSE;16;15;70
"19526";2021-11-25;"Košický kraj";TRUE;6;7;70
"19527";2021-11-25;"Nitriansky kraj";FALSE;6;10;70
"19528";2021-11-25;"Nitriansky kraj";TRUE;1;1;70
"19529";2021-11-25;"Nitriansky kraj";NA;0;1;70
"19530";2021-11-25;"Prešovský kraj";FALSE;20;14;70
"19531";2021-11-25;"Prešovský kraj";TRUE;7;3;70
"19532";2021-11-25;"Prešovský kraj";NA;0;2;70
"19533";2021-11-25;"Trenčiansky kraj";FALSE;10;3;70
"19534";2021-11-25;"Trenčiansky kraj";TRUE;1;3;70
"19535";2021-11-25;"Trenčiansky kraj";NA;0;3;70
"19536";2021-11-25;"Trnavský kraj";FALSE;3;4;70
"19537";2021-11-25;"Trnavský kraj";TRUE;1;2;70
"19538";2021-11-25;"Trnavský kraj";NA;0;3;70
"19539";2021-11-25;"Žilinský kraj";FALSE;6;11;70
"19540";2021-11-25;"Žilinský kraj";TRUE;5;6;70
"19541";2021-11-25;"Žilinský kraj";NA;1;1;70
"19542";2021-11-25;"Banskobystrický kraj";FALSE;4;7;80
"19543";2021-11-25;"Banskobystrický kraj";TRUE;1;1;80
"19544";2021-11-25;"Banskobystrický kraj";NA;0;1;80
"19545";2021-11-25;"Bratislavský kraj";FALSE;2;6;80
"19546";2021-11-25;"Bratislavský kraj";TRUE;2;2;80
"19547";2021-11-25;"Košický kraj";FALSE;14;11;80
"19548";2021-11-25;"Košický kraj";TRUE;3;3;80
"19549";2021-11-25;"Košický kraj";NA;0;1;80
"19550";2021-11-25;"Nitriansky kraj";FALSE;7;5;80
"19551";2021-11-25;"Nitriansky kraj";TRUE;0;2;80
"19552";2021-11-25;"Prešovský kraj";FALSE;4;7;80
"19553";2021-11-25;"Prešovský kraj";TRUE;2;1;80
"19554";2021-11-25;"Prešovský kraj";NA;0;1;80
"19555";2021-11-25;"Trenčiansky kraj";FALSE;4;5;80
"19556";2021-11-25;"Trnavský kraj";FALSE;1;4;80
"19557";2021-11-25;"Trnavský kraj";TRUE;0;1;80
"19558";2021-11-25;"Žilinský kraj";FALSE;5;10;80
"19559";2021-11-25;"Žilinský kraj";TRUE;2;0;80
"19560";2021-11-25;"Žilinský kraj";NA;1;0;80
"19561";2021-11-25;"Banskobystrický kraj";FALSE;1;0;90
"19562";2021-11-25;"Banskobystrický kraj";NA;0;1;90
"19563";2021-11-25;"Bratislavský kraj";FALSE;2;2;90
"19564";2021-11-25;"Košický kraj";FALSE;2;1;90
"19565";2021-11-25;"Košický kraj";TRUE;1;1;90
"19566";2021-11-25;"Košický kraj";NA;0;1;90
"19567";2021-11-25;"Nitriansky kraj";FALSE;0;1;90
"19568";2021-11-25;"Prešovský kraj";FALSE;2;3;90
"19569";2021-11-25;"Prešovský kraj";TRUE;2;0;90
"19570";2021-11-25;"Trenčiansky kraj";FALSE;0;1;90
"19571";2021-11-25;"Trenčiansky kraj";TRUE;1;0;90
"19572";2021-11-25;"Trenčiansky kraj";NA;0;2;90
"19573";2021-11-25;"Trnavský kraj";FALSE;1;0;90
"19574";2021-11-25;"Žilinský kraj";FALSE;0;1;90
"19575";2021-11-25;"Žilinský kraj";TRUE;0;3;90
"19576";2021-11-25;"Banskobystrický kraj";FALSE;0;21;990
"19577";2021-11-25;"Banskobystrický kraj";TRUE;0;4;990
"19578";2021-11-25;"Banskobystrický kraj";FALSE;4;0;NA
"19579";2021-11-25;"Banskobystrický kraj";TRUE;2;0;NA
"19580";2021-11-25;"Nitriansky kraj";FALSE;3;0;NA
"19581";2021-11-25;"Nitriansky kraj";NA;1;0;NA
"19582";2021-11-24;"Košický kraj";FALSE;2;2;0
"19583";2021-11-24;"Nitriansky kraj";FALSE;1;0;0
"19584";2021-11-24;"Prešovský kraj";FALSE;4;2;0
"19585";2021-11-24;"Trenčiansky kraj";FALSE;0;1;0
"19586";2021-11-24;"Košický kraj";FALSE;1;1;10
"19587";2021-11-24;"Prešovský kraj";FALSE;0;1;10
"19588";2021-11-24;"Banskobystrický kraj";FALSE;1;1;20
"19589";2021-11-24;"Banskobystrický kraj";TRUE;1;0;20
"19590";2021-11-24;"Bratislavský kraj";FALSE;2;0;20
"19591";2021-11-24;"Košický kraj";FALSE;2;2;20
"19592";2021-11-24;"Nitriansky kraj";FALSE;0;1;20
"19593";2021-11-24;"Prešovský kraj";FALSE;2;1;20
"19594";2021-11-24;"Trnavský kraj";FALSE;0;1;20
"19595";2021-11-24;"Trnavský kraj";NA;0;2;20
"19596";2021-11-24;"Žilinský kraj";FALSE;2;0;20
"19597";2021-11-24;"Banskobystrický kraj";FALSE;1;0;30
"19598";2021-11-24;"Bratislavský kraj";FALSE;2;3;30
"19599";2021-11-24;"Košický kraj";FALSE;2;10;30
"19600";2021-11-24;"Košický kraj";TRUE;0;3;30
"19601";2021-11-24;"Nitriansky kraj";FALSE;1;1;30
"19602";2021-11-24;"Nitriansky kraj";TRUE;0;1;30
"19603";2021-11-24;"Nitriansky kraj";NA;1;1;30
"19604";2021-11-24;"Prešovský kraj";FALSE;6;3;30
"19605";2021-11-24;"Prešovský kraj";TRUE;0;1;30
"19606";2021-11-24;"Trenčiansky kraj";FALSE;2;3;30
"19607";2021-11-24;"Trnavský kraj";FALSE;0;1;30
"19608";2021-11-24;"Trnavský kraj";TRUE;1;0;30
"19609";2021-11-24;"Žilinský kraj";FALSE;1;3;30
"19610";2021-11-24;"Banskobystrický kraj";FALSE;0;3;40
"19611";2021-11-24;"Banskobystrický kraj";TRUE;1;1;40
"19612";2021-11-24;"Bratislavský kraj";FALSE;3;1;40
"19613";2021-11-24;"Bratislavský kraj";TRUE;1;0;40
"19614";2021-11-24;"Košický kraj";FALSE;6;8;40
"19615";2021-11-24;"Košický kraj";TRUE;3;0;40
"19616";2021-11-24;"Nitriansky kraj";FALSE;3;1;40
"19617";2021-11-24;"Nitriansky kraj";NA;0;1;40
"19618";2021-11-24;"Prešovský kraj";FALSE;3;5;40
"19619";2021-11-24;"Prešovský kraj";TRUE;1;2;40
"19620";2021-11-24;"Trenčiansky kraj";FALSE;6;2;40
"19621";2021-11-24;"Trenčiansky kraj";TRUE;0;1;40
"19622";2021-11-24;"Trenčiansky kraj";NA;0;1;40
"19623";2021-11-24;"Trnavský kraj";FALSE;2;2;40
"19624";2021-11-24;"Žilinský kraj";FALSE;2;3;40
"19625";2021-11-24;"Žilinský kraj";TRUE;0;1;40
"19626";2021-11-24;"Banskobystrický kraj";FALSE;1;5;50
"19627";2021-11-24;"Banskobystrický kraj";TRUE;1;1;50
"19628";2021-11-24;"Banskobystrický kraj";NA;0;2;50
"19629";2021-11-24;"Bratislavský kraj";FALSE;1;4;50
"19630";2021-11-24;"Bratislavský kraj";TRUE;2;0;50
"19631";2021-11-24;"Košický kraj";FALSE;16;10;50
"19632";2021-11-24;"Košický kraj";TRUE;1;3;50
"19633";2021-11-24;"Nitriansky kraj";FALSE;4;3;50
"19634";2021-11-24;"Prešovský kraj";FALSE;14;6;50
"19635";2021-11-24;"Prešovský kraj";TRUE;0;1;50
"19636";2021-11-24;"Trenčiansky kraj";FALSE;3;3;50
"19637";2021-11-24;"Trenčiansky kraj";TRUE;1;0;50
"19638";2021-11-24;"Trnavský kraj";FALSE;0;6;50
"19639";2021-11-24;"Žilinský kraj";FALSE;3;5;50
"19640";2021-11-24;"Žilinský kraj";TRUE;0;1;50
"19641";2021-11-24;"Žilinský kraj";NA;0;1;50
"19642";2021-11-24;"Banskobystrický kraj";FALSE;10;10;60
"19643";2021-11-24;"Banskobystrický kraj";TRUE;2;1;60
"19644";2021-11-24;"Bratislavský kraj";FALSE;8;3;60
"19645";2021-11-24;"Bratislavský kraj";TRUE;0;4;60
"19646";2021-11-24;"Košický kraj";FALSE;12;6;60
"19647";2021-11-24;"Košický kraj";TRUE;1;4;60
"19648";2021-11-24;"Nitriansky kraj";FALSE;3;6;60
"19649";2021-11-24;"Nitriansky kraj";TRUE;1;1;60
"19650";2021-11-24;"Prešovský kraj";FALSE;13;14;60
"19651";2021-11-24;"Prešovský kraj";TRUE;3;5;60
"19652";2021-11-24;"Trenčiansky kraj";FALSE;14;7;60
"19653";2021-11-24;"Trenčiansky kraj";TRUE;4;1;60
"19654";2021-11-24;"Trenčiansky kraj";NA;0;1;60
"19655";2021-11-24;"Trnavský kraj";FALSE;2;2;60
"19656";2021-11-24;"Trnavský kraj";TRUE;0;3;60
"19657";2021-11-24;"Žilinský kraj";FALSE;12;10;60
"19658";2021-11-24;"Žilinský kraj";TRUE;3;5;60
"19659";2021-11-24;"Žilinský kraj";NA;1;0;60
"19660";2021-11-24;"Banskobystrický kraj";FALSE;5;7;70
"19661";2021-11-24;"Banskobystrický kraj";TRUE;2;2;70
"19662";2021-11-24;"Bratislavský kraj";FALSE;7;4;70
"19663";2021-11-24;"Bratislavský kraj";TRUE;3;4;70
"19664";2021-11-24;"Bratislavský kraj";NA;1;0;70
"19665";2021-11-24;"Košický kraj";FALSE;11;3;70
"19666";2021-11-24;"Košický kraj";TRUE;2;6;70
"19667";2021-11-24;"Košický kraj";NA;1;0;70
"19668";2021-11-24;"Nitriansky kraj";FALSE;9;2;70
"19669";2021-11-24;"Nitriansky kraj";TRUE;1;1;70
"19670";2021-11-24;"Prešovský kraj";FALSE;11;16;70
"19671";2021-11-24;"Prešovský kraj";TRUE;0;5;70
"19672";2021-11-24;"Prešovský kraj";NA;1;2;70
"19673";2021-11-24;"Trenčiansky kraj";FALSE;11;7;70
"19674";2021-11-24;"Trenčiansky kraj";TRUE;3;2;70
"19675";2021-11-24;"Trnavský kraj";FALSE;5;5;70
"19676";2021-11-24;"Trnavský kraj";TRUE;1;5;70
"19677";2021-11-24;"Žilinský kraj";FALSE;11;7;70
"19678";2021-11-24;"Žilinský kraj";TRUE;5;7;70
"19679";2021-11-24;"Žilinský kraj";NA;0;1;70
"19680";2021-11-24;"Banskobystrický kraj";FALSE;4;2;80
"19681";2021-11-24;"Banskobystrický kraj";NA;1;0;80
"19682";2021-11-24;"Bratislavský kraj";FALSE;3;4;80
"19683";2021-11-24;"Bratislavský kraj";TRUE;2;2;80
"19684";2021-11-24;"Bratislavský kraj";NA;1;0;80
"19685";2021-11-24;"Košický kraj";FALSE;6;8;80
"19686";2021-11-24;"Košický kraj";TRUE;4;2;80
"19687";2021-11-24;"Nitriansky kraj";FALSE;4;2;80
"19688";2021-11-24;"Nitriansky kraj";TRUE;1;1;80
"19689";2021-11-24;"Nitriansky kraj";NA;1;1;80
"19690";2021-11-24;"Prešovský kraj";FALSE;5;5;80
"19691";2021-11-24;"Prešovský kraj";TRUE;3;5;80
"19692";2021-11-24;"Trenčiansky kraj";FALSE;6;8;80
"19693";2021-11-24;"Trenčiansky kraj";TRUE;2;1;80
"19694";2021-11-24;"Trenčiansky kraj";NA;0;1;80
"19695";2021-11-24;"Trnavský kraj";FALSE;1;2;80
"19696";2021-11-24;"Trnavský kraj";TRUE;0;1;80
"19697";2021-11-24;"Žilinský kraj";FALSE;6;6;80
"19698";2021-11-24;"Žilinský kraj";TRUE;1;0;80
"19699";2021-11-24;"Banskobystrický kraj";FALSE;1;0;90
"19700";2021-11-24;"Banskobystrický kraj";NA;1;0;90
"19701";2021-11-24;"Bratislavský kraj";TRUE;1;0;90
"19702";2021-11-24;"Bratislavský kraj";NA;1;1;90
"19703";2021-11-24;"Košický kraj";FALSE;1;0;90
"19704";2021-11-24;"Košický kraj";TRUE;1;0;90
"19705";2021-11-24;"Košický kraj";NA;0;1;90
"19706";2021-11-24;"Prešovský kraj";FALSE;0;1;90
"19707";2021-11-24;"Trenčiansky kraj";FALSE;1;1;90
"19708";2021-11-24;"Trenčiansky kraj";TRUE;0;1;90
"19709";2021-11-24;"Trenčiansky kraj";NA;0;1;90
"19710";2021-11-24;"Žilinský kraj";FALSE;3;0;90
"19711";2021-11-24;"Žilinský kraj";TRUE;0;2;90
"19712";2021-11-24;"Banskobystrický kraj";FALSE;0;5;990
"19713";2021-11-24;"Banskobystrický kraj";FALSE;6;0;NA
"19714";2021-11-23;"Bratislavský kraj";FALSE;0;1;0
"19715";2021-11-23;"Košický kraj";FALSE;1;2;0
"19716";2021-11-23;"Nitriansky kraj";FALSE;3;2;0
"19717";2021-11-23;"Prešovský kraj";FALSE;1;0;0
"19718";2021-11-23;"Trenčiansky kraj";FALSE;1;1;0
"19719";2021-11-23;"Banskobystrický kraj";FALSE;0;2;10
"19720";2021-11-23;"Bratislavský kraj";FALSE;0;1;10
"19721";2021-11-23;"Košický kraj";FALSE;2;1;10
"19722";2021-11-23;"Košický kraj";TRUE;2;2;10
"19723";2021-11-23;"Nitriansky kraj";FALSE;0;1;10
"19724";2021-11-23;"Prešovský kraj";FALSE;0;1;10
"19725";2021-11-23;"Trenčiansky kraj";NA;1;1;10
"19726";2021-11-23;"Trnavský kraj";NA;1;1;10
"19727";2021-11-23;"Žilinský kraj";FALSE;0;2;10
"19728";2021-11-23;"Banskobystrický kraj";FALSE;0;1;20
"19729";2021-11-23;"Bratislavský kraj";FALSE;1;1;20
"19730";2021-11-23;"Košický kraj";FALSE;4;2;20
"19731";2021-11-23;"Košický kraj";TRUE;1;0;20
"19732";2021-11-23;"Nitriansky kraj";FALSE;1;1;20
"19733";2021-11-23;"Nitriansky kraj";TRUE;1;1;20
"19734";2021-11-23;"Prešovský kraj";FALSE;0;1;20
"19735";2021-11-23;"Trenčiansky kraj";FALSE;0;1;20
"19736";2021-11-23;"Trnavský kraj";FALSE;0;1;20
"19737";2021-11-23;"Trnavský kraj";NA;1;0;20
"19738";2021-11-23;"Banskobystrický kraj";FALSE;0;2;30
"19739";2021-11-23;"Bratislavský kraj";FALSE;4;2;30
"19740";2021-11-23;"Košický kraj";FALSE;7;3;30
"19741";2021-11-23;"Nitriansky kraj";FALSE;2;0;30
"19742";2021-11-23;"Nitriansky kraj";NA;1;0;30
"19743";2021-11-23;"Prešovský kraj";FALSE;2;3;30
"19744";2021-11-23;"Prešovský kraj";TRUE;0;3;30
"19745";2021-11-23;"Trenčiansky kraj";FALSE;1;1;30
"19746";2021-11-23;"Trnavský kraj";FALSE;1;0;30
"19747";2021-11-23;"Žilinský kraj";TRUE;0;1;30
"19748";2021-11-23;"Banskobystrický kraj";FALSE;2;2;40
"19749";2021-11-23;"Banskobystrický kraj";NA;0;1;40
"19750";2021-11-23;"Bratislavský kraj";FALSE;4;1;40
"19751";2021-11-23;"Košický kraj";FALSE;10;11;40
"19752";2021-11-23;"Košický kraj";TRUE;0;1;40
"19753";2021-11-23;"Nitriansky kraj";FALSE;3;4;40
"19754";2021-11-23;"Prešovský kraj";FALSE;8;5;40
"19755";2021-11-23;"Prešovský kraj";TRUE;1;0;40
"19756";2021-11-23;"Trenčiansky kraj";FALSE;1;3;40
"19757";2021-11-23;"Trenčiansky kraj";NA;1;0;40
"19758";2021-11-23;"Trnavský kraj";FALSE;2;1;40
"19759";2021-11-23;"Trnavský kraj";NA;1;1;40
"19760";2021-11-23;"Žilinský kraj";FALSE;8;4;40
"19761";2021-11-23;"Banskobystrický kraj";FALSE;5;1;50
"19762";2021-11-23;"Banskobystrický kraj";TRUE;2;1;50
"19763";2021-11-23;"Bratislavský kraj";FALSE;1;4;50
"19764";2021-11-23;"Košický kraj";FALSE;10;11;50
"19765";2021-11-23;"Košický kraj";TRUE;2;3;50
"19766";2021-11-23;"Košický kraj";NA;0;1;50
"19767";2021-11-23;"Nitriansky kraj";FALSE;1;4;50
"19768";2021-11-23;"Nitriansky kraj";NA;1;0;50
"19769";2021-11-23;"Prešovský kraj";FALSE;9;9;50
"19770";2021-11-23;"Prešovský kraj";TRUE;3;1;50
"19771";2021-11-23;"Trenčiansky kraj";FALSE;6;5;50
"19772";2021-11-23;"Trenčiansky kraj";TRUE;1;0;50
"19773";2021-11-23;"Trnavský kraj";FALSE;2;1;50
"19774";2021-11-23;"Trnavský kraj";NA;0;1;50
"19775";2021-11-23;"Žilinský kraj";FALSE;10;12;50
"19776";2021-11-23;"Banskobystrický kraj";FALSE;7;7;60
"19777";2021-11-23;"Banskobystrický kraj";TRUE;5;3;60
"19778";2021-11-23;"Bratislavský kraj";FALSE;3;5;60
"19779";2021-11-23;"Bratislavský kraj";TRUE;4;2;60
"19780";2021-11-23;"Košický kraj";FALSE;18;11;60
"19781";2021-11-23;"Košický kraj";TRUE;3;3;60
"19782";2021-11-23;"Nitriansky kraj";FALSE;8;5;60
"19783";2021-11-23;"Nitriansky kraj";TRUE;1;0;60
"19784";2021-11-23;"Prešovský kraj";FALSE;17;14;60
"19785";2021-11-23;"Prešovský kraj";TRUE;2;5;60
"19786";2021-11-23;"Prešovský kraj";NA;1;1;60
"19787";2021-11-23;"Trenčiansky kraj";FALSE;7;6;60
"19788";2021-11-23;"Trenčiansky kraj";TRUE;2;0;60
"19789";2021-11-23;"Trnavský kraj";FALSE;7;2;60
"19790";2021-11-23;"Trnavský kraj";TRUE;2;1;60
"19791";2021-11-23;"Trnavský kraj";NA;1;2;60
"19792";2021-11-23;"Žilinský kraj";FALSE;11;13;60
"19793";2021-11-23;"Žilinský kraj";TRUE;1;5;60
"19794";2021-11-23;"Žilinský kraj";NA;0;1;60
"19795";2021-11-23;"Banskobystrický kraj";FALSE;2;5;70
"19796";2021-11-23;"Banskobystrický kraj";TRUE;5;2;70
"19797";2021-11-23;"Banskobystrický kraj";NA;0;2;70
"19798";2021-11-23;"Bratislavský kraj";FALSE;9;4;70
"19799";2021-11-23;"Bratislavský kraj";TRUE;2;2;70
"19800";2021-11-23;"Košický kraj";FALSE;10;12;70
"19801";2021-11-23;"Košický kraj";TRUE;7;4;70
"19802";2021-11-23;"Košický kraj";NA;1;1;70
"19803";2021-11-23;"Nitriansky kraj";FALSE;4;6;70
"19804";2021-11-23;"Nitriansky kraj";TRUE;1;2;70
"19805";2021-11-23;"Nitriansky kraj";NA;2;0;70
"19806";2021-11-23;"Prešovský kraj";FALSE;8;13;70
"19807";2021-11-23;"Prešovský kraj";TRUE;5;6;70
"19808";2021-11-23;"Trenčiansky kraj";FALSE;12;8;70
"19809";2021-11-23;"Trenčiansky kraj";TRUE;2;2;70
"19810";2021-11-23;"Trenčiansky kraj";NA;1;4;70
"19811";2021-11-23;"Trnavský kraj";FALSE;4;4;70
"19812";2021-11-23;"Trnavský kraj";TRUE;0;2;70
"19813";2021-11-23;"Žilinský kraj";FALSE;7;12;70
"19814";2021-11-23;"Žilinský kraj";TRUE;5;3;70
"19815";2021-11-23;"Banskobystrický kraj";FALSE;2;4;80
"19816";2021-11-23;"Banskobystrický kraj";TRUE;1;3;80
"19817";2021-11-23;"Banskobystrický kraj";NA;0;1;80
"19818";2021-11-23;"Bratislavský kraj";FALSE;4;3;80
"19819";2021-11-23;"Bratislavský kraj";NA;1;0;80
"19820";2021-11-23;"Košický kraj";FALSE;8;10;80
"19821";2021-11-23;"Košický kraj";TRUE;4;4;80
"19822";2021-11-23;"Košický kraj";NA;1;0;80
"19823";2021-11-23;"Nitriansky kraj";FALSE;2;2;80
"19824";2021-11-23;"Nitriansky kraj";TRUE;4;2;80
"19825";2021-11-23;"Nitriansky kraj";NA;1;0;80
"19826";2021-11-23;"Prešovský kraj";FALSE;6;4;80
"19827";2021-11-23;"Prešovský kraj";TRUE;0;6;80
"19828";2021-11-23;"Prešovský kraj";NA;1;0;80
"19829";2021-11-23;"Trenčiansky kraj";FALSE;7;4;80
"19830";2021-11-23;"Trenčiansky kraj";TRUE;2;1;80
"19831";2021-11-23;"Trenčiansky kraj";NA;0;1;80
"19832";2021-11-23;"Trnavský kraj";FALSE;3;1;80
"19833";2021-11-23;"Trnavský kraj";TRUE;1;0;80
"19834";2021-11-23;"Trnavský kraj";NA;2;0;80
"19835";2021-11-23;"Žilinský kraj";FALSE;2;9;80
"19836";2021-11-23;"Žilinský kraj";TRUE;2;3;80
"19837";2021-11-23;"Žilinský kraj";NA;0;3;80
"19838";2021-11-23;"Banskobystrický kraj";FALSE;0;1;90
"19839";2021-11-23;"Banskobystrický kraj";TRUE;0;1;90
"19840";2021-11-23;"Bratislavský kraj";FALSE;3;1;90
"19841";2021-11-23;"Košický kraj";FALSE;1;3;90
"19842";2021-11-23;"Košický kraj";TRUE;0;1;90
"19843";2021-11-23;"Nitriansky kraj";FALSE;1;0;90
"19844";2021-11-23;"Prešovský kraj";FALSE;0;1;90
"19845";2021-11-23;"Prešovský kraj";TRUE;1;1;90
