"";"Date";"Vaccinated";"age_group";"Admissions";"Discharges"
"778";2021-10-20;FALSE;40;2;2
"779";2021-10-20;TRUE;40;1;0
"780";2021-10-20;FALSE;50;4;1
"781";2021-10-20;TRUE;50;1;0
"782";2021-10-20;FALSE;60;3;2
"783";2021-10-20;TRUE;60;1;0
"784";2021-10-20;FALSE;70;4;3
"785";2021-10-20;NA;70;0;1
"786";2021-10-20;FALSE;80;1;0
"787";2021-10-19;FALSE;20;1;0
"788";2021-10-19;FALSE;50;3;1
"789";2021-10-19;TRUE;50;2;1
"790";2021-10-19;NA;50;1;0
"791";2021-10-19;FALSE;60;6;5
"792";2021-10-19;TRUE;60;2;1
"793";2021-10-19;FALSE;70;0;1
"794";2021-10-19;TRUE;70;1;1
"795";2021-10-19;FALSE;80;1;0
"796";2021-10-19;TRUE;80;1;0
"797";2021-10-18;FALSE;20;1;1
"798";2021-10-18;FALSE;40;0;1
"799";2021-10-18;FALSE;50;0;2
"800";2021-10-18;TRUE;50;0;1
"801";2021-10-18;NA;50;0;1
"802";2021-10-18;FALSE;60;1;1
"803";2021-10-18;TRUE;60;0;1
"804";2021-10-18;NA;60;0;1
"805";2021-10-18;FALSE;70;2;3
"806";2021-10-18;TRUE;70;0;2
"807";2021-10-18;FALSE;80;0;1
"808";2021-10-17;FALSE;40;1;2
"809";2021-10-17;FALSE;50;1;1
"810";2021-10-17;FALSE;60;3;0
"811";2021-10-17;FALSE;70;1;2
"812";2021-10-17;TRUE;70;0;1
"813";2021-10-17;TRUE;80;1;0
"814";2021-10-16;FALSE;30;1;0
"815";2021-10-16;FALSE;50;3;0
"816";2021-10-16;FALSE;60;3;0
"817";2021-10-16;FALSE;70;6;3
"818";2021-10-16;TRUE;70;1;0
"819";2021-10-15;FALSE;30;2;2
"820";2021-10-15;FALSE;40;1;2
"821";2021-10-15;FALSE;50;2;0
"822";2021-10-15;TRUE;50;1;0
"823";2021-10-15;NA;50;1;0
"824";2021-10-15;FALSE;60;3;3
"825";2021-10-15;TRUE;60;1;0
"826";2021-10-15;NA;60;1;0
"827";2021-10-15;FALSE;70;2;1
"828";2021-10-15;TRUE;70;3;1
"829";2021-10-15;FALSE;80;1;1
"830";2021-10-15;FALSE;90;0;1
"831";2021-10-14;FALSE;30;0;1
"832";2021-10-14;FALSE;40;1;1
"833";2021-10-14;FALSE;50;4;6
"834";2021-10-14;FALSE;60;6;4
"835";2021-10-14;TRUE;60;1;0
"836";2021-10-14;FALSE;70;4;3
"837";2021-10-14;TRUE;70;3;2
"838";2021-10-14;FALSE;NA;2;0
"839";2021-10-13;FALSE;30;1;2
"840";2021-10-13;FALSE;40;0;2
"841";2021-10-13;FALSE;50;4;2
"842";2021-10-13;FALSE;60;4;3
"843";2021-10-13;TRUE;60;1;1
"844";2021-10-13;NA;60;1;0
"845";2021-10-13;FALSE;70;4;2
"846";2021-10-13;TRUE;70;0;1
"847";2021-10-13;FALSE;80;1;1
"848";2021-10-12;FALSE;10;1;0
"849";2021-10-12;FALSE;30;1;0
"850";2021-10-12;FALSE;40;2;1
"851";2021-10-12;FALSE;50;0;2
"852";2021-10-12;FALSE;60;5;1
"853";2021-10-12;TRUE;60;1;1
"854";2021-10-12;FALSE;70;5;2
"855";2021-10-12;TRUE;70;1;0
"856";2021-10-12;FALSE;90;1;0
"857";2021-10-12;FALSE;NA;1;0
"858";2021-10-11;FALSE;40;0;3
"859";2021-10-11;FALSE;50;1;5
"860";2021-10-11;FALSE;60;1;6
"861";2021-10-11;FALSE;70;0;4
"862";2021-10-11;TRUE;70;3;1
"863";2021-10-11;NA;70;1;0
"864";2021-10-11;FALSE;80;0;1
"865";2021-10-10;FALSE;50;2;2
"866";2021-10-10;TRUE;50;0;1
"867";2021-10-10;FALSE;60;1;1
"868";2021-10-10;TRUE;60;0;1
"869";2021-10-10;FALSE;70;3;2
"870";2021-10-10;TRUE;80;0;1
"871";2021-10-09;FALSE;20;0;1
"872";2021-10-09;FALSE;40;2;1
"873";2021-10-09;FALSE;50;3;1
"874";2021-10-09;FALSE;60;10;2
"875";2021-10-09;TRUE;60;1;0
"876";2021-10-09;FALSE;70;2;1
"877";2021-10-09;TRUE;70;1;0
"878";2021-10-09;FALSE;80;3;0
"879";2021-10-08;FALSE;30;0;1
"880";2021-10-08;FALSE;40;1;1
"881";2021-10-08;NA;40;1;0
"882";2021-10-08;FALSE;50;1;0
"883";2021-10-08;TRUE;50;1;1
"884";2021-10-08;FALSE;60;5;5
"885";2021-10-08;TRUE;60;0;2
"886";2021-10-08;FALSE;70;3;3
"887";2021-10-08;TRUE;70;1;0
"888";2021-10-08;NA;70;0;1
"889";2021-10-08;FALSE;80;1;0
"890";2021-10-07;FALSE;30;2;0
"891";2021-10-07;FALSE;40;3;0
"892";2021-10-07;FALSE;50;2;3
"893";2021-10-07;FALSE;60;2;2
"894";2021-10-07;FALSE;70;2;0
"895";2021-10-07;TRUE;70;1;1
"896";2021-10-07;FALSE;80;2;0
"897";2021-10-07;FALSE;990;0;1
"898";2021-10-06;FALSE;40;1;3
"899";2021-10-06;FALSE;50;1;3
"900";2021-10-06;FALSE;60;2;3
"901";2021-10-06;NA;60;0;1
"902";2021-10-06;FALSE;70;0;2
"903";2021-10-06;TRUE;70;1;1
"904";2021-10-06;FALSE;80;1;0
"905";2021-10-05;FALSE;30;1;0
"906";2021-10-05;FALSE;40;2;1
"907";2021-10-05;FALSE;50;4;1
"908";2021-10-05;FALSE;60;2;2
"909";2021-10-05;FALSE;70;4;3
"910";2021-10-05;TRUE;70;1;1
"911";2021-10-05;NA;70;1;0
"912";2021-10-05;FALSE;80;0;1
"913";2021-10-04;FALSE;30;2;2
"914";2021-10-04;FALSE;40;4;3
"915";2021-10-04;TRUE;40;0;1
"916";2021-10-04;FALSE;50;1;3
"917";2021-10-04;FALSE;60;4;4
"918";2021-10-04;FALSE;70;2;0
"919";2021-10-04;TRUE;70;1;1
"920";2021-10-04;NA;70;0;1
"921";2021-10-03;FALSE;30;0;1
"922";2021-10-03;FALSE;40;0;1
"923";2021-10-03;FALSE;50;2;2
"924";2021-10-03;TRUE;50;1;0
"925";2021-10-03;FALSE;60;1;2
"926";2021-10-03;TRUE;60;1;0
"927";2021-10-03;FALSE;70;0;2
"928";2021-10-03;TRUE;70;1;1
"929";2021-10-03;NA;90;1;1
"930";2021-10-02;FALSE;20;1;0
"931";2021-10-02;FALSE;50;1;1
"932";2021-10-02;FALSE;60;1;0
"933";2021-10-02;FALSE;70;1;1
"934";2021-10-02;TRUE;70;1;1
"935";2021-10-02;FALSE;80;0;1
"936";2021-10-01;FALSE;30;1;0
"937";2021-10-01;FALSE;40;4;1
"938";2021-10-01;FALSE;50;3;0
"939";2021-10-01;TRUE;50;0;1
"940";2021-10-01;FALSE;60;5;0
"941";2021-10-01;TRUE;60;1;0
"942";2021-10-01;FALSE;70;2;0
"943";2021-09-30;FALSE;40;0;3
"944";2021-09-30;FALSE;50;1;1
"945";2021-09-30;TRUE;50;0;1
"946";2021-09-30;FALSE;60;1;1
"947";2021-09-30;TRUE;60;1;1
"948";2021-09-30;NA;60;1;0
"949";2021-09-30;FALSE;70;1;3
"950";2021-09-30;FALSE;NA;1;0
"951";2021-09-29;FALSE;30;2;1
"952";2021-09-29;FALSE;40;1;1
"953";2021-09-29;FALSE;50;3;1
"954";2021-09-29;FALSE;60;0;1
"955";2021-09-29;TRUE;60;1;0
"956";2021-09-29;NA;60;1;1
"957";2021-09-29;FALSE;70;4;0
"958";2021-09-28;FALSE;40;3;0
"959";2021-09-28;FALSE;50;2;1
"960";2021-09-28;FALSE;60;2;1
"961";2021-09-28;TRUE;60;0;2
"962";2021-09-28;FALSE;70;2;0
"963";2021-09-28;TRUE;70;1;0
"964";2021-09-28;FALSE;80;1;1
"965";2021-09-27;FALSE;50;1;0
"966";2021-09-27;FALSE;60;0;1
"967";2021-09-27;TRUE;60;2;1
"968";2021-09-27;FALSE;70;0;3
"969";2021-09-27;FALSE;80;0;1
"970";2021-09-27;FALSE;990;0;1
"971";2021-09-26;FALSE;30;1;0
"972";2021-09-26;FALSE;60;0;2
"973";2021-09-26;FALSE;70;3;1
"974";2021-09-26;TRUE;70;1;1
"975";2021-09-26;NA;70;1;0
"976";2021-09-25;FALSE;50;1;0
"977";2021-09-25;FALSE;80;1;0
"978";2021-09-24;FALSE;40;5;0
"979";2021-09-24;TRUE;40;0;1
"980";2021-09-24;FALSE;50;2;0
"981";2021-09-24;FALSE;60;2;0
"982";2021-09-24;TRUE;60;2;2
"983";2021-09-24;FALSE;70;7;0
"984";2021-09-24;TRUE;70;2;0
"985";2021-09-23;FALSE;20;0;1
"986";2021-09-23;FALSE;30;0;1
"987";2021-09-23;FALSE;40;1;1
"988";2021-09-23;FALSE;50;0;2
"989";2021-09-23;FALSE;60;3;3
"990";2021-09-23;FALSE;70;0;5
"991";2021-09-23;TRUE;70;0;1
"992";2021-09-23;FALSE;80;0;1
"993";2021-09-23;TRUE;80;0;1
"994";2021-09-23;TRUE;90;0;1
"995";2021-09-23;FALSE;990;0;1
"996";2021-09-22;FALSE;30;0;2
"997";2021-09-22;FALSE;40;1;0
"998";2021-09-22;TRUE;40;1;0
"999";2021-09-22;FALSE;50;1;0
"1000";2021-09-22;FALSE;60;3;1
"1001";2021-09-22;TRUE;60;0;1
"1002";2021-09-22;FALSE;70;1;2
"1003";2021-09-22;TRUE;90;1;0
"1004";2021-09-21;FALSE;40;3;1
"1005";2021-09-21;FALSE;50;4;0
"1006";2021-09-21;FALSE;60;5;3
"1007";2021-09-21;TRUE;60;1;0
"1008";2021-09-21;FALSE;70;8;2
"1009";2021-09-21;FALSE;80;1;0
"1010";2021-09-21;FALSE;NA;2;0
"1011";2021-09-20;FALSE;30;0;1
"1012";2021-09-20;FALSE;50;0;1
"1013";2021-09-20;FALSE;60;0;2
"1014";2021-09-20;FALSE;70;0;1
"1015";2021-09-20;TRUE;70;0;1
"1016";2021-09-19;FALSE;50;1;0
"1017";2021-09-19;FALSE;60;0;2
"1018";2021-09-19;TRUE;60;1;0
"1019";2021-09-19;FALSE;70;1;1
"1020";2021-09-18;FALSE;30;4;0
"1021";2021-09-18;FALSE;50;3;0
"1022";2021-09-18;TRUE;50;1;0
"1023";2021-09-18;FALSE;60;1;1
"1024";2021-09-18;TRUE;60;1;0
"1025";2021-09-17;FALSE;30;2;1
"1026";2021-09-17;FALSE;40;1;0
"1027";2021-09-17;TRUE;40;1;0
"1028";2021-09-17;FALSE;50;1;0
"1029";2021-09-17;FALSE;60;1;1
"1030";2021-09-17;TRUE;60;0;1
"1031";2021-09-17;FALSE;70;3;0
"1032";2021-09-17;TRUE;80;1;0
"1033";2021-09-16;FALSE;50;0;1
"1034";2021-09-16;FALSE;60;0;1
"1035";2021-09-16;TRUE;60;0;1
"1036";2021-09-16;TRUE;80;0;1
"1037";2021-09-15;FALSE;40;1;0
"1038";2021-09-15;TRUE;50;1;0
"1039";2021-09-15;FALSE;60;2;2
"1040";2021-09-15;TRUE;60;2;0
"1041";2021-09-15;FALSE;70;0;1
"1042";2021-09-15;TRUE;70;1;0
"1043";2021-09-14;FALSE;40;3;0
"1044";2021-09-14;FALSE;50;2;1
"1045";2021-09-14;FALSE;60;3;2
"1046";2021-09-14;TRUE;60;1;0
"1047";2021-09-14;FALSE;70;1;0
"1048";2021-09-14;FALSE;80;1;0
"1049";2021-09-14;TRUE;80;2;1
"1050";2021-09-13;FALSE;40;0;1
"1051";2021-09-13;FALSE;50;0;2
"1052";2021-09-13;NA;50;1;0
"1053";2021-09-13;FALSE;60;4;2
"1054";2021-09-12;FALSE;40;1;0
"1055";2021-09-12;FALSE;60;1;1
"1056";2021-09-12;FALSE;70;1;1
"1057";2021-09-12;TRUE;70;0;1
"1058";2021-09-11;FALSE;40;1;1
"1059";2021-09-11;FALSE;60;4;2
"1060";2021-09-11;NA;60;0;1
"1061";2021-09-10;FALSE;50;1;0
"1062";2021-09-10;FALSE;60;3;1
"1063";2021-09-10;TRUE;60;1;1
"1064";2021-09-10;NA;70;0;1
"1065";2021-09-09;FALSE;30;0;1
"1066";2021-09-09;FALSE;60;2;0
"1067";2021-09-09;TRUE;60;1;0
"1068";2021-09-09;FALSE;70;1;0
"1069";2021-09-09;TRUE;70;1;0
"1070";2021-09-09;NA;70;1;0
"1071";2021-09-08;FALSE;60;0;1
"1072";2021-09-08;NA;60;0;2
"1073";2021-09-08;TRUE;70;1;0
"1074";2021-09-07;FALSE;40;1;0
"1075";2021-09-07;FALSE;50;1;0
"1076";2021-09-07;FALSE;60;2;0
"1077";2021-09-07;NA;70;0;1
"1078";2021-09-07;TRUE;80;1;0
"1079";2021-09-06;FALSE;40;1;1
"1080";2021-09-06;NA;60;1;0
"1081";2021-09-06;FALSE;70;1;0
"1082";2021-09-06;FALSE;80;1;2
"1083";2021-09-06;TRUE;80;0;1
"1084";2021-09-05;FALSE;50;1;0
"1085";2021-09-05;FALSE;60;0;1
"1086";2021-09-05;NA;60;1;0
"1087";2021-09-05;FALSE;70;1;0
"1088";2021-09-04;TRUE;70;0;1
"1089";2021-09-03;FALSE;40;1;0
"1090";2021-09-03;FALSE;50;3;1
"1091";2021-09-03;NA;60;1;0
"1092";2021-09-03;FALSE;990;0;1
"1093";2021-09-02;FALSE;20;1;0
"1094";2021-09-02;TRUE;50;1;0
"1095";2021-09-02;FALSE;60;1;0
"1096";2021-09-02;FALSE;70;1;1
"1097";2021-09-01;FALSE;50;1;0
"1098";2021-09-01;FALSE;60;1;0
"1099";2021-08-31;FALSE;40;0;1
"1100";2021-08-31;FALSE;50;1;0
"1101";2021-08-31;NA;70;1;0
"1102";2021-08-30;FALSE;70;1;1
"1103";2021-08-30;TRUE;70;1;0
"1104";2021-08-29;FALSE;40;0;1
"1105";2021-08-29;FALSE;60;1;0
"1106";2021-08-29;FALSE;80;2;0
"1107";2021-08-29;FALSE;990;0;1
"1108";2021-08-28;FALSE;40;1;0
"1109";2021-08-28;FALSE;70;0;1
"1110";2021-08-28;TRUE;80;1;0
"1111";2021-08-27;FALSE;30;1;0
"1112";2021-08-27;FALSE;60;1;0
"1113";2021-08-27;FALSE;70;1;0
"1114";2021-08-26;FALSE;60;1;0
"1115";2021-08-25;NA;NA;0;0
"1116";2021-08-24;FALSE;60;0;1
"1117";2021-08-23;FALSE;50;0;1
"1118";2021-08-23;TRUE;50;0;1
"1119";2021-08-23;NA;50;0;2
"1120";2021-08-22;NA;30;0;1
"1121";2021-08-22;NA;40;0;1
"1122";2021-08-22;NA;50;0;2
"1123";2021-08-22;FALSE;60;2;0
"1124";2021-08-21;NA;NA;0;0
"1125";2021-08-20;NA;NA;0;0
"1126";2021-08-19;NA;20;0;1
"1127";2021-08-19;NA;30;0;1
"1128";2021-08-19;NA;40;0;4
"1129";2021-08-19;NA;50;2;4
"1130";2021-08-19;NA;60;0;3
"1131";2021-08-18;NA;40;1;0
"1132";2021-08-17;NA;70;0;1
"1133";2021-08-16;NA;30;1;0
"1134";2021-08-16;FALSE;50;1;0
"1135";2021-08-16;FALSE;70;1;0
"1136";2021-08-16;FALSE;NA;2;0
"1137";2021-08-15;NA;60;0;1
"1138";2021-08-15;NA;70;1;1
"1139";2021-08-14;TRUE;50;1;0
"1140";2021-08-14;NA;50;0;1
"1141";2021-08-14;NA;60;1;0
"1142";2021-08-13;FALSE;40;1;0
"1143";2021-08-12;NA;30;1;1
"1144";2021-08-12;FALSE;40;0;1
"1145";2021-08-12;FALSE;60;0;1
"1146";2021-08-12;NA;70;1;0
"1147";2021-08-12;NA;80;0;1
"1148";2021-08-11;NA;50;0;1
"1149";2021-08-11;NA;60;0;1
"1150";2021-08-11;NA;70;1;1
"1151";2021-08-10;NA;80;0;1
"1152";2021-08-09;FALSE;60;1;0
"1153";2021-08-08;NA;NA;0;0
"1154";2021-08-07;NA;NA;0;0
"1155";2021-08-06;FALSE;40;1;0
"1156";2021-08-05;NA;NA;0;0
"1157";2021-08-04;NA;30;0;1
"1158";2021-08-04;NA;80;1;0
"1159";2021-08-03;NA;40;0;1
"1160";2021-08-03;FALSE;60;1;0
"1161";2021-08-03;NA;80;1;1
"1162";2021-08-02;NA;60;0;1
"1163";2021-08-01;NA;50;0;1
"1164";2021-07-31;NA;50;0;1
"1165";2021-07-30;NA;30;1;0
"1166";2021-07-30;NA;50;1;0
"1167";2021-07-29;NA;30;1;1
"1168";2021-07-29;NA;50;1;0
"1169";2021-07-29;NA;60;1;0
"1170";2021-07-28;NA;70;0;1
"1171";2021-07-28;NA;80;1;1
"1172";2021-07-27;NA;80;1;0
"1173";2021-07-26;NA;60;0;2
"1174";2021-07-25;NA;20;0;1
"1175";2021-07-25;NA;50;0;1
"1176";2021-07-25;NA;60;1;1
"1177";2021-07-24;NA;50;1;0
"1178";2021-07-23;NA;50;1;0
"1179";2021-07-23;NA;60;2;1
"1180";2021-07-22;NA;20;1;0
"1181";2021-07-22;NA;50;1;1
"1182";2021-07-22;NA;70;0;1
"1183";2021-07-21;NA;60;0;1
"1184";2021-07-20;NA;40;1;0
"1185";2021-07-19;NA;60;2;1
"1186";2021-07-19;NA;70;0;1
"1187";2021-07-18;NA;60;0;1
"1188";2021-07-17;NA;NA;0;0
"1189";2021-07-16;NA;60;2;0
"1190";2021-07-15;NA;80;0;1
"1191";2021-07-14;NA;30;0;1
"1192";2021-07-14;NA;60;1;0
"1193";2021-07-14;NA;70;0;1
"1194";2021-07-14;NA;80;1;0
"1195";2021-07-13;NA;NA;0;0
"1196";2021-07-12;NA;50;0;1
"1197";2021-07-12;NA;60;0;2
"1198";2021-07-11;NA;50;0;1
"1199";2021-07-11;NA;60;0;1
"1200";2021-07-10;NA;60;0;1
"1201";2021-07-09;NA;50;1;1
"1202";2021-07-08;NA;40;0;1
"1203";2021-07-08;NA;50;1;0
"1204";2021-07-08;NA;60;1;0
"1205";2021-07-08;NA;80;0;1
"1206";2021-07-07;NA;50;0;1
"1207";2021-07-07;NA;80;0;1
"1208";2021-07-06;NA;10;0;1
"1209";2021-07-06;NA;30;0;1
"1210";2021-07-06;NA;70;1;2
"1211";2021-07-06;NA;80;2;0
"1212";2021-07-05;NA;50;0;1
"1213";2021-07-05;NA;60;0;2
"1214";2021-07-05;NA;70;0;1
"1215";2021-07-04;NA;30;1;0
"1216";2021-07-04;NA;60;0;1
"1217";2021-07-04;NA;70;0;2
"1218";2021-07-03;NA;NA;0;0
"1219";2021-07-02;NA;50;1;0
"1220";2021-07-02;NA;60;1;0
"1221";2021-07-02;NA;70;1;0
"1222";2021-07-01;NA;10;1;0
"1223";2021-07-01;NA;40;1;2
"1224";2021-07-01;NA;50;0;2
"1225";2021-07-01;NA;60;0;1
"1226";2021-07-01;NA;70;0;1
"1227";2021-06-30;NA;30;0;1
"1228";2021-06-30;NA;60;0;1
"1229";2021-06-30;NA;70;1;1
"1230";2021-06-30;NA;80;0;1
"1231";2021-06-29;NA;40;1;0
"1232";2021-06-29;NA;50;0;1
"1233";2021-06-29;NA;60;1;0
"1234";2021-06-29;NA;70;3;0
"1235";2021-06-28;NA;50;1;1
"1236";2021-06-28;NA;60;1;0
"1237";2021-06-28;NA;70;1;0
"1238";2021-06-28;NA;80;1;0
"1239";2021-06-27;NA;60;0;1
"1240";2021-06-26;NA;50;1;0
"1241";2021-06-26;NA;70;1;1
"1242";2021-06-25;NA;50;2;0
"1243";2021-06-24;NA;50;1;0
"1244";2021-06-24;NA;60;0;1
"1245";2021-06-24;NA;70;0;1
"1246";2021-06-23;NA;NA;0;0
"1247";2021-06-22;NA;30;1;0
"1248";2021-06-22;NA;50;1;0
"1249";2021-06-22;NA;60;2;0
"1250";2021-06-22;NA;70;2;0
"1251";2021-06-21;NA;20;0;1
"1252";2021-06-21;NA;40;0;2
"1253";2021-06-20;NA;40;0;2
"1254";2021-06-20;NA;60;0;1
"1255";2021-06-20;NA;70;0;3
"1256";2021-06-20;NA;80;0;1
"1257";2021-06-19;NA;20;1;0
"1258";2021-06-19;NA;40;1;0
"1259";2021-06-19;NA;60;0;1
"1260";2021-06-18;NA;50;2;0
"1261";2021-06-18;NA;60;1;1
"1262";2021-06-18;NA;70;2;1
"1263";2021-06-18;NA;80;1;1
"1264";2021-06-17;NA;50;0;1
"1265";2021-06-17;NA;70;2;2
"1266";2021-06-17;NA;80;1;1
"1267";2021-06-16;NA;50;0;1
"1268";2021-06-16;NA;60;2;2
"1269";2021-06-16;NA;70;1;3
"1270";2021-06-15;NA;40;0;2
"1271";2021-06-15;NA;60;1;0
"1272";2021-06-15;NA;70;0;1
"1273";2021-06-14;NA;20;0;1
"1274";2021-06-14;NA;40;1;0
"1275";2021-06-14;NA;60;0;3
"1276";2021-06-14;NA;70;0;2
"1277";2021-06-13;NA;60;1;1
"1278";2021-06-13;NA;70;2;3
"1279";2021-06-12;NA;40;1;0
"1280";2021-06-12;NA;70;3;0
"1281";2021-06-11;NA;20;1;0
"1282";2021-06-11;NA;40;1;0
"1283";2021-06-11;NA;50;0;1
"1284";2021-06-11;NA;60;0;1
"1285";2021-06-11;NA;70;1;1
"1286";2021-06-10;NA;30;1;1
"1287";2021-06-10;NA;60;1;0
"1288";2021-06-10;NA;70;1;0
"1289";2021-06-09;NA;40;0;2
"1290";2021-06-09;NA;60;0;1
"1291";2021-06-09;NA;70;1;1
"1292";2021-06-08;NA;30;0;1
"1293";2021-06-08;NA;50;0;1
"1294";2021-06-08;NA;60;1;0
"1295";2021-06-08;NA;70;0;1
"1296";2021-06-07;NA;40;1;1
"1297";2021-06-07;NA;50;0;2
"1298";2021-06-07;NA;60;2;0
"1299";2021-06-07;NA;70;2;3
"1300";2021-06-07;NA;80;1;0
"1301";2021-06-06;NA;20;0;1
"1302";2021-06-06;NA;40;0;1
"1303";2021-06-05;NA;40;2;0
"1304";2021-06-05;NA;50;1;0
"1305";2021-06-05;NA;60;1;0
"1306";2021-06-04;NA;40;1;3
"1307";2021-06-04;NA;60;1;4
"1308";2021-06-04;NA;70;2;0
"1309";2021-06-03;NA;40;2;1
"1310";2021-06-03;NA;50;1;1
"1311";2021-06-03;NA;60;0;1
"1312";2021-06-03;NA;70;0;3
"1313";2021-06-02;NA;30;0;1
"1314";2021-06-02;NA;40;1;0
"1315";2021-06-02;NA;50;0;2
"1316";2021-06-02;NA;60;3;1
"1317";2021-06-01;NA;20;0;1
"1318";2021-06-01;NA;40;1;2
"1319";2021-06-01;NA;50;0;1
"1320";2021-06-01;NA;60;1;5
"1321";2021-06-01;NA;70;1;3
"1322";2021-05-31;NA;50;1;0
"1323";2021-05-31;NA;60;0;2
"1324";2021-05-31;NA;70;1;1
"1325";2021-05-30;NA;50;1;0
"1326";2021-05-30;NA;60;0;2
"1327";2021-05-30;NA;70;1;0
"1328";2021-05-29;NA;50;2;0
"1329";2021-05-29;NA;60;2;1
"1330";2021-05-29;NA;70;1;1
"1331";2021-05-28;NA;40;0;2
"1332";2021-05-28;NA;60;1;6
"1333";2021-05-28;NA;70;3;2
"1334";2021-05-28;NA;990;0;1
"1335";2021-05-27;NA;30;0;1
"1336";2021-05-27;NA;40;0;1
"1337";2021-05-27;NA;50;1;1
"1338";2021-05-27;NA;60;1;2
"1339";2021-05-27;NA;70;1;4
"1340";2021-05-26;NA;30;1;0
"1341";2021-05-26;NA;40;1;0
"1342";2021-05-26;NA;60;5;4
"1343";2021-05-26;NA;70;1;1
"1344";2021-05-25;NA;50;0;5
"1345";2021-05-25;NA;60;1;4
"1346";2021-05-25;NA;70;5;1
"1347";2021-05-24;NA;20;0;1
"1348";2021-05-24;NA;30;0;3
"1349";2021-05-24;NA;40;0;1
"1350";2021-05-24;NA;50;0;3
"1351";2021-05-24;NA;60;0;6
"1352";2021-05-24;NA;70;0;3
"1353";2021-05-24;NA;80;0;2
"1354";2021-05-23;NA;50;1;3
"1355";2021-05-23;NA;60;0;1
"1356";2021-05-23;NA;70;1;1
"1357";2021-05-23;NA;NA;1;0
"1358";2021-05-22;NA;20;1;0
"1359";2021-05-22;NA;40;0;2
"1360";2021-05-22;NA;50;0;4
"1361";2021-05-22;NA;60;1;0
"1362";2021-05-22;NA;70;2;1
"1363";2021-05-22;NA;80;1;0
"1364";2021-05-21;NA;30;0;1
"1365";2021-05-21;NA;40;2;0
"1366";2021-05-21;NA;50;0;3
"1367";2021-05-21;NA;60;3;3
"1368";2021-05-21;NA;70;1;2
"1369";2021-05-20;NA;30;2;1
"1370";2021-05-20;NA;40;1;1
"1371";2021-05-20;NA;50;2;0
"1372";2021-05-20;NA;60;1;2
"1373";2021-05-20;NA;70;1;1
"1374";2021-05-19;NA;50;1;1
"1375";2021-05-19;NA;60;0;4
"1376";2021-05-19;NA;70;2;2
"1377";2021-05-18;NA;10;1;1
"1378";2021-05-18;NA;30;1;0
"1379";2021-05-18;NA;50;1;4
"1380";2021-05-18;NA;60;1;3
"1381";2021-05-18;NA;70;1;1
"1382";2021-05-18;NA;80;1;2
"1383";2021-05-17;NA;20;1;0
"1384";2021-05-17;NA;40;0;2
"1385";2021-05-17;NA;50;0;3
"1386";2021-05-17;NA;60;1;6
"1387";2021-05-17;NA;70;2;2
"1388";2021-05-16;NA;30;0;1
"1389";2021-05-16;NA;40;0;2
"1390";2021-05-16;NA;50;0;2
"1391";2021-05-16;NA;60;2;3
"1392";2021-05-16;NA;70;3;3
"1393";2021-05-16;NA;990;0;1
"1394";2021-05-15;NA;40;1;0
"1395";2021-05-15;NA;50;2;1
"1396";2021-05-15;NA;60;3;3
"1397";2021-05-15;NA;70;2;2
"1398";2021-05-14;NA;20;1;0
"1399";2021-05-14;NA;30;1;0
"1400";2021-05-14;NA;40;1;2
"1401";2021-05-14;NA;50;5;2
"1402";2021-05-14;NA;60;5;4
"1403";2021-05-14;NA;70;2;0
"1404";2021-05-13;NA;30;1;2
"1405";2021-05-13;NA;40;1;4
"1406";2021-05-13;NA;50;2;2
"1407";2021-05-13;NA;60;6;3
"1408";2021-05-13;NA;70;0;3
"1409";2021-05-13;NA;80;1;2
"1410";2021-05-12;NA;30;1;0
"1411";2021-05-12;NA;40;1;2
"1412";2021-05-12;NA;50;0;8
"1413";2021-05-12;NA;60;4;8
"1414";2021-05-12;NA;70;1;0
"1415";2021-05-11;NA;30;0;1
"1416";2021-05-11;NA;40;2;2
"1417";2021-05-11;NA;50;2;3
"1418";2021-05-11;NA;60;6;6
"1419";2021-05-11;NA;70;2;2
"1420";2021-05-11;NA;80;2;0
"1421";2021-05-10;NA;30;1;1
"1422";2021-05-10;NA;40;0;1
"1423";2021-05-10;NA;50;4;8
"1424";2021-05-10;NA;60;2;5
"1425";2021-05-10;NA;70;1;6
"1426";2021-05-09;NA;20;0;1
"1427";2021-05-09;NA;30;0;5
"1428";2021-05-09;NA;40;1;4
"1429";2021-05-09;NA;50;2;2
"1430";2021-05-09;NA;60;0;7
"1431";2021-05-09;NA;990;0;1
"1432";2021-05-08;NA;10;1;1
"1433";2021-05-08;NA;30;2;1
"1434";2021-05-08;NA;40;4;0
"1435";2021-05-08;NA;50;3;2
"1436";2021-05-08;NA;60;7;5
"1437";2021-05-08;NA;70;3;2
"1438";2021-05-07;NA;30;0;1
"1439";2021-05-07;NA;40;1;0
"1440";2021-05-07;NA;50;2;2
"1441";2021-05-07;NA;60;1;7
"1442";2021-05-07;NA;70;2;3
"1443";2021-05-06;NA;30;1;0
"1444";2021-05-06;NA;40;3;1
"1445";2021-05-06;NA;50;2;2
"1446";2021-05-06;NA;60;2;5
"1447";2021-05-06;NA;70;0;2
"1448";2021-05-05;NA;30;1;0
"1449";2021-05-05;NA;40;1;3
"1450";2021-05-05;NA;50;6;6
"1451";2021-05-05;NA;60;5;6
"1452";2021-05-05;NA;70;4;3
"1453";2021-05-05;NA;80;0;1
