"";"Date";"Vaccinated";"age_group";"Admissions";"Discharges"
"2628";2022-05-02;FALSE;10;1;1
"2629";2022-05-02;TRUE;10;1;1
"2630";2022-05-02;NA;10;1;0
"2631";2022-05-02;FALSE;20;1;1
"2632";2022-05-02;TRUE;20;2;0
"2633";2022-05-02;FALSE;30;1;4
"2634";2022-05-02;TRUE;30;1;2
"2635";2022-05-02;NA;30;1;0
"2636";2022-05-02;FALSE;40;0;4
"2637";2022-05-02;TRUE;40;1;2
"2638";2022-05-02;NA;40;0;2
"2639";2022-05-02;FALSE;50;1;0
"2640";2022-05-02;TRUE;50;2;3
"2641";2022-05-02;FALSE;60;1;11
"2642";2022-05-02;TRUE;60;2;5
"2643";2022-05-02;NA;60;2;1
"2644";2022-05-02;FALSE;70;9;17
"2645";2022-05-02;TRUE;70;2;15
"2646";2022-05-02;NA;70;1;1
"2647";2022-05-02;FALSE;80;9;15
"2648";2022-05-02;TRUE;80;3;7
"2649";2022-05-02;NA;80;2;3
"2650";2022-05-02;FALSE;90;2;3
"2651";2022-05-02;TRUE;90;2;1
"2652";2022-05-02;NA;90;0;1
"2653";2022-05-01;FALSE;0;0;4
"2654";2022-05-01;TRUE;20;1;1
"2655";2022-05-01;FALSE;30;2;2
"2656";2022-05-01;TRUE;30;1;4
"2657";2022-05-01;NA;30;0;1
"2658";2022-05-01;FALSE;40;0;3
"2659";2022-05-01;TRUE;40;1;0
"2660";2022-05-01;NA;40;1;0
"2661";2022-05-01;FALSE;50;1;4
"2662";2022-05-01;TRUE;50;2;7
"2663";2022-05-01;FALSE;60;1;17
"2664";2022-05-01;TRUE;60;6;8
"2665";2022-05-01;NA;60;1;4
"2666";2022-05-01;FALSE;70;10;16
"2667";2022-05-01;TRUE;70;6;14
"2668";2022-05-01;NA;70;0;5
"2669";2022-05-01;FALSE;80;3;13
"2670";2022-05-01;TRUE;80;3;15
"2671";2022-05-01;NA;80;3;3
"2672";2022-05-01;FALSE;90;1;2
"2673";2022-05-01;TRUE;90;4;5
"2674";2022-05-01;NA;90;1;0
"2675";2022-04-30;FALSE;0;3;1
"2676";2022-04-30;FALSE;10;1;1
"2677";2022-04-30;FALSE;20;0;1
"2678";2022-04-30;TRUE;20;0;1
"2679";2022-04-30;FALSE;30;1;0
"2680";2022-04-30;TRUE;30;0;2
"2681";2022-04-30;NA;30;1;0
"2682";2022-04-30;FALSE;40;0;1
"2683";2022-04-30;TRUE;40;0;1
"2684";2022-04-30;FALSE;50;0;1
"2685";2022-04-30;TRUE;50;3;0
"2686";2022-04-30;FALSE;60;2;2
"2687";2022-04-30;TRUE;60;2;1
"2688";2022-04-30;NA;60;2;0
"2689";2022-04-30;FALSE;70;6;1
"2690";2022-04-30;TRUE;70;1;4
"2691";2022-04-30;NA;70;1;0
"2692";2022-04-30;FALSE;80;5;4
"2693";2022-04-30;TRUE;80;0;3
"2694";2022-04-30;FALSE;90;1;0
"2695";2022-04-30;TRUE;90;2;0
"2696";2022-04-29;FALSE;0;4;2
"2697";2022-04-29;FALSE;10;0;1
"2698";2022-04-29;FALSE;20;2;1
"2699";2022-04-29;TRUE;20;2;1
"2700";2022-04-29;FALSE;30;1;2
"2701";2022-04-29;TRUE;30;1;0
"2702";2022-04-29;FALSE;40;3;6
"2703";2022-04-29;TRUE;40;2;3
"2704";2022-04-29;FALSE;50;0;2
"2705";2022-04-29;TRUE;50;3;2
"2706";2022-04-29;NA;50;0;1
"2707";2022-04-29;FALSE;60;7;5
"2708";2022-04-29;TRUE;60;5;1
"2709";2022-04-29;NA;60;0;3
"2710";2022-04-29;FALSE;70;4;4
"2711";2022-04-29;TRUE;70;7;5
"2712";2022-04-29;NA;70;1;5
"2713";2022-04-29;FALSE;80;3;7
"2714";2022-04-29;TRUE;80;4;4
"2715";2022-04-29;NA;80;0;1
"2716";2022-04-29;TRUE;90;0;1
"2717";2022-04-28;FALSE;0;4;4
"2718";2022-04-28;NA;0;1;1
"2719";2022-04-28;FALSE;20;1;1
"2720";2022-04-28;TRUE;20;1;3
"2721";2022-04-28;FALSE;30;2;3
"2722";2022-04-28;TRUE;30;3;2
"2723";2022-04-28;NA;30;1;0
"2724";2022-04-28;FALSE;40;2;1
"2725";2022-04-28;TRUE;40;2;0
"2726";2022-04-28;FALSE;50;5;5
"2727";2022-04-28;TRUE;50;4;4
"2728";2022-04-28;NA;50;1;4
"2729";2022-04-28;FALSE;60;0;14
"2730";2022-04-28;TRUE;60;3;9
"2731";2022-04-28;NA;60;2;3
"2732";2022-04-28;FALSE;70;9;17
"2733";2022-04-28;TRUE;70;7;25
"2734";2022-04-28;NA;70;2;4
"2735";2022-04-28;FALSE;80;5;17
"2736";2022-04-28;TRUE;80;8;18
"2737";2022-04-28;NA;80;0;6
"2738";2022-04-28;FALSE;90;1;8
"2739";2022-04-28;TRUE;90;1;2
"2740";2022-04-28;NA;90;1;0
"2741";2022-04-27;FALSE;0;5;6
"2742";2022-04-27;FALSE;10;0;1
"2743";2022-04-27;NA;10;0;1
"2744";2022-04-27;FALSE;20;0;3
"2745";2022-04-27;TRUE;20;2;2
"2746";2022-04-27;TRUE;30;2;0
"2747";2022-04-27;NA;30;0;1
"2748";2022-04-27;FALSE;40;4;1
"2749";2022-04-27;NA;40;1;1
"2750";2022-04-27;FALSE;50;2;8
"2751";2022-04-27;TRUE;50;2;2
"2752";2022-04-27;NA;50;1;0
"2753";2022-04-27;FALSE;60;5;8
"2754";2022-04-27;TRUE;60;5;7
"2755";2022-04-27;NA;60;1;0
"2756";2022-04-27;FALSE;70;8;18
"2757";2022-04-27;TRUE;70;12;12
"2758";2022-04-27;NA;70;3;7
"2759";2022-04-27;FALSE;80;5;16
"2760";2022-04-27;TRUE;80;9;17
"2761";2022-04-27;NA;80;3;2
"2762";2022-04-27;FALSE;90;1;4
"2763";2022-04-27;TRUE;90;2;4
"2764";2022-04-27;NA;90;2;2
"2765";2022-04-26;FALSE;0;4;4
"2766";2022-04-26;FALSE;10;1;1
"2767";2022-04-26;FALSE;20;0;4
"2768";2022-04-26;TRUE;20;1;0
"2769";2022-04-26;FALSE;30;2;3
"2770";2022-04-26;TRUE;30;3;3
"2771";2022-04-26;NA;30;2;1
"2772";2022-04-26;FALSE;40;1;2
"2773";2022-04-26;TRUE;40;1;4
"2774";2022-04-26;NA;40;1;0
"2775";2022-04-26;FALSE;50;4;8
"2776";2022-04-26;TRUE;50;3;4
"2777";2022-04-26;NA;50;1;2
"2778";2022-04-26;FALSE;60;10;9
"2779";2022-04-26;TRUE;60;4;10
"2780";2022-04-26;NA;60;3;0
"2781";2022-04-26;FALSE;70;11;19
"2782";2022-04-26;TRUE;70;11;12
"2783";2022-04-26;NA;70;2;2
"2784";2022-04-26;FALSE;80;10;17
"2785";2022-04-26;TRUE;80;9;9
"2786";2022-04-26;NA;80;3;2
"2787";2022-04-26;FALSE;90;0;2
"2788";2022-04-26;TRUE;90;3;1
"2789";2022-04-26;NA;90;1;1
"2790";2022-04-25;FALSE;0;4;4
"2791";2022-04-25;FALSE;10;1;2
"2792";2022-04-25;FALSE;20;2;2
"2793";2022-04-25;TRUE;20;0;2
"2794";2022-04-25;NA;20;0;1
"2795";2022-04-25;FALSE;30;4;1
"2796";2022-04-25;TRUE;30;2;2
"2797";2022-04-25;FALSE;40;2;1
"2798";2022-04-25;NA;40;1;0
"2799";2022-04-25;FALSE;50;3;2
"2800";2022-04-25;TRUE;50;2;6
"2801";2022-04-25;NA;50;1;0
"2802";2022-04-25;FALSE;60;5;13
"2803";2022-04-25;TRUE;60;7;7
"2804";2022-04-25;NA;60;1;3
"2805";2022-04-25;FALSE;70;16;15
"2806";2022-04-25;TRUE;70;12;16
"2807";2022-04-25;NA;70;2;4
"2808";2022-04-25;FALSE;80;8;9
"2809";2022-04-25;TRUE;80;9;20
"2810";2022-04-25;NA;80;1;2
"2811";2022-04-25;FALSE;90;4;9
"2812";2022-04-25;TRUE;90;1;1
"2813";2022-04-25;NA;90;2;1
"2814";2022-04-25;FALSE;100;0;1
"2815";2022-04-24;FALSE;0;5;6
"2816";2022-04-24;FALSE;10;1;1
"2817";2022-04-24;NA;10;1;0
"2818";2022-04-24;FALSE;20;2;3
"2819";2022-04-24;TRUE;20;2;4
"2820";2022-04-24;FALSE;30;4;7
"2821";2022-04-24;TRUE;30;1;3
"2822";2022-04-24;NA;30;0;2
"2823";2022-04-24;FALSE;40;1;6
"2824";2022-04-24;TRUE;40;0;3
"2825";2022-04-24;NA;40;1;1
"2826";2022-04-24;FALSE;50;0;4
"2827";2022-04-24;TRUE;50;0;5
"2828";2022-04-24;NA;50;1;0
"2829";2022-04-24;FALSE;60;8;14
"2830";2022-04-24;TRUE;60;2;8
"2831";2022-04-24;NA;60;0;2
"2832";2022-04-24;FALSE;70;8;21
"2833";2022-04-24;TRUE;70;7;19
"2834";2022-04-24;NA;70;0;2
"2835";2022-04-24;FALSE;80;5;21
"2836";2022-04-24;TRUE;80;8;8
"2837";2022-04-24;NA;80;2;4
"2838";2022-04-24;FALSE;90;2;4
"2839";2022-04-24;TRUE;90;1;5
"2840";2022-04-24;NA;90;0;1
"2841";2022-04-24;FALSE;100;1;0
"2842";2022-04-23;FALSE;0;1;1
"2843";2022-04-23;FALSE;10;1;0
"2844";2022-04-23;FALSE;20;3;1
"2845";2022-04-23;NA;20;1;0
"2846";2022-04-23;FALSE;30;2;0
"2847";2022-04-23;TRUE;30;2;0
"2848";2022-04-23;FALSE;40;3;0
"2849";2022-04-23;TRUE;40;3;1
"2850";2022-04-23;FALSE;50;3;1
"2851";2022-04-23;TRUE;50;3;1
"2852";2022-04-23;NA;50;1;0
"2853";2022-04-23;FALSE;60;7;2
"2854";2022-04-23;TRUE;60;3;6
"2855";2022-04-23;NA;60;0;1
"2856";2022-04-23;FALSE;70;9;8
"2857";2022-04-23;TRUE;70;0;4
"2858";2022-04-23;NA;70;0;2
"2859";2022-04-23;FALSE;80;7;5
"2860";2022-04-23;TRUE;80;1;6
"2861";2022-04-23;NA;80;1;0
"2862";2022-04-23;FALSE;90;3;5
"2863";2022-04-23;TRUE;90;1;0
"2864";2022-04-23;NA;90;1;0
"2865";2022-04-22;FALSE;0;3;4
"2866";2022-04-22;FALSE;10;1;2
"2867";2022-04-22;TRUE;10;1;1
"2868";2022-04-22;FALSE;20;2;1
"2869";2022-04-22;TRUE;20;1;0
"2870";2022-04-22;FALSE;30;1;1
"2871";2022-04-22;TRUE;30;2;0
"2872";2022-04-22;FALSE;40;2;1
"2873";2022-04-22;TRUE;40;1;0
"2874";2022-04-22;FALSE;50;7;2
"2875";2022-04-22;TRUE;50;2;2
"2876";2022-04-22;NA;50;0;1
"2877";2022-04-22;FALSE;60;4;4
"2878";2022-04-22;TRUE;60;8;4
"2879";2022-04-22;NA;60;2;0
"2880";2022-04-22;FALSE;70;12;5
"2881";2022-04-22;TRUE;70;9;7
"2882";2022-04-22;NA;70;2;1
"2883";2022-04-22;FALSE;80;14;7
"2884";2022-04-22;TRUE;80;5;4
"2885";2022-04-22;NA;80;2;2
"2886";2022-04-22;FALSE;90;1;2
"2887";2022-04-22;TRUE;90;1;0
"2888";2022-04-21;FALSE;0;8;4
"2889";2022-04-21;FALSE;10;1;0
"2890";2022-04-21;FALSE;20;3;3
"2891";2022-04-21;TRUE;20;2;0
"2892";2022-04-21;NA;20;0;1
"2893";2022-04-21;FALSE;30;2;5
"2894";2022-04-21;TRUE;30;2;3
"2895";2022-04-21;FALSE;40;1;6
"2896";2022-04-21;TRUE;40;0;5
"2897";2022-04-21;NA;40;1;2
"2898";2022-04-21;FALSE;50;6;6
"2899";2022-04-21;TRUE;50;4;13
"2900";2022-04-21;NA;50;1;0
"2901";2022-04-21;FALSE;60;11;13
"2902";2022-04-21;TRUE;60;7;18
"2903";2022-04-21;NA;60;1;2
"2904";2022-04-21;FALSE;70;21;22
"2905";2022-04-21;TRUE;70;11;16
"2906";2022-04-21;NA;70;4;3
"2907";2022-04-21;FALSE;80;19;24
"2908";2022-04-21;TRUE;80;7;16
"2909";2022-04-21;NA;80;0;6
"2910";2022-04-21;FALSE;90;6;5
"2911";2022-04-21;TRUE;90;1;2
"2912";2022-04-21;NA;90;1;1
"2913";2022-04-20;FALSE;0;2;1
"2914";2022-04-20;FALSE;10;2;1
"2915";2022-04-20;FALSE;20;3;0
"2916";2022-04-20;TRUE;20;2;1
"2917";2022-04-20;NA;20;1;0
"2918";2022-04-20;FALSE;30;2;3
"2919";2022-04-20;TRUE;30;4;1
"2920";2022-04-20;NA;30;1;1
"2921";2022-04-20;FALSE;40;3;3
"2922";2022-04-20;TRUE;40;2;2
"2923";2022-04-20;NA;40;1;2
"2924";2022-04-20;FALSE;50;6;5
"2925";2022-04-20;TRUE;50;8;6
"2926";2022-04-20;NA;50;2;6
"2927";2022-04-20;FALSE;60;8;12
"2928";2022-04-20;TRUE;60;4;7
"2929";2022-04-20;NA;60;1;1
"2930";2022-04-20;FALSE;70;14;25
"2931";2022-04-20;TRUE;70;17;22
"2932";2022-04-20;NA;70;6;9
"2933";2022-04-20;FALSE;80;14;19
"2934";2022-04-20;TRUE;80;11;15
"2935";2022-04-20;NA;80;3;5
"2936";2022-04-20;FALSE;90;3;2
"2937";2022-04-20;TRUE;90;4;4
"2938";2022-04-20;NA;90;0;2
"2939";2022-04-19;FALSE;0;4;5
"2940";2022-04-19;FALSE;10;0;3
"2941";2022-04-19;FALSE;20;1;2
"2942";2022-04-19;TRUE;20;4;3
"2943";2022-04-19;FALSE;30;4;5
"2944";2022-04-19;TRUE;30;2;2
"2945";2022-04-19;FALSE;40;2;2
"2946";2022-04-19;TRUE;40;4;4
"2947";2022-04-19;NA;40;1;2
"2948";2022-04-19;FALSE;50;5;7
"2949";2022-04-19;TRUE;50;4;6
"2950";2022-04-19;NA;50;1;0
"2951";2022-04-19;FALSE;60;9;14
"2952";2022-04-19;TRUE;60;7;13
"2953";2022-04-19;NA;60;3;2
"2954";2022-04-19;FALSE;70;12;24
"2955";2022-04-19;TRUE;70;10;17
"2956";2022-04-19;NA;70;5;5
"2957";2022-04-19;FALSE;80;14;22
"2958";2022-04-19;TRUE;80;8;17
"2959";2022-04-19;NA;80;3;6
"2960";2022-04-19;FALSE;90;7;7
"2961";2022-04-19;TRUE;90;3;5
"2962";2022-04-19;NA;90;1;0
"2963";2022-04-18;FALSE;0;1;4
"2964";2022-04-18;FALSE;10;1;1
"2965";2022-04-18;FALSE;20;1;1
"2966";2022-04-18;TRUE;20;1;0
"2967";2022-04-18;FALSE;30;0;3
"2968";2022-04-18;TRUE;30;0;3
"2969";2022-04-18;NA;30;0;1
"2970";2022-04-18;FALSE;40;3;2
"2971";2022-04-18;TRUE;40;1;3
"2972";2022-04-18;NA;40;0;1
"2973";2022-04-18;FALSE;50;4;6
"2974";2022-04-18;TRUE;50;0;11
"2975";2022-04-18;NA;50;0;3
"2976";2022-04-18;FALSE;60;8;16
"2977";2022-04-18;TRUE;60;6;15
"2978";2022-04-18;NA;60;0;4
"2979";2022-04-18;FALSE;70;13;18
"2980";2022-04-18;TRUE;70;13;16
"2981";2022-04-18;NA;70;2;3
"2982";2022-04-18;FALSE;80;11;29
"2983";2022-04-18;TRUE;80;8;24
"2984";2022-04-18;NA;80;5;7
"2985";2022-04-18;FALSE;90;2;6
"2986";2022-04-18;TRUE;90;0;5
"2987";2022-04-18;NA;90;0;3
"2988";2022-04-17;FALSE;0;3;1
"2989";2022-04-17;FALSE;20;0;1
"2990";2022-04-17;TRUE;20;1;2
"2991";2022-04-17;FALSE;30;1;1
"2992";2022-04-17;TRUE;30;2;4
"2993";2022-04-17;FALSE;40;2;1
"2994";2022-04-17;TRUE;40;2;2
"2995";2022-04-17;FALSE;50;1;0
"2996";2022-04-17;TRUE;50;2;0
"2997";2022-04-17;NA;50;0;1
"2998";2022-04-17;FALSE;60;4;3
"2999";2022-04-17;TRUE;60;4;1
"3000";2022-04-17;NA;60;1;1
"3001";2022-04-17;FALSE;70;5;5
"3002";2022-04-17;TRUE;70;7;3
"3003";2022-04-17;NA;70;2;0
"3004";2022-04-17;FALSE;80;11;3
"3005";2022-04-17;TRUE;80;6;3
"3006";2022-04-17;NA;80;1;0
"3007";2022-04-17;FALSE;90;4;2
"3008";2022-04-17;TRUE;90;3;1
"3009";2022-04-16;FALSE;0;1;7
"3010";2022-04-16;FALSE;10;1;0
"3011";2022-04-16;TRUE;10;0;1
"3012";2022-04-16;FALSE;20;2;1
"3013";2022-04-16;TRUE;20;3;3
"3014";2022-04-16;NA;20;0;1
"3015";2022-04-16;FALSE;30;1;1
"3016";2022-04-16;TRUE;30;2;2
"3017";2022-04-16;FALSE;40;1;1
"3018";2022-04-16;TRUE;40;1;1
"3019";2022-04-16;FALSE;50;1;0
"3020";2022-04-16;TRUE;50;1;1
"3021";2022-04-16;FALSE;60;5;3
"3022";2022-04-16;TRUE;60;6;0
"3023";2022-04-16;NA;60;1;2
"3024";2022-04-16;FALSE;70;9;6
"3025";2022-04-16;TRUE;70;3;2
"3026";2022-04-16;NA;70;2;1
"3027";2022-04-16;FALSE;80;7;10
"3028";2022-04-16;TRUE;80;5;0
"3029";2022-04-16;NA;80;0;1
"3030";2022-04-16;FALSE;90;1;1
"3031";2022-04-16;TRUE;90;1;2
"3032";2022-04-16;NA;90;1;0
"3033";2022-04-15;FALSE;0;1;3
"3034";2022-04-15;FALSE;10;1;1
"3035";2022-04-15;FALSE;20;0;1
"3036";2022-04-15;TRUE;20;0;1
"3037";2022-04-15;FALSE;30;1;1
"3038";2022-04-15;NA;30;0;1
"3039";2022-04-15;FALSE;40;1;0
"3040";2022-04-15;FALSE;50;2;2
"3041";2022-04-15;TRUE;50;1;0
"3042";2022-04-15;NA;50;1;0
"3043";2022-04-15;FALSE;60;3;3
"3044";2022-04-15;TRUE;60;6;7
"3045";2022-04-15;FALSE;70;11;4
"3046";2022-04-15;TRUE;70;11;5
"3047";2022-04-15;NA;70;1;2
"3048";2022-04-15;FALSE;80;10;8
"3049";2022-04-15;TRUE;80;8;4
"3050";2022-04-15;NA;80;2;0
"3051";2022-04-15;FALSE;90;1;1
"3052";2022-04-15;TRUE;90;2;1
"3053";2022-04-14;FALSE;0;6;11
"3054";2022-04-14;FALSE;10;2;1
"3055";2022-04-14;FALSE;20;3;3
"3056";2022-04-14;TRUE;20;2;2
"3057";2022-04-14;FALSE;30;3;1
"3058";2022-04-14;TRUE;30;2;0
"3059";2022-04-14;FALSE;40;3;1
"3060";2022-04-14;NA;40;0;1
"3061";2022-04-14;FALSE;50;3;2
"3062";2022-04-14;TRUE;50;4;4
"3063";2022-04-14;FALSE;60;12;7
"3064";2022-04-14;TRUE;60;8;5
"3065";2022-04-14;NA;60;2;0
"3066";2022-04-14;FALSE;70;11;9
"3067";2022-04-14;TRUE;70;10;9
"3068";2022-04-14;FALSE;80;10;9
"3069";2022-04-14;TRUE;80;9;7
"3070";2022-04-14;NA;80;3;0
"3071";2022-04-14;FALSE;90;4;4
"3072";2022-04-14;TRUE;90;1;0
"3073";2022-04-14;NA;90;1;0
"3074";2022-04-13;FALSE;0;14;12
"3075";2022-04-13;FALSE;10;1;1
"3076";2022-04-13;TRUE;10;1;0
"3077";2022-04-13;FALSE;20;2;6
"3078";2022-04-13;TRUE;20;2;2
"3079";2022-04-13;NA;20;1;0
"3080";2022-04-13;FALSE;30;3;2
"3081";2022-04-13;TRUE;30;3;8
"3082";2022-04-13;NA;30;0;1
"3083";2022-04-13;FALSE;40;0;5
"3084";2022-04-13;TRUE;40;4;7
"3085";2022-04-13;NA;40;1;0
"3086";2022-04-13;FALSE;50;4;7
"3087";2022-04-13;TRUE;50;14;5
"3088";2022-04-13;NA;50;1;3
"3089";2022-04-13;FALSE;60;7;24
"3090";2022-04-13;TRUE;60;16;10
"3091";2022-04-13;NA;60;2;4
"3092";2022-04-13;FALSE;70;10;40
"3093";2022-04-13;TRUE;70;14;38
"3094";2022-04-13;NA;70;3;6
"3095";2022-04-13;FALSE;80;12;32
"3096";2022-04-13;TRUE;80;17;27
"3097";2022-04-13;NA;80;3;11
"3098";2022-04-13;FALSE;90;4;10
"3099";2022-04-13;TRUE;90;5;5
"3100";2022-04-13;NA;90;1;3
"3101";2022-04-12;FALSE;0;5;9
"3102";2022-04-12;FALSE;10;2;3
"3103";2022-04-12;FALSE;20;3;3
"3104";2022-04-12;TRUE;20;1;4
"3105";2022-04-12;NA;20;0;1
"3106";2022-04-12;FALSE;30;4;7
"3107";2022-04-12;TRUE;30;4;3
"3108";2022-04-12;NA;30;1;0
"3109";2022-04-12;FALSE;40;4;3
"3110";2022-04-12;TRUE;40;3;5
"3111";2022-04-12;NA;40;1;1
"3112";2022-04-12;FALSE;50;2;13
"3113";2022-04-12;TRUE;50;3;3
"3114";2022-04-12;NA;50;0;1
"3115";2022-04-12;FALSE;60;8;23
"3116";2022-04-12;TRUE;60;7;15
"3117";2022-04-12;NA;60;1;4
"3118";2022-04-12;FALSE;70;17;38
"3119";2022-04-12;TRUE;70;19;26
"3120";2022-04-12;NA;70;3;7
"3121";2022-04-12;FALSE;80;8;26
"3122";2022-04-12;TRUE;80;14;20
"3123";2022-04-12;NA;80;3;4
"3124";2022-04-12;FALSE;90;4;12
"3125";2022-04-12;TRUE;90;3;7
"3126";2022-04-12;NA;90;1;1
"3127";2022-04-11;FALSE;0;8;9
"3128";2022-04-11;NA;0;0;2
"3129";2022-04-11;FALSE;10;1;3
"3130";2022-04-11;FALSE;20;2;1
"3131";2022-04-11;TRUE;20;1;5
"3132";2022-04-11;NA;20;1;2
"3133";2022-04-11;FALSE;30;5;9
"3134";2022-04-11;TRUE;30;6;6
"3135";2022-04-11;NA;30;2;0
"3136";2022-04-11;FALSE;40;4;3
"3137";2022-04-11;TRUE;40;10;7
"3138";2022-04-11;NA;40;1;4
"3139";2022-04-11;FALSE;50;4;4
"3140";2022-04-11;TRUE;50;6;8
"3141";2022-04-11;NA;50;4;5
"3142";2022-04-11;FALSE;60;14;27
"3143";2022-04-11;TRUE;60;11;21
"3144";2022-04-11;NA;60;0;4
"3145";2022-04-11;FALSE;70;25;40
"3146";2022-04-11;TRUE;70;17;23
"3147";2022-04-11;NA;70;6;6
"3148";2022-04-11;FALSE;80;23;25
"3149";2022-04-11;TRUE;80;11;19
"3150";2022-04-11;NA;80;6;7
"3151";2022-04-11;FALSE;90;4;12
"3152";2022-04-11;TRUE;90;2;5
"3153";2022-04-11;NA;90;0;2
"3154";2022-04-11;FALSE;100;0;1
"3155";2022-04-10;FALSE;0;6;9
"3156";2022-04-10;FALSE;10;0;4
"3157";2022-04-10;NA;10;0;1
"3158";2022-04-10;FALSE;20;3;4
"3159";2022-04-10;TRUE;20;1;4
"3160";2022-04-10;FALSE;30;1;8
"3161";2022-04-10;TRUE;30;2;7
"3162";2022-04-10;NA;30;0;1
"3163";2022-04-10;FALSE;40;2;5
"3164";2022-04-10;TRUE;40;0;1
"3165";2022-04-10;NA;40;2;3
"3166";2022-04-10;FALSE;50;4;14
"3167";2022-04-10;TRUE;50;2;11
"3168";2022-04-10;NA;50;1;1
"3169";2022-04-10;FALSE;60;5;29
"3170";2022-04-10;TRUE;60;5;21
"3171";2022-04-10;NA;60;1;3
"3172";2022-04-10;FALSE;70;16;37
"3173";2022-04-10;TRUE;70;12;27
"3174";2022-04-10;NA;70;0;5
"3175";2022-04-10;FALSE;80;13;26
"3176";2022-04-10;TRUE;80;12;22
"3177";2022-04-10;NA;80;3;7
"3178";2022-04-10;FALSE;90;8;9
"3179";2022-04-10;TRUE;90;4;5
"3180";2022-04-10;NA;90;1;3
"3181";2022-04-09;FALSE;0;6;3
"3182";2022-04-09;NA;0;2;0
"3183";2022-04-09;FALSE;10;1;2
"3184";2022-04-09;FALSE;20;2;1
"3185";2022-04-09;TRUE;20;1;0
"3186";2022-04-09;FALSE;30;2;1
"3187";2022-04-09;TRUE;30;1;2
"3188";2022-04-09;FALSE;40;1;0
"3189";2022-04-09;NA;40;1;0
"3190";2022-04-09;FALSE;50;0;1
"3191";2022-04-09;TRUE;50;0;3
"3192";2022-04-09;FALSE;60;8;4
"3193";2022-04-09;TRUE;60;3;2
"3194";2022-04-09;NA;60;0;1
"3195";2022-04-09;FALSE;70;12;13
"3196";2022-04-09;TRUE;70;7;3
"3197";2022-04-09;NA;70;1;0
"3198";2022-04-09;FALSE;80;20;6
"3199";2022-04-09;TRUE;80;9;6
"3200";2022-04-09;NA;80;4;0
"3201";2022-04-09;FALSE;90;2;2
"3202";2022-04-09;TRUE;90;2;1
"3203";2022-04-09;NA;90;3;0
"3204";2022-04-08;FALSE;0;7;4
"3205";2022-04-08;FALSE;10;3;0
"3206";2022-04-08;NA;10;0;1
"3207";2022-04-08;FALSE;20;1;2
"3208";2022-04-08;TRUE;20;2;0
"3209";2022-04-08;NA;20;0;3
"3210";2022-04-08;FALSE;30;5;1
"3211";2022-04-08;TRUE;30;5;1
"3212";2022-04-08;NA;30;1;3
"3213";2022-04-08;FALSE;40;1;0
"3214";2022-04-08;TRUE;40;1;0
"3215";2022-04-08;NA;40;1;1
"3216";2022-04-08;FALSE;50;3;4
"3217";2022-04-08;TRUE;50;3;0
"3218";2022-04-08;NA;50;3;0
"3219";2022-04-08;FALSE;60;14;7
"3220";2022-04-08;TRUE;60;15;2
"3221";2022-04-08;NA;60;3;1
"3222";2022-04-08;FALSE;70;14;8
"3223";2022-04-08;TRUE;70;18;10
"3224";2022-04-08;NA;70;5;4
"3225";2022-04-08;FALSE;80;14;6
"3226";2022-04-08;TRUE;80;17;4
"3227";2022-04-08;NA;80;3;2
"3228";2022-04-08;FALSE;90;6;1
"3229";2022-04-08;TRUE;90;1;0
"3230";2022-04-08;NA;90;2;0
"3231";2022-04-07;FALSE;0;7;11
"3232";2022-04-07;NA;0;0;1
"3233";2022-04-07;FALSE;10;5;4
"3234";2022-04-07;TRUE;10;0;1
"3235";2022-04-07;FALSE;20;2;5
"3236";2022-04-07;TRUE;20;3;2
"3237";2022-04-07;NA;20;0;1
"3238";2022-04-07;FALSE;30;8;6
"3239";2022-04-07;TRUE;30;2;5
"3240";2022-04-07;NA;30;3;1
"3241";2022-04-07;FALSE;40;1;7
"3242";2022-04-07;TRUE;40;6;6
"3243";2022-04-07;NA;40;1;1
"3244";2022-04-07;FALSE;50;4;7
"3245";2022-04-07;TRUE;50;9;8
"3246";2022-04-07;NA;50;3;1
"3247";2022-04-07;FALSE;60;21;21
"3248";2022-04-07;TRUE;60;19;13
"3249";2022-04-07;NA;60;5;6
"3250";2022-04-07;FALSE;70;24;36
"3251";2022-04-07;TRUE;70;14;33
"3252";2022-04-07;NA;70;2;3
"3253";2022-04-07;FALSE;80;18;43
"3254";2022-04-07;TRUE;80;13;29
"3255";2022-04-07;NA;80;4;12
"3256";2022-04-07;FALSE;90;8;8
"3257";2022-04-07;TRUE;90;1;3
"3258";2022-04-07;NA;90;2;0
"3259";2022-04-06;FALSE;0;10;14
"3260";2022-04-06;NA;0;1;0
"3261";2022-04-06;FALSE;10;3;2
"3262";2022-04-06;TRUE;10;1;1
"3263";2022-04-06;NA;10;1;1
"3264";2022-04-06;FALSE;20;6;7
"3265";2022-04-06;TRUE;20;4;2
"3266";2022-04-06;NA;20;3;0
"3267";2022-04-06;FALSE;30;3;3
"3268";2022-04-06;TRUE;30;4;4
"3269";2022-04-06;NA;30;1;1
"3270";2022-04-06;FALSE;40;2;6
"3271";2022-04-06;TRUE;40;6;6
"3272";2022-04-06;NA;40;1;3
"3273";2022-04-06;FALSE;50;5;8
"3274";2022-04-06;TRUE;50;8;3
"3275";2022-04-06;NA;50;1;1
"3276";2022-04-06;FALSE;60;14;15
"3277";2022-04-06;TRUE;60;14;17
